,아이디,댓글 내용,댓글 시간
265,  열정시작,영상 동작들 따라해보니 제 몸이 얼마나 짝짝이인지 진짜 실감했어요매일 해볼게요5/255/26 팔뒤로 크로스해서 잡는건 언제쯤될까요ㅜ 어깨 시원해졌어요5/27 반활자세 첫날엔 이리기우뚱 저리기우뚱 굴렀는데 이젠 잘돼요 넘 시원!5/28,2년 전(수정됨)
266,  이쫑,요가하고나도 어깨가 계속아팠는데 반활자세짱이네요. 이자세 마지막으로하고나면 어깨가 싹풀려요 !!^^,2년 전
267,  빈림,이거 효과짱입니다 저 오른쪽 어깨가 굽어서 스트레스 였는데 이거 하루하고 많이 펴졌어요ㅠㅠ 진짜 거짓말 안하고 효과 좋아요ㅠ,1년 전
268,  So-Young Bae,반활자세 휘청휘청 시원하네요..!,2년 전
269,  이룸121,아 정말 시원하네요 감사합니다!!,2년 전
270,  박지혜,마지막 자세 너무 좋네요ㅠㅜ,2년 전
271,  가나다라마바사,21.12.19 선생님 영상 중에 제일 좋아하는 영상입니다. 접힌게 펴진다는 느낌이 크게 와닿아요,11개월 전
272,  이냥냥,이거진짜효과좋아요...♡♡유익하고좋은영상 올려주셔서 감사합니다,2년 전
273,  도연찡,"어깨 펴질때 까지하자!!! 1.5/15 2. 5/16오늘도 시원했다 3.5/17 아침 반활자세 엄청 시원했다, 어깨야 펴지자! 4.5/18귀찮음을 이기고 운동시작! 5.5/26 6.5/27 7.5/28 8.5/29 9.5/30 10.6/3  11.8/2 두달 안했더니 어깨가 다시 굽은거같아요 ㅠㅠ 12.8/26",2년 전(수정됨)
274,  박혜선,어깨 정말 시원해져요 장시간 공부하시는 분들 추천합니다bb,2년 전
275,  다랏,와 어깨가 쫙펴지네 진짜 미쳤다맨날 어깨 주물러달라던 누군가한테 추천해야겠어요 ㅋㅋ,2년 전
276,  은시온,"반활자세 뭐지 진짜 너무 시원하다,,, 할때 등살끼리 자꾸 붙어서 자세는 힘든데 너무 시원해,,,",3년 전
277,  용대장,와...신세계네요ㅜㅜ요즘 맨날 공부하느라 어깨 아팠는데 싹 풀려요!!,2년 전
278,  Carrot reading the Bible 성경읽는 당근,오래 책상에앉아공부하다보니 굽은등 일자목 난리나고 등이 특히 저릿거려서 침맞고 도수치료해도 저릿거렷는데 이거 스트레칭하니까 엄청 개선됨여 ㅜㅜ 맨날할게여 지인짜 반활이가 제일 시원,8개월 전
279,  유재희,이미 간증글 많은 영상이지만 여러분 이거 제발 꼭 하세요... 전 평생 라운드숄더와 거북목으로 살아온 그냥 거북이라 어깨 아픈 건 이제 일상이었는데 이거 며칠 하고 어깨통증 사라졌습니다ㅠㅠ 사람마다 효과는 다르겠지만 정말 시원하고 좋아요 특히 반활자세! 꼭 하세요!,2년 전
280,  NUCO,넘 시원해요,1년 전
281,  옹쓰,미서원 정말 사랑해용늦둥이낳고 완전 곯아버렸던 제몸ㅜㅜ3개월 매일저녁 골반스트레칭+어깨+햄스트링 했는데 체력도 좋아지고 몸라인이 정리되서인지 입던바지가 커요~ㅋ평생 미서원과 건강한생활 유지하며 퐈이팅!!미서원언니 사랑해요,2년 전
282,  PrideNJoy,와 마지막자세 진짜 대박대박대박대박 시원해용ㅋㅋㅋㅋㅋㅋㅋㅋ 우오아아ㅡ아아,4년 전
283,  치주과전문의 닥터잇몸짱,치과진료로 목.어깨가 뻐근한데..너무잘보고갑니다,1년 전
284,  오지윤,와 진짜 시원해요!!! 이거 짱이다..,1년 전
285,  미서니,허리 협착증이 있어 고생했는데 그래서 운동도 거의 안하고 지내다가 몸에 탄력들도 떨어지고 나이드니 팔까지 더 아파지기만 해서 운동하자 결심하고 나에게 맞는 운동 찾아 발견한 소미핏 ~ 5일차  팔운동과 어깨운동 열심히 따라하고 있어요팔이 조금 달라진게 느껴지고 시원해요왜 이영상들을 지금 발견했을까 하는 생각이 허리 아픈 사람들에게 무리하지않고 코어 운동 할수있는 영상들도 올려주셨으면해요응원하고 영상 넘 멋쪄요,4개월 전(수정됨)
286,  이런게 인생이냐,쌤 매일 하는데 진짜 하고나면 너무 시원해요,2년 전
287,  RleeSOUL,골반스트레칭 꾸준히 하고있어서 어깨스트레칭도 추가해서 하려구요! 감사합니다,2년 전
288,  망고,이거 최고에요 진짜 시원해 ㅠㅠ,2년 전
289,  블루베리,좋아용 상체운동 하고 어깨가 너무 결리고 아팠는데 상체 스트레칭 하니 어깨도 등도 너무 시원하네요.,2년 전(수정됨)
290,  gray,어깨가 너무 아팠는데 스트레칭 따라하니까 너무 좋아요 구독 눌렀어요,2년 전
291,  다요리 • DAYORI,1일차(8/11): ️ 어깨가 너무 시원하고 조금 펴진 느낌이에요2일차(8/12): ️ 진짜 시원함 특히 반활자세..? 대박3일차(8/13): 4일차(8/14): ️5일차(8/15): 6일차(8/16): ️7일차(8/17): ️8일차(8/18): ️9일차(8/19): ️10일차11일차12일차13일차(8/23):️14일차(8/24): ️,1년 전(수정됨)
292,  eunjj,꾸준히 따라하고 있습니다~ 그런데 마지막 자세에서 손으로 잡는 다리 무릎이 아프면 어떻게 보완하는게 좋을까요??,1년 전
293,  Blue in Green,"1/1 저녁 - 일주일 챌린지 도전! 아래쪽으로 어깨 스트레칭할때 양쪽 다 안잡히고, 반활자세 왼팔 바닥일 때 안잡히네요.. 개선하겠습니다!1/2 저녁 완료1/3 저녁 완료",1년 전(수정됨)
294,  SSOLRY JIN,너무너무 좋아요ㅜㅜ 감사합니다,3년 전
295,  입덕{入duck},와 겁나 시원해용ㅋㅋ항상 어깨가 아팠는데 도움이 되네요 초면에 사랑합니당,1년 전
296,  팡궁디팡,승모근에 바위하나 들어있어서 스트레스 심한데 꼭 효과 보고 싶어요!!12/11131415,1년 전(수정됨)
297,  난다고,어렵지 않아서 좋아요,2년 전
298,  친절한핸승씨,아 시원합니다.상쾌하게 아침 시작합니다.고맙습니다. ^^,2년 전
299,  madangpetal,어깨 뻐근한 날마다 꼭 해주고 있어요!,2년 전
300,  제웅 윤,마지막 자세 진짜 대박이다,3년 전
301,  뭐였지?,말린 어깨가 펴지길 바라면서 열심히 해볼게요 좋은 영상 감사해요,1년 전
302,  으어으앙,어깨 많이쓰는 일 하고있는데 매일 영상보고  따라해야겠어요!,5개월 전
303,  Heizel,"선생님 따라하고 저 등에 통증 사라지고,  허벅지 얇아지고, 아침에 일어났는데 다리가 안 무거워요 우리 평생가요 선생님",1년 전
304,  아라지마다,어깨에 충돌증후군이 있는데 해도 괜찮을까요?? 충돌증후군 관련된 스트레칭도 알고 싶어요!! 소미핏님 영상이 제일 보기 좋아서요,1년 전
305,  ㄱㅇ,대박 와 어깨가 가벼워진 기분 오랜만이에요ㅜㅠㅠㅠㅠㅠㅠㅠㅠ미쳤다,1년 전
306,  Jay Chung,"헐..... 코 뚤렸다!!!ㅋㅋㅋㅋㅋ 요즘 계속 머리, 목, 어깨 다 뻐근해서 그런지 자다가 코 막혀서 몇번 깼었어요. 그럴때마다 유칼립투스 오일 베게에 바르고 겨우 잠들었는데ㅠㅠ 이제야 여유가 생겨서 골반운동이랑 어깨운동 했더니 코가 팡 뚤렸네요ㅋㅋㅋ 꿀잠각이예욬ㅋㅋㅋㅋ  좋아요!!",4년 전
307,  soon army,전 매일 저녁에 하고 자니 아침에 몸이 상쾌하네여~이 영상 강추입니다~!!,1년 전
308,  H J,매일 필라테스해도 어깨만 집중되지 않은데 고민 해결되는 영상이네요.매일 빼먹지않고 해야겠어요,2년 전
309,  joanne lee,"애들 저녁 먹이고 식기세척기 돌리고 소미핏 시작해요 ㅎ 어깨,골반 스트레칭 하고 내전근 승마살 중둔근은 매일 하려고 노력합니다. 덕분에ㅠㅠ 10년만에 첫아이 낳기전 몸무게로 돌아가고있어요 1kg남았어요",11개월 전
310,  ᄋᄋ,진짜 시원해요.........감사합니다,2년 전
311,  김지연,설명 엄청 시원시원하게 잘하시네요~ 구독신청하고 가요! 요즘 목디스크가 와서 고생하고 있는데.. 혹시 추천해 주실만한 영상 있나요?,2년 전(수정됨)
312,  MEEMEE메에메에,투자시간대비 최고의 어깨스트레칭입니다♡,3년 전
313,  hujan,저 이거 한 지 며칠 안 됐는데 등 뒤로 손이 잡혀요!!! 너무 신기하네요. 감사합니다!,1년 전
314,  닉네임,진짜 스트레칭중에 이 영상이 찐이에요너무 시원함,11개월 전(수정됨)
315,  1행인,정말 심한 굽은어깬데 2주만에 진짜많이 펴졌어요 ㅎㅎ이제 이거 안하면 다시 돌아올까바 매일하랴고 노력중이에요!! 최고체고,2년 전
316,  정은,다 하자마자 어깨가 펴졌어요!! 꾸준히 해볼게용,2년 전
317,  J양의다락방이야기,하루종일 숙여서 일하는 속눈썹미용직에 근무해요. 잠자다가도 쥐가나서 깨는데 이영상덕분에 잠도잘자고있어요ㅜㅜㅜ 어깨가진짜많이 좋아졌어요ㅜㅜ♡♡♡소미핏최고,7개월 전
318,  껌딱찌김라떼,와 너무 좋아요 반활자세 ㅠㅠㅠ 최고 매일아침 제 고정 운동 됐어요. 그나저나 마지막 노래 제목 뭔가요 ㅠㅠ,2년 전
319,  강하루,"골반운동과 이운동을 일주일 정도하니까 어깨가 서서히 펴졌고 2주일 지나니까 어깨균형이 맞아져서 더이상 옷이 안흘러내리네여 이렇게 빨리 효과볼줄몰랐어요효과가 육안으로 보이니까 운동이 재밌어지는것 같습니다지금은 덤벨운동, 복부운동, 유연성운동도 같이 하고 있어요✧ʕ̢̣̣̣̣̩̩̩̩·͡˔·ོɁ̡̣̣",2년 전
320,  정겨울,최곱니다 ㅎㅎ 어깨통증에 이만한 스트레칭 없는 것 같아요! 근데 오른쪽 어깨만 너무 아프면 어떻게 하죵 ? ㅠ 언제부턴가 오른쪽 어깨만 잘 안올라가고 이상해요..,2년 전
321,  Remus Pierre,Beautiful workout,1년 전
322,  HyeWon Juong,안녕하세요 소미핏님! 매일 아침마다 이 어깨 스트레칭을 하면서 노래가 너무 좋다고 생각했어요ㅎㅎ 맨 마지막에 반활자세때 나오는 노래를 찾아보려고 해도 찾을수가 없네요ㅠㅠ 혹시 제목 알려주실수 있을까요? 항상 효과짱인 스트레칭들 올려주셔서 감사합니다!,5개월 전
323,  Stepania,감사합니다. 몸이 풀리네요. ,2년 전
324,  우도형,뒷쪽으로는 팔이 안잡히는데 수건 안잡고는 언제 쯤 잡히나요?,2년 전
325,  김한개,와 너무 시원해요....최고에요,2년 전
326,  Nicole Kim,반신반의로 어제 처음 한번해봤는데....제목처럼 바로 효과봤어요!!! 오늘 와서 또하고 갑니다~~감사해용~~,2년 전
327,  이혜원,"이거랑 고관절 스트레칭, 골반교정 등등 하는데 다음날 허리가 안아파요. 이틀안했더니 또 아파서 지금 했는데 너무 시원해요",2년 전
328,  hi lavender,소미님 잘 지내고 계시나요?오늘도  홈트 마지막 마무리로 위의 영상했는데 요즘 업로드가 없는거 같아서 댓글 남김니다. 건강하게 잘 지내시고 새영상으로 조만간 만나길 기대합니다. 화이팅-~,2년 전
329,  똥강아지,좋은 영상 감사해요,2년 전
330,  mj l,피곤하고 귀찮아서 오늘은 넘겨야지 하다가도 고양이자세랑 반활자세 생각나서 하게됨.... ㄹㅇ 반활자세 신세계;; 마약같은 존재..중독성있어...,1년 전
331,  양도진,너무 시원해요 매일매일 하고있어요^^,2년 전
332,  배유경,완전 시원해요,1년 전
333,  청량IT,초보라서 자세가 엉망인데 어깨는 시원하네요반복하면서 숙달시켜야 겠어요~~,1년 전
334,  하하하하하하,와아니어깨너무시원한거아니에요??????미서원님 복근 등 팔웅동하고 풀만한영상으러 한건데진짜 너무너무시원해요ㅜㅜ감사합니다,7개월 전
335,  김랑이,"왼쪽 어깨부분 회전근 등부분 극상근쪽에 늘 통증을 달고사는 21세 직장인입니다,,, 왼쪽어깨를 뒤로 넘기면 뼈끼리 득득하고 걸리는 소리가 나는데 이 영상 보고 스트레칭 하고나니 소리가 거의 안나고 나더라도 평소보다 부드럽고 작게 나네요ㅠㅠㅠ 정말 너무 고통스럽고 괴로웠는데 진짜 진짜 감사합니다 앞으로 매일매일 따라하면서 어깨통증 없앨게요 감사합니당",1년 전
336,  짤랑짤랑이,와ㅠㅠㅠ저드디어 손이 닿아요!!!,2년 전
337,  명란젓코난,감사합니다 굽은 어깨때문에 고민이 많은데 꾸준히 해보겠습니다,1년 전
338,  이승신,어깨 한번만 따라해도 안 아파요.잊고 있다가 너무 어깨 아파서 생각났어요.역시 한 번만에 효과 봤어요.감사합니다.,2년 전
339,  이르미,반활자세 뭐지...진짜 대박이네요 ...,1일 전
340,  Lunatic Company,코브라 최고!!! 손쉽게 기립근 운동 조금이나마 하는 느낌!!고양이 자세가 가슴을 닿게 하는건줄 몰랐어요 ㅎㅎ,2년 전
341,  뽀뽀엄마,진짜 시원하네요 ㅎ,2년 전
342,  임미아,반활자세 정말 최곱니다ㅋㅋ,4년 전
343,  Pastel,감사합니다^^ 넘시원하네용 매일해야겠어요~~,2년 전
344,  쉼표,11/13 11/14 11/ 15 11/ 16 11/ 17  어깨 진짜 시원 ㅠㅠ!11/23 ,2년 전(수정됨)
345,  윰도,마지막다하고나면 상체가 시원해집니다 강추요즘 이것으로 계속 스트레칭 시도중이요,2년 전
346,  연화,"안녕하세요 영상 잘 보고 있습니다! 심한 라운드숄더 이 영상으로 교정하는 중이라, 답변 해주시면 감사하겠습니다ㅜ반활자세에서 뒤로 뻗어 있는 팔의 어깨뼈가 바닥과 모두 붙어 있어야 할까요? 몸이 좀 더 유연하게 젖혀지려면 어깨뼈가 살짝 돌아가더라고요(뻗어있는 팔 쪽 손바닥 전체가 바닥에 밀착되진 않음) 어떻게 해야 올바른 자세일까요..?",2년 전
347,  DCBA ABCDE,이거 하고나니까 신기하게도 목까지 잘 펴지는 것 같아요..!,1년 전
348,  휴일,코브라자세 무의식중에 고개를들고있었는데 멘트하나하나가 좋아요,3년 전
349,  ChimichimiTaco,반활 자세 할때 뒤로 넘어간 발이 바닥에 닿아도 되나요? 아니면 골반이 뒤로 넘어가지 않게 발을 공중에서 잡아야하나요?,1년 전
350,  Patti Smith,반활 자세 전에 하는 아기 자세랑 반활 자세 후에 하는 아기 자세랑 확실히 유연함이 달라요운동은 안해도 이거랑 골반교정은 뻐근하다 싶으면 며칠에 한 번이라도 꼭 하게 됩니다증말 사는 데 도움이 돼요....,1년 전
351,  오늘그리고지금,운동습관 만들기 시작!의지 다지기 위해 기록.. 화이팅!!!9/10 1세트 ,2년 전(수정됨)
352,  샬롬의 보험카페,아 정말 반활자세는 너무시원해서 중독되요 ㅋㅋ,3개월 전
353,  냥펀치,1:32 와 이거 오른쪽은 안됐었는데 일주일도 안되서 가능해졌어요...감사합니다!,1년 전
354,  백인숙,첫번째   동작이  한쪽 어깨가  말려서  잘안되는데  계속하면   잘 될까요?,3년 전
355,  내적친밀감,엄청 시원해요 ♡,10개월 전
356,  J,꾸준히 보고있어요 감사합니다!! 제 경추가 살아납니다 ㅠㅠㅠ,2년 전
357,  이경은,"쌤! 늘 영상 감사하게 잘 보고있는데요~ 혹시 이 운동 일자목, 일자등도 교정될까요??ㅠㅠ",1년 전
358,  김지은,와 진짜진짜 시원해요,1년 전
359,  D K,생각보다 쉬워서 좋아요 ,2년 전
360,  뚝섬자매,영상 매일 하고 있습니다 감사해요 (: 마지막 부분 비지엠 알려주실 수 있을까요 ? ,3년 전
361,  나는지금,딱 일주일 운동했어요~좋은 영상 감사합니다. 레터럴플렉션 할 때 앞으로 접은 다리쪽으로 거의 몸이 안내려가요ㅠㅠ복근의 힘이 없는걸까요? 근력이 아예 없어서 우선 골반교정.어깨교정 영상 보고 있는데 복근운동 처음 시작할 때 어떤 영상부터 볼까요?,1년 전
362,  Orina Pier,우와 진짜 시원해요..,1년 전
363,  지옥에서온쀼뀨,승모근이 많이 없어졌어요 완전짱!!,2년 전
364,  evenevei,반활자세할때 아래깔린 어깨가 너무 아파서 몸을 제대로 못세웁니다ㅠㅠ  왜그러는걸까요? 이럴땐 어떻게 운동하면 될까요? (항상 영상 감사합니다 잘보고있어요!!),2년 전
365,  바나나울,와 진짜 시원해요.. 1.181.191.251.262.82.112.152.253.33.113.23,1년 전(수정됨)
366,  bae민정,"등 뒤로 손잡는 자세가 한쪽만 되는데, 안되는 쪽을 반복해서 해주는게 좋겠죠?ㅜㅜ",4년 전
367,  J G,이거 진짜 강추에요! 감사합니당 소미핏님,1년 전
368,  김나리,반활자세 잔짜 최고네요. . .,9개월 전
369,  eun koh,그간 어깨랑 등판 목이 아파서  암껏도 못하다  오늘은  좀 나아져서 합니다간만에 시원하네요 감사합니다,2년 전
370,  HJHJ,아침마다 일어나서 하는데 너무 좋아요!,2년 전
371,  빈블리맘,직장다니면서 라운드숄더에 수유하느라 어깨가많이 뭉쳤는데 구독누르고 꾸준히해볼께요!,2년 전
372,  이망고,좋아요 백번하고 싶어요...대박 시원ㅜㅜㅜㅜㅜㅜㅜ,2년 전
373,  이은영,반활자세할때 앞허벅지가 아니라 무릎 앞 인대가 당기는 느낌인데 자세를 어떻게 고쳐야 할까요?,2년 전
374,  유화,언니 반활 자세 왼어깨는 괜찮았는데 오른어깨쪽으로 돌리니까 엄청 아프네요...... 이거 꾸준히 할게요 감사합니다,1년 전
375,  To you,간단하고 짧은데 효과적이어서 좋아요,11개월 전
376,  둥둥둥두둥둥둥,와 반활자세 진짜 신세계에요....,1년 전
377,  봄,와우대박 넘시원해요 저장해써요 꾸준히 따라할게요,1년 전
378,  찐쁘우앙,"제가 이렇게 뻣뻣했다 새삼 실감하고 갑니다,, 진짜 꾸준히 해야겠어요ㅜㅜ 근데 코브라자세가 허리가 안좋은 사람들에게는 안좋은 자세라고 하던데 해도 괜찮을까요? 제가 허리가 안좋아서,,ㅜㅜ",2년 전
379,  조연익,처음 글 남긴니다. 좋은 영상 올려 주셔서 체형교정이 많은 도움을 얻었습니다. 응원합니다.,1개월 전
380,  콩벌레,"어깨너무시원해서 천국다녀왔네요ㅋㅋ어제처음영상 따라했는데등뒤로 손잡기 안됬었는데.  오늘, 한쪽은 손가락거는정도는됨..넘나시원ㅠ",2년 전
381,  Joanne P,최고에요 골반영상하고 골반통증 사라져서 감동이었는데 요즘 하루종일 앉아서 공부하다보니 등이 아파서 ㅠㅠ 바로 소미핏 등! 검색해서 했어요 날개뼈근육통이 많이 좋아져요 최고에요 확실히 오른손깍지는 되는데 아픈 왼쪽은 깍지가 안되네요 ㅠㅠ 매일할거에요~~,1년 전
382,  김희영,아프더라도  운동은 최고  일것 같아요! !,2년 전
383,  Sei dez,와 딱 한 번 했는데 바로 어깨가 펴졌어요 ㅋㅋㅋㅋㅋㅋㅋㅋ 너무 신기하다,5개월 전
384,  후니tv,넘나시원한것ㅋㅋㅋ,3년 전
385,  송알노부영베이비,우와!!대박 시원하네요,2년 전
386,  땡땡땡,몸이 그렇게까지 나쁜 상태는 아니라고 생각했는데 모든 동작을 따라할때마다 몸에서 뼈부러지는 소리가나네오... 다리는 꺾일때마다 뚝소리나고... 하면서 나아지길 바라고있어요!,1년 전
387,  우주,할 때마다 느끼는 최고스트레칭ㅜㅜ,1년 전
388,  도비,어깨가 너무 아파서 시작했는데 목통증까지 사라지고있어요 감사합니다,2년 전
389,  DIY라임,라운드숄더라 매일해요^^도움이 많이 되요~^^,2년 전
390,  Yunie Joo,지금 처음 해봤는데 5kg짜리 가방 벗은 느낌이에요...... 최고....,3년 전
391,  박수현,매일 아침저녁하고있어요~~항상 감사합니다~~!!!!!!!,1년 전
392,  Ui Jung,반활자세 쵝오,2년 전
393,  오수미,2:13 어깨스트레칭 왼쪽만 손 안잡혔었는데 ㅎㅎㅎ계속하니깐 이제 악수가 되네용 ㅎㅎㅎ신기해여 ㅎㅎㅎ,2년 전
394,  CY Shin,오늘 처음 했는데 뭘 하든 오른쪽만 너어어무 아파요.. 안아파질때까지 열심히 할거에요!!!,2년 전
395,  짐이니jimminy,안녕하세요 운동하는 친구 덕에 추천받아 며칠전부터 시작했습니다..! 요즘 건강이 안좋아서 조금씩 하고있는데 제가 가슴통증과 호흡불편함이 있어 코브라자세쯤이 고비더라구요 천천히 조금씩 하면 도움이 될까요? 그리고 좋은 영상 감사드립니다,1년 전
396,  이소영,요즘 매일 아침에 하고 있습니다! 이제 하루라도 안하면 어깨가 찌부둥합니당ㅎㅅㅎ,3년 전
397,  환해,반활자세할 때 무릎이 살짝 아프면 어떻게 하죠?,8개월 전
398,  썬,오늘도 시원하게 스트레칭 했어요~~♡마지막 나오는 노래 제목 알려주세요~~^^저도 매일도전!!8/21 ♡,2년 전(수정됨)
399,  이선주,거북목 굽은 등 체조 찾다가 왔습니다. 열심히 꾸준히 해보겠습니다,1년 전
400,  helloo,어머니가 계속 어깨랑 등이 굼벵이같이 굽었다고 자꾸 그러시고 오른쪽 팔을 하늘로 뻗을 때마다 어깨에서 딱딱 소리나고 왼쪽 어깨랑 목이 살짝 굳어서 날갯죽지가 좀 뻐근한 완전 어깨전문 종합병원 수준인데  꾸준히 따라해볼게요ㅠㅠ 좋은 영상 감사합니다,2년 전
401,  신균해,활자세 확실히 왼쪽이 더 불편하네요하루 햇는데 시원하고 좋아요 ♡,1년 전
402,  악기,반활자세하면 어깨는 별로 감흥없도 허벅지 앞만 오질러게 아픈데 어떡하죠?ㅠㅠ,3년 전
403,  하니미케이크,자기전에 항상 하고자요  하고잔날이랑 않하고 잔날이랑 다음날 틀려요 ^^여기스트레칭이 짱 시원,2년 전
404,  Heeeee,제가 평소에 그냥 누우면 허리부분이 뜨는데 평상시에도 누워있을때 허리부분이 뜨지 않게 복부에 힘줘서 눌러주는게 좋을까요???,2년 전
405,  엘레나잉,빨리빨리 진행되서 너무 좋아요,2년 전
406,  김가영,한번만 해도 효과보장 ?! 속는 셈 치고 해보자 해서 이틀차인데요 정말 신기해요 !! 라운드숄더 때문에 목부터 어깨까지 항상 무거운 느낌이 있고 자고 일어나면 어깨가 늘 부숴질거같이 아파서 병원 다니며 치료도 받아봤는데 그거보다 이틀한 지금이 훨씬 어깨가 편해요!! 자고 일어났을때 어깨가 무거운 느낌이 하나도 없어요 진짜 감사합니다ㅠㅠ 이런 스트레칭 영상 보고 간증댓글들 보면 안믿었는데 제가 바보였습니다 다들 시작하세요 꾸준히 하면 정말 효과 좋을 거 같아요 그리고 또 신기한건 쇄골이 뚜렷해져요 ㅋㅋ 아침 저녁으로 했어요 :-),2년 전
407,  acquaintance An,오 정말 시원한 자세만 모여있어서 좋네요.,1개월 전
408,  이슬기,혹시 6.빈활자세(2) 에서 배경음악 어떤 노래인지 알 수 있을까요?,3년 전
409,  에이에이,아침마다 눈 뜨면 할게요. 보기만해도 시원하다!!!,1년 전
410,  고양이 비디오,와... 진짜 시원해요,2년 전
411,  D D,한 번 했는데도 효과가 금방 나타나네요 꾸준히 해야겠어요,2년 전
412,  Anonymous,미서원 홈트는 전반적으로 무리한 근력운동이 포함되지 않아서 좋네요 초보도 근력거지도 할수 있는,2년 전
413,  naa yvv,일주일도전!9/23 9/24 x 9/25 밤9/26 밤 9/27 밤 9/28 x몸살걸림.. 9/29 공복다시 2주 도전10/11 밤10/12 밤다른부위 스트레칭하느라ㅜ 10/15 아침,1년 전(수정됨)
414,  뱅구,반활자세 할때 잡은 무릎이 아프면서 당기는느낌이 드는데 무릎에 괜찮은건가요..?ㅠ,2년 전
415,  나햇님,오른쪽어깨 올라가서양쪽 어깨 불균형일때교정하는 스트레칭 있을까요?,1년 전
416,  뜽뚜비두밥,와대박..저도골반산소공급8분짜리? 그거하고 추천영상에 이거있길래 매트깐김에 이거했는데 진짜 저세상시원함,1년 전
417,  Kyeonghee Lee,최고예요. 몸이 시원해집니다,1년 전
418,  Christy Lee,혹시 목 통증 완화하는 비디오도 만들어 주실수 있나요? 목이 넘 아파서 안돌아가요 ㅠ,2년 전
419,  이승현,군더더기 없는 영상 너무 좋아요!!!구독 눌러용,2년 전
420,  블루치즈,고양이 자세 가슴은 잘 닿는데 턱을 어떻게 땅에 닿게 하져..ㅠㅠ 팔을배면 어깨에 힘이들어가서 동작이 제대로 안되길래 얼굴을 옆으로 해서 하곤 있는데 괜찮을까요 ...,3년 전
421,  김영우,반활자세로 어깨비대칭을 고쳤습니다. 감사합니다,1년 전
422,  HyeGyeong Lee,항상 열심히 구독하고 있어요 ^^반활자세 반대쪽 동작할때  나오는 노래 제목좀 알려주시면 감사하겠습니다 너무 좋아서요,2년 전
423,  은둥이,아플때마다 찾아오는 소미핏님..... 안아플때도 와서 해야하는데 ㅠㅜㅠㅠㅠ 오늘도 감사합니다,10일 전
424,  조혜린,이번년도에는 정말 하루에 한 번씩 하기 꼭 ㅠㅠ,1년 전
425,  星,감사합니다^^ 오늘로 이틀째 따라하고 있어요,1년 전
426,  jiwoo lee,대박...책상에 앉아잇는일이많은데..너무시원해요..대박......좋아요1번이 부족해,3년 전
427,  떠리,선생님 반환하세요 때 무릎이 아픈데 이건 괜찮은가요 덕분에 어깨 너무 개운해졌어요!! 감사해요!!,2년 전
428,  서보송,왜 추천은 한번만 누를 수 있죠? 스트레칭 할 때마다 너무 시원해서 매일 좋아요 누르고 싶어요,2년 전
429,  zhouxi li,어깨스트레칭 00:35고양이자세 : 02:45반활 : 05:18,1년 전(수정됨)
430,  카에루맘,반활자세 최고예요!,2년 전
431,  이번주애,너무시원해요 ㅜㅜㅜㅜㅜㅜㅜㅜ,2년 전
432,  민서MINSEO,끝부분에 나오는 노래 제목이 뭔지 아시는 분 계신가요ㅠㅠㅠ매일 듣다보니 너무 궁금해서요ㅠㅠ,3년 전
433,  준라Music teacher,시원해요ㅠ️,1년 전
434,  배움을 즐기자,어깨가 정말 시원해요... 3/21   완료,1년 전
435,  Jiji Rose,어깨가 ㅠㅠ 얼마만에 가벼워진건지 모르겠어요 너무 시원해요,1년 전
436,  사탕수수,어깨 마사지받은 느낌ㅋㅋ감사해요 정말️️️,10개월 전
437,  종원,이거 어깨 엄청 시원합니다 완전 강추,2년 전
438,  닭다리,미친ㅋㅋ반활자세만 해봤는ㄷ 레전드네 ㅋㅋㅋㅋㅋㅋ,1년 전
439,  hannah_JS R,"출산 후 어깨가 너무 아팠는데, 진짜 시원하고 뻐근한게 다 사라졌어요",2년 전
440,  아아아,...세상에 저 체형교정 골반교정 하다가 어깨도 굽은 어깨라 이 스트레칭도 같이 따라하는데 처음 해보니까 엄청 찌뿌둥하네요 고양이 자세 가슴이 안 닿아요...ㅋ큐ㅠ 유연성이 많이 부족한가 봅니다 그래도 다 하고 나니까 뭔가 시원해요!! 교정도 하면서 운동도 해야겠어요 진짜 소미핏님 항상 제 홈트를 담당하고 계세요... 사랑합니다,1년 전
441,  김민규,이영상이 ㄹㅇ최고 운동후 목어깨 골반등 아팟는데핵시원,2년 전
442,  봄봄2,어깨스트레칭 2가 잘 안 되는데  이건 계속 이동작을 될 때까지 해야되나요 ? 아님 좀더 릴랙스 되는 동작이 있을까요,1년 전
443,  NOROO노루,어깨펴기 시작해서 굽은 어깨 펴주고 싶어요!5/12️5/13️5/14️5/15️5/16️5/17️5/18️,2년 전(수정됨)
444,  망고,등에서 손 맞잡을 때 한쪽은 무리없이 잡히는데 한쪽은 아예 시도도 못할 정도로 아파요 왜 이런건가요 ㅜㅜ,3년 전
445,  Grace,오랜만에 구독자수 봤는데 진짜 많이느셨네요 11만댄가 만천댄가 부타 봤던 것 같은데...항상 응원합니다️,2년 전
446,  송요,베게를 잘못 베고잔건지 너무 결리고 아팠는데 신기하네요 결리는 통증이 사라졌어요ㅠㅠ 무슨 매직인가요ㅜㅜ 오늘두  소미쌤꺼 4종류 달려야겠어요 !!!,9개월 전
447,  ◠‿◠,5:17 반활자세 최고...,10개월 전
448,  큐키컴퍼니,짱이에요^^,1년 전
