,아이디,댓글 내용,댓글 시간
403,  adonis _,뒷짐지고 내리는 동작 진짜 시원하다,4년 전
404,  Hunny,어깨 양쪽 높이가 다른것도 교정이 가능할까요 아조씨??,1년 전
405,  전광수,20.05.11 시작,2년 전
406,  이봄,저 목디스크랑 라운드숄더 때문에 어깨와 팔이 저리고 통증이 너무 심한데 이거 따라해보니 정말 시원하네요!!!  짱!!!!!!!! 매일매일 하면 진짜 저도 사람이 될수있는거죠?ㅠㅠㅠ,2년 전
407,  ジャジャンるん,팡이가 이거 봐야되,2년 전
408,  엄마는슈퍼맨,어깨가 너무 아파서 찾아왔습니다. 댓글일지 시작해봅니다.,2년 전(수정됨)
409,  유진,1:06 모서리 20초 * 턱 당기고1:55 20초 3세트 * 팔이 위쪽이 당겨야 함2:59 5초 5개 4세트3:56 벽 20초 3세트 * 허리 꺾이지 않게5:49 벽 10개 4세트 * 허리 뜨지 않게,2년 전(수정됨)
410,  박지하,계란형님 안녕하세요 오래전영상이라 답글이 달릴지는 모르겠지만  해당 영상 운동이랑 익상견갑교정운동을 같이 해줘도 상관없을까요? 요즘 자세교정때문에 고민이 많습니다 ㅠ알려주시면 열심히 해볼게요..,2년 전(수정됨)
411,  자리,이런거 안하고 가슴운동 등운동 해도 효과가 있나요?,1년 전
412,  이건뭐야,효과있어요. 본직업이 ... 궁금할정도네요.. 최고..!!,4년 전
413,  영진정,w할때 옆구리는 왜 아픈가요 ;;,2년 전
414,  Hyeli Lee,아 우리회사 국장같은데 목소리ㅠㅠㅠㅠㅠㅠ,4년 전
415,  마지마고로,W !! ㅋㅋㅋㅋㅋㅋㅋㅋ종아리 붓기 알아보다 왔는데 넘 웃기당난 사람이 아니라 꼬부기 였어 ㅜㅜ,4년 전(수정됨)
416,  편할까?,저도 오늘부터 시작합니다 라운드숄더 어깨가 말리니까 쭈구리처럼 보이고 직업상 라운드숄더가되면안돼서 영상보고 라운드숄더탈출해보고자 시작하려고합니다 그전부터 빡빡이아저씨 영상보면서 따라해보았는데 조금씩 고통이 줄어드는것이 보여서 이번엔 고통을 없애고자 오늘부터 시작합니다 ㅎㅎ1일차의자에서하는 W운동외엔 다했습니다세트씩은 체력상 못하고 한세트만 했는데 지금은 허리만 시원해지는 느낌입니다조금씩 세트를 늘려갈예정입니다서서 W운동은 어깨가 은근 아파서 못하겠더라구요 은근 운동자세도 어려운데 첨이라서 그렇겠죠자기전에 운동하고 자려고합니다영상 감사합니다,3년 전(수정됨)
417,  Jacob Lee,계속 보게된다 분장 같기도 하고 아닌거 같기도해서 목에주름보면 분명 가짜 같은데,3년 전
418,  Nancy,이 운동은 올라간 어깨 내려간 어깨 상관없이 해도 되는건가요? 저는 올라간 어깨라 질문남겨요:),2년 전
419,  정.,교정하다가 갑자기 식은 땀 나고 너무 어지러웠는데 왜 이러는 거죠..??. 특히 2번 동작할 때 너무 어지러워서 더 이상 못 서있을 정도에요 이마에 땀 엄청 나고,2년 전(수정됨)
420,  새둥,머리빼곤 다가졌네 빡빡이형님,4년 전
421,  이도현,두번째 운동 질문있어요. 팔 내릴 때 약간 몸뒤쪽 아래로 내리는게 맞을까요?,3년 전
422,  Peter Sun,와 진짜 빡빡이 아저씨 최고야........! 개시원해!!!,4년 전(수정됨)
423,  푸미야무진꾼,마지막 더블유 자세시 허리가 벽에 안닿는데 어떻게하죠ㅠ,2년 전
424,  Sarah Park,진짜 신기한게;; 지금 이거 영상보면서 루틴 하자마자 다시 컴퓨터에 앉았는데 갑자기 등이 펴졌어요;;; 몸에 힘들어간게 그대로 남아서 그런가봐요;;; 이걸 3개월 내내하면 효과가 얼마나 뛰어날지;; 그리고 흉추 스트레칭 할 때 뭔가 숨이 안 쉬어지는 느낌 나는 게 맞는 건가요;;?,3년 전
425,  Roco Moco,시작부터 비어있는 모서리 찾느라 온 방을 뒤졌는데 결국 비어있는데 없어서 화장실 문닫고 했음 ㅋㅋ,2년 전(수정됨)
426,  미쓰tree,2:53 ㅋㅋㅋㅋ 너희는 돌필요없데ㅋㅋㅋ늑막염올뻔,2년 전
427,  박박디라라,패트와 매트같아 잘보구감여♡,3년 전
428,  k24,저도 우축 외후두용기 통증이 요즘 생겨서 찾아봤는데요제가 지금 군인인데 어깨비대칭이 있어서 오른쪽이 더 좁아요 지금 턱걸이랑 다른 웨이트하는데 오른쪽이 승모근이 더 커서 어깨가 좀 말렸다해야하나요 이래서 광배도 왼쪽 오른쪽이 달라서 그 왼쪽은 턱걸이 하면생기는 광배처럼 이쁜데 오른쪽은 잘각이안나오고 평상시 통증도생겨서  턱걸이나 팔굽 이나 웨이트 안하는게 맞나요 ?  운동 너무 하고싶은데요 이운동이랑 같이  병행하면 해도될까요? 아니면 휴가때 도수치료를 받을까요ㅠㅠㅠㅠ,2년 전
429,  박노윤,선글라스 ㅁㅊㅋㅋㅋㅋㅋ,2년 전
430,  깡따구,좋았어~!  좋았어~ 보고있으면 웃게돼네요‥ㅋ,3년 전
431,  민재,1일차 스타또,3년 전
432,  l,대머리 아저씨 이제 그만 가면 벗죠. 항상 좋은거 알려 주시는데 보여지는 머리만 어색해요...그리고 항상 하고 싶은 말 감사합니다 ^^,4년 전
433,  민대풍,너무 유익하고 좋네요...빡빡이 선생님 스마트폰을 안하고 살수가 없는데 바른 자세로 하는 방법좀 알려주세요,3년 전
434,  킬린,왠만하면 구독안누르는데 정말 도움되는것 같아서 누름 굿 생긴것도 웃기고 말하는것도 웃기고 암튼 도움이 되는방송 앞으로 열심히 따라할게 빡빡이형 생긴거 웃기다는거 좋은뜻이얌...,3년 전
435,  kubera lease,매트일까 패트일까?,2년 전
436,  유현준,조앗어,1년 전
437,  karyn kim 김하경,저 이분 영상 처음 보는데 가면 쓰신건가요??? 진짜 궁금해서 묻습니다.,2년 전
438,  6하얀,스트레칭을 하면 손에 전기가 통하는데 펴지느라 그런건가요?,2년 전
439,  furkan karataş,솔직히 유튜브 제재 빡신데 쁨쁨ㅇH나는 안짤리고 잘가는듯..,1년 전
440,  망고,와 너무시원하다ㅜ,1년 전
441,  루스끼,W운동할때 왼쪽 어깨가 너무 아파요,3년 전
442,  나는야 징징이,ㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이 아저씨 개꿀잼이네ㅋㅋㅋㅋㅋ영상도 너무 좋앙,4년 전
443,  김밥,왜 땀나는겨.. (운동부족,2년 전
444,  이상훈,골반교정운동도 올려주세요!,4년 전
445,  똑똑한치료사 피지오리TV,빡빡이아저씨 좋은내용 감사합니다 항상 화이팅 ㅋㅋㅋ,3년 전
446,  호두마루,형님 yw  스트레칭이 허리가벽에안붙습니다 날개뼈만다이고 허리는 배쪽으로나갑니다...,1년 전
447,  tL,모서리 스트레칭 하는데 가슴은 별로 느낌 안오고등 쪽에만 느낌이 옮,2년 전
448,  신규게임찍먹단,이형님 손제스처만 봐도 간지터짐,3년 전
449,  WON J,매일매일 하실분저 거짓말 안치고 5일째 계속 하고 있음,2년 전
450,  suhyun na,ㅋㅋㅋㅋㅋㅋㅋ아저씨 웃겨요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ선글라슼ㅋㅋㅋㅋㅋㅋ,2년 전
451,  Bananas Ananas,죠아써.~ ㅋㅋㅋㅋㅋ중독성쩔어,3년 전
452,  송지섭,좋았어 존나 중독되네 ㅋㅋㅋㅋ,4년 전
453,  밈묨미,더블유점점커져ㅋㅋㅋㅋㅋ꙼̈ㅋ̆̎ㅋ̊̈ㅋ̌̈ㅋ̄̈ㅋ̐̈ㅋ̑̈ㅋ̆̈ㅋ̤̫ㅋ̤̮ㅋ̤̻,3년 전
454,  캔디,ㅋㅋㅋㅋㅋㅋㅋㅋ 최고다 꼬부기였는데 감사합니다,3년 전
455,  김상현,역시 빡빡이 형,3년 전
456,  玄了동자승,유용한.정보 감사합니다 빡빡이 아저씨.팬됨,4년 전
457,  마이스테,보면서 뭐야 저게? 하면서 쉽다 생각했는데막상 해보니까 한세트씩만 했음에도 진땀이 무슨...게다가 신경 땡기는 느낌때문에 찡 하니 아프게 저리고 버티기 힘들었지만다 끝나고 나니 엄청 개운하고 얼마나 어깨가 많이 돌아가있는지 느꼈습니다...,3년 전
458,  M Mm,관절가동술 할때 어깨 뒤로+아래로가 동시에 안돼요ㅠㅠㅠ 손목이 이상하게 꺾이고 허리도 꺾이고 엉망인데 어디에 어떻게 힘을 줘야 제대로 할 수 있을까요?ㅠㅠㅠ,4년 전
459,  강지민,허리가 어떻게 벽에 붙어요....? 엉덩이가 붙어서 뜨지않나요ㅠㅠ,2년 전
460,  이지헌,잘보고갑니다 올려주셔서 감사합니다,4년 전
461,  홍이,0:17 왼쪽처럼 안생김..ㅠ 찐라숄은 딱펼쳐서 자연스럽게 등받이에  날깨뼈랑 팔꿈치 밀착해도 어깨뒤쪽에 신발하나 넣을수있음.. 심지어 어깨뽕을 앞으로 넣은거같은 어깨임ㅇㅇ,2년 전
462,  최형빈,댓글이 2천개가 넘어가는데 단 한명도 12주 완주하고 효과봤다는 댓글이 없네...저도 2주차인데 점점 관절에서 소리만나고 효과가 있는지는 금시초문,3년 전
463,  안기모,아 이게 라운드숄더였구나.. 어깨우두둑 검색했는데 안나와서 포기하려던 참이엇는데 정말 감사합니다.,2년 전(수정됨)
464,  볼빨간너구리,콘푸로스트 광고 찍으면 딱! 조오았어~,2년 전
465,  이용근,형 어깨가좁은거야 머리가큰거야?,3년 전
466,  김민기,와 흉추 스트레칭 개 시원해요,2년 전
467,  비타C,왜케 이승윤이 생각나는지 알다가도 모르겠다 ㅋㅋㅋ,3년 전
468,  SeoHu M,운동 잘못하셔서 승모만 많이 발달하신거 같은데 ... ㅎㅎ,3년 전
469,  고치고치,라운드숄더 교정 루틴 3개월동안 해보려고 합니다. 제가 고3때 운동하다가 오른쪽 어깨가 한번 나간?이유로 오른쪽 어깨를 조금만 세게하거나 회전을 주어도 관절이 틀리는 것을 경험해왔습니다. 설명을 잘 못하겠는데 제가 헬스랑 푸쉬업을 해와서 풀업을 하는데 근력이 문제가 없음에도 풀업을 할려고 하면 오른쪽 어깨의 관절이 틀리는 거 같습니다... 병원을 가봐도 회전근개라고는 하는데 말이 회전근개지 몇 년이 지나도 잘 안낫는 거 같고 회전근개 문제는 아니라고 생각했습니다. 그러던 중 오른쪽 어깨가 왼쪽 어깨보다 많이 구부러진 걸 발견했는데 라운드 숄더가 문제라고 생각했습니다.서론이 길었네요. 3개월동안 달려보겠습니당(3개월 이후에도 원래 있던 오른쪽 어깨의 문제가 해결이 안되면 대병원이라도 가봐야할 거 같네요... ㅠ),3년 전
470,  진솔한이야기,2:55 너희는 뒤로 돌필요없어ㅋㅋㅋㅋㅋ 웃겨ㅋㅋㅋ왜웃기지?샘 이거하면 어깨 좀 펴지나요?   일자어깨가지고 짚어요 어깨도 많이 쳐졌어요ㅠ,3년 전(수정됨)
471,  bosco kim,가면 진짜같아서 무섭다ㅜ,3년 전
472,  gonnagotosleep,라운드숄더+거북목+골반전방경사 12주 루틴 동시 병행 ㄱㄱ,1년 전
473,  정수리냄새타령부인사잘훼,2:32 반대손 속아쩌,2년 전
474,  Tonkiri,오 유익하다. 구독이야.,4년 전
475,  Hoon Ji,"흉추 스트레칭 할때  목 뒤쪽 경주 4-5번정도 위치에 볼록하게 약간 산처럼 튀어나오는 것이 있습니다.. 느낌은 약간 탱탱한 근육이고, 누르거나 스트레칭을 풀면 들어갑니다. 정상적인건지  아님 어떤건지 궁금합니다~~!!",4년 전
476,  코깃,빡형 세트간 간격은 어느 정도가 좋을까요?,2년 전
477,  쏘하,안경과 코는 붙어있는 건가요?,2년 전
478,  사랑을닮아추억은,좋은영상 정말감사합니닿ㅎㅎ,4년 전
479,  moon light,갑자기 이게 왜떳는진 모르겠는데 오른쪽처럼 되고싶어서 왔어요,2년 전
480,  라떼떼떼,모서리..와우!! 얼굴 공개는 언제쯤?? 매우 궁금해...,4년 전(수정됨)
481,  이종원,오늘부터 시작하겠습니다! 1주일간격으로 3개월간 후기 올릴께요,3년 전
482,  Sufutense Cronen,하... 겨란 센세... 왜.. 소인은 이영상을 지금 보게된 것이오.... 나자신이..... 한스럽도다,1년 전(수정됨)
483,  0ㅅ0,혹시 어깨가 넓어질 우려는 없겠죠?? 여잔데 어깨가 더이상 안 넓어졌으면 좋겠어요 ㅠㅠㅠㅠ,2년 전
484,  채은,?????요즘 계속 오른쪽 목이랑 어깨가 미친듯이 땡기게 아파서ㅠ 이 영상이랑 어깨운동영상 보면서 따라했는데 응??? 방금전까지 엄청 땡기고 아팠던 오른쪽 목이랑 어깨가 안아픔! 심지어 세트 다 채우지 않고 이 영상만 보고 동작 익히는중이었는뎁 ㄷㄷ;; 매일 해야겠다ㅠ 너무 땡기고 아팠는데 감사합니다 정말로ㅠㅠ,3년 전(수정됨)
485,  456 123,좋았서,2년 전
486,  ᄋᄋ,빡박이형 질문이요. 형은 어깨가 좁은거에요 머리가 큰거에요?,4년 전
487,  Ju chan Lee,빡빡이형~ 사랑해요️,2년 전
488,  KSH,오늘 생로병사의비밀 보는데 형이 추천해주는 운동이 나오더라구요 ㅋㅋㅋㅋㅋㅋㅋㅋ,2년 전(수정됨)
489,  이지원,하다가 목이랑 등을 연결하는 근육이 겁나게 아파져부렀당께... 자세 조심들 하시랑께...,2년 전
490,  Myugun,4월 6일 부터 꾸준히하고있습니다워낙 승모근과 뒷목이 뭉쳐있어 어깨 통증이   다소 있는 편이었는데 벌써 꽤 나아졌네요앞으로 더 꾸준히 해서 라운드 숄더도 완전히 개선되면 좋겠어요 ㅋㅋ,3년 전
491,  빵어,월레스와 그로밋 현실판ver.,2년 전
492,  이글이글,형 유튜브 정주행 중인데 다 해당되는데 어떡하지..? 교정이란 교정은 다 하게 생겼어,2년 전
493,"  Где счастье, там и горе 1",와 형 몸진짜 좋네요 ㄷㄷㄷ,4년 전
494,  냥,이거 진짜 효과 쩔음 나는 거북목으로 턱관절 장애까지와서 주기적인 치과치료까지 병행하던 심각한 상황이었음 구부정한 자세때문에 턱관절에 뭐 영향이 와서 턱이 돌아가서 얼굴비대칭이와서 이를 이~하면 위 아래가 딱 안맞물리고 위아래가달랐음 근데 이거 진짜 딱 두번하자마자 턱이 돌아옴 이거 만들어주셔수 진짜 감사하고 많은 분들이 했으면좋겠어요!!!!!!!!️️️,3년 전
495,  Lee디스플레,와 이건 해야해,2년 전
496,  몽리향,와우 좋았어 중독된다,1개월 전
497,  배고파,와 개시원하다,2년 전
498,  김소연,0:16 넥타이는 왜 머리엨ㅋㅋ,4년 전
499,  양민석,세트마다 휴식시간이궁금해요ㅠㅠ 스트레칭이라도 얼마있다가 해야좋은지 가르쳐주시면 좋을 것 같습니다.,3년 전
500,  희성사,정말 찾고싶던  영상이네여... 구독 알람 신청 완료..저도  꼬부기인데.. 사람이 되고 싶어요..,3년 전
501,  이동동,좋았어,2년 전
502,  JACKIE KIM,스탠딩w 운동할 때 어깨와 팔이 벽에 붙지 않습니다. 그리고 운동 준비할 때 간신히 허리를 붙였다가 팔을 내리면 허리가 벽에서 뜹니다. 이런 경우도 운동을 계속하면 좋아질까요? 마지막으로 좋은 영상 올려 주셔서 감사합니다.,4년 전
503,  김희원,형은 수염붙이는게 젤도아,3년 전
504,  ‍강덕우(학부생-신소재공학전공),빡저시 근데 스탠딩  w가 절대 안대오 저는 허리를 다 붙이고 내리면 등날개뼈쪽 티어나ㅗ아서 결국엔 뜨고 목도 앞으로 굽게되는 느낌임다 어떡하죠,3년 전
505,  풉ᄏ,와.....이거 보고 하고 누워봤는데 어깨가 아래로 살짝 내려감.. 꾸준히하면 젛것네,3년 전
506,  Cool ColaCan,즐겁고 신나는 목소리~! 좋았어~!,4년 전
507,  Jaykhan24,왜 같은 빡빡인데 느낌이 다르죠?,2년 전
508,  무션오빠,등어깨 운동이 킹!!♡,2년 전
509,  앤티크,저세가 좀 구부정한거같은데 저런 증상은 없는데 라운드숄더가 아닌건가 흐음,2년 전
510,  마음 예쁜 사람이 되고픈,앞으로 이거 영상 보고 매일매일 하려고하는데 좋아요나 댓글 부탁드려요!ㅜㅜ 알림보고 매일 들어올게여!!!!,2년 전
511,  형오나,왕코 빽 아져씨  굿   점점 사람이 되가요 와웃,3년 전(수정됨)
512,  Bubbled,내용 좋고 말하시는 스타일도 너무 좋아요!빡빡이 아저씨 좋았어!,3년 전
513,  Ah,저거하니까 어깨가 너무아파요ㅠㅠ,3년 전
514,  황석환,스트레칭 20초 3세트운동 10개씩 4세트,1년 전
515,  강태욱,패트와 매트..,2년 전
516,  wmwm,2:18 이거 손목~아래팔?쪽이 더 땡기는데 맞게하는건가요?,3년 전
517,  나나,꼭 해볼께요. !! 영상감사감사,3년 전
518,  Aarokk,"이거 함 해볼라다가 귀찮아서 안 했는데, 오늘 거울 보고 충격 먹어서 당장 오늘 밤부터 실천하겠습니다. 12주 뒤에는 달라진 저의 모습이면 좋겠네요.",3년 전
519,  홍서리,어으시원해,2년 전
520,  빵,상지근막과 신경 스트레칭은 양쪽 다 해주는게 맞나요?? 아니면 왼쪽만 해주는거에요??,2년 전
521,  무상인생,사장님 코랑 선그리 붙어있는 안경인건가요?,3년 전
522,  Royal Carat,가면쓰신건가요?ㅋ  말씀하실때 입술근육이거의안움직여요ㅎㅎ,3년 전
523,  냠냠,"저도 굽은 어깨, 등, 목 때문에 고생 많이 했습니다. 미관상으로도 건강상으로도 너무 안 좋더라고요. 대학교 가기 전에 반듯한 자세 가지고 싶어서, 다른 분들처럼 이 댓글에 활동 일지 작성해 볼 예정입니다. 작심삼일 되지 않게 열심히 하겠습니다.",3년 전(수정됨)
524,  먕먕,옛날 피지컬에선 코와입도 나오는군...,1년 전
525,  crom,요약:반대자세로 몸을 푼다,2년 전
526,  초코슈,오우 시원해요 정말 좋아!!,4년 전
527,  JoKer,선생님 가면 쓰신거맞쥬?,3년 전
528,  BSW,한가지 정말정말 부탁드리고 싶은것이 있습니다 혹시 골반교정에 좋은 자세나 스트레칭 같은것이 있을까요? 꼭 알려주셨으면 해요ㅜ 행님 믿고있슴돠,4년 전
529,  고정환,마지막꺼 허리 붙는 사람? 어떻게 붙어?,1년 전(수정됨)
530,  어엌,처음인데 아파서 눈물날거같아요. 마지막껀 벽에 붙기도 힘들어서 붙어있다가 쉬었다가했어요,2년 전
531,  qwerty,커플링있는거 지금봤네운동은 고립인데 커플이시겠다?,3년 전
532,  장트러블,조았쒀!,2년 전
533,  구공구팔,뽝뽝이 아조띠 자극이 없어도 되??,2년 전
534,  Rubber Soul,집에 아무것도 없는 벽 모서리가 없음.. 시작부터 난관봉착,1년 전
535,  이기쁨,이때 왤케 ㅈ밥처럼보이지..? 지금 완전 건장한 다부지고 재밋고 멋진 아저씬데 저때 구냘 할아버지같아 말라가지곸ㅋㅋㅋㅋㅋㅋㅋㅋ 운동을 얼마나한거야 1년동안ㅋㅋㅋㅋㅋ,2년 전
536,  이찬희,빡빠기아저씨 w 운동할때 어깨가 아파요 왜그런거죠?,2년 전
537,  윤하린,처음 뵙는 분인데 얼굴이 무서워서 구독할까말까 고민하다가 너무 쉽고 유익한것 알려주셔서 구독 꾹 누르고 갑니다~! 조금 무서워서 구독 버튼 세번 누르고 가욤,4년 전
538,  최맥심이잴루맛있지,빡빡이 가면   이태원에서 파는거 본거 같은데 실리콘 가면 맞죠?,2년 전
539,  다dj고긴,오늘부터 시작합니다 올려주세요 한달에 한번씩올리겠습니다,1년 전
540,  이주,w 동작하면 왼쪽 어깨에서 충돌 소리가  납니다.. 어떻게 해야 할가요 ㅠ,1년 전
541,  유링,9/11-,2년 전
542,  Neisa Angulo,Subtítulos en español por favor.,2년 전
543,  스노우볼,어깨를 피는데 통통한 체형이라서 찌찌가 옷 밖으로 튀어나와서 웃고있는데욤?,2년 전
544,  김기성,스탠딩더블유 운동을 해보니까 날개뼈가 아픈데 뭐가 문제인가여?,3년 전
545,  김영준,팔도 벽에붙어야하는건지,2년 전
546,  간지(GXNZI),마지막꺼 나만 안됌??,2년 전
547,  wldnjs,옛날에 김계란이다....쓰흡....,2년 전
548,  ㅇㅇ,패트와 매트,2년 전
549,  최맥심이잴루맛있지,얼굴에 가면 쓰신건가요??,2년 전
550,  Zion xile,이사람 코가 대단하다,2년 전
551,  어쩌고,근데 왜 목 뒤쪽 접히는거 모자이크하세요..?,2년 전
552,  빡현홍,허리가 이미 꺽여서 굽어잇고 그래서 스트레칭 어렵다 외우기도 그렇고 ㅠㅠ 제대로 하고잇는지도 모르겟네,2년 전
553,  유준,승모근 키워서 목지탱,2년 전
554,  관짝지찬,난 왜 진용진이 생각나지,2년 전
555,  Sean Park,3/2,2년 전
556,  우하하,한날: 안한날:,2년 전
557,  김주희,3일차,2년 전
558,  임휘수,테드와베트 케릭터닮ㅁ.,3년 전
559,  ChangHyuck Woo,빡빡이 아저씨 목 뒤에 모자이크가 붙어있네요??? ㅎㅎㅎㅎ 머리카락이라도 숨겨놓으신건 설마 아니시겠죠 빡.빡.이 아저씨????,4년 전(수정됨)
560,  yj kim,왼쪽 네번째 손가락 반지..?,2년 전
561,  Jonathan Joe,3:05,2년 전
562,  최선근,가면인가요?,4년 전
563,  Jy Roh,어때요 참 쉽죠?나만 생각나는거야?,2년 전
564,  김진구,빡빡이형님  이거야.....,4년 전
565,  희희,날개뼈 튀어나오는거 교정도 같이 되는건가요?,2년 전
566,  난조기,1/111/12,2년 전
567,  g bm,살이 쪄서 그런가 컴퓨터할때 자꾸 등이랑 어깨가 굽어서 강제적으로 펴주려고 히어로인라이프 밸런스밴드 쓰는데 도움이 되네요,2개월 전(수정됨)
568,  마이쿨,1:45 뭐야 왜 저길 모자이크 한거야 모자이크때문에 이상한게 보이잖아,2년 전(수정됨)
569,  나초아,형님 코 정말 멋있네요,2년 전
570,  김수민,스탠딩 w 할 때 벽에 허리가 안 붙어요ㅜㅜㅜ너무 굽었나..,2년 전
571,  공삼이,"즁말 ""모""자람이 없는 강의네요 ㅎㅎ",3년 전
572,  하윤박,뒷통수 바코드 가리셨네요. 포카칩이신가봐요.,3년 전
573,  김민,목 뒤에 바코드 있나요?? 왜 모자이크가 있지,3년 전
574,  Big Gulp,영어 제목에 5000 thousands면 500백만이기때문에 500 thousands로 고쳐야되요,2년 전
575,  쌍트데,32년차 꼬부기 ..오늘부터 1일차 시작합니다!!!좋아지면 PT값 입금할게요 ㅋㅋㅋㅋ빡형..,4년 전
576,  H C,그런데 얼굴가면이면 혹시 근육도 가짜 아니겠죠? 특히 엉덩이..,2년 전
577,  ARA Han,갈갈이 박준형 목소리랑 매우 비슷한데,3년 전
578,  김대우,코 개크네 원래 이렇게 컷냐,2년 전
579,  박재현,1일차,2년 전
580,  이병우,스탠딩 더블류 할때 허리 벽에 붙이고 팔도 벽에 붙여야되나요? 허리를 붙이면 팔이 떨어지고 팔을 붙이면 허리가 떨어지네요,2년 전
581,  Paulo Dybala,빡빡이형 내 어깨 라운드숄더인걸 또 어떻게 알고. ..  고마워 형,4년 전
582,  미스타킴,관절자동술 하는데 왼쪽은 편한데 오른쪽은 어깨가 하기힘들고 손목이 꺽이는데 왜이럴까요...,2년 전
583,  jungeun Kim,꼬부기가 사람이 되기위해.,2년 전
584,  grace love,"0:41 어머, 타조알 인 줄!!",3년 전
585,  Lee,이거 효과좋음 승모근 사라짐,2년 전
586,  흑고,난 회전근개파열 이라서 못하겠다,2년 전
587,  이메이저,1.9/5,1년 전
588,  박갱갱,벽에 등을대면 허리가 안붙어요 ㅠㅠ 그리고 벽에등을대면 팔이벽에안붙어요,3년 전
589,  새벽,일자목에 말린 어깨인데 일자목은 따로 뭔가를 해야하는 건가요? 아님 이것만 해도 같이 교정될까요? 일자목과 거북목은 교정 방법에 차이가 있다는데 일자목만을 위한 교정 영상도 올려주시면 감사하겠습니다. 늘 좋은 영상 감사드려요.,4년 전
590,  Don P.,근데 이분은 어깨가 엄청 처져있는데 승모근이 발달하셔서 그런건가..,2년 전
591,  경성코페,진짜 저렇게 민대가리 될수있을까 진짜 깨끗하다,3년 전
592,  lit,진짜 궁금해서 그러는데 뭔 실리콘 탈 쓰신건가요?? 뭔가 부자연스러워서,3년 전
593,  장화영,배개 에서 피곤함 뒤골땜김 일자목되야됨 그러면 위산노란 액체상태 강해 뒷목 자라목 입니다 시원함,2년 전
594,  준혁,1일차2일차3일차4일차,2년 전(수정됨)
595,  민수,1:10  여기부터 목뒤에 모자이크 생겨요,1년 전
596,  한효은,4월6일 시작,2년 전
597,  아무개,3개월이나요....너무 길어요..,2년 전
598,  오정빈,가면쓴거아니죠?,4년 전
599,  TheBaddestmale,다 좋은데 여기 마스크가 너무 무서워,3년 전
600,  하늘바닷빛숲,근데 뒷모습 나올때 목덜미 모자이크는 왜하는건가요 ㅎㅎ,2년 전
601,  Kiljey,0:41ㅇㅇ  <-,3년 전(수정됨)
602,  똥그리,좋왔써,3년 전
603,  비상,4:10 날계란의 유혹,2년 전(수정됨)
604,  moo jeaea,03/29,1년 전
605,  강선호,찌찌살때문에 점점 가리다가 라운드숄더돼서..ㅠㅠ,2년 전
606,  잉구인구,8/1일 출첵이용 쉬원하다!8/2일 출첵이용8/4일 //8/6일 //,1년 전(수정됨)
607,  minji kim,등굽은거 어케알고 떳지,2년 전
608,  김유빈,1일차,2년 전
609,  Notorious kid,가면 인줄 알았는데 !! 아니였구나 충격이네 !,4년 전
610,  35 dir,두번째는 왼쪽은 안하나요?,1개월 전
611,  평화주의자,그니까 얼굴에 뭐 뒤집어 쓴거에요 아니에요???,2년 전
612,  지작 JeeJak,후두부 모자이크는 왜 하신 건가요?,4년 전
613,  전국인정협회,1일차,2년 전
614,  박진성,9월 12일 시작,2년 전
615,  주옥같은 유튜버찾아내기,오늘부터 알림 뜰 때마다 하게 하트 눌러주실 천사분들 없나요,2년 전
616,  계란과자,3:00,8개월 전
617,  chzidm,3:00,9개월 전
618,  판트,내가 라운드숄더인 이유 : 젖꼭지가 너무 튀어나와서,3년 전
619,  사케향,이거 하다가 승모 땡기면 자세 잘못잡은 건가요?,3년 전
620,  NeatCity N,"빡빡이아저씨. 항상 유익한 영상 정말 감사합니다. 이런 컨텐츠도 해주시면 감사할 것 같습니다. '이런 운동하면 다친다' 이런거 말고, '거북목 가진 사람이 하면 안되는 스트레칭', '일자등 가진 사람이 하면 안되는 스트레칭' 이런것도 알려주시면 좋을 것 같습니다. 아무스트레칭이나 무작정하는게 좋지 않다고 생각합니다.",4년 전
621,  Yeon,진짜 궁금한점 있어요 아시는분은 댓좀!얼굴에 혹시 탈 쓰고 촬영하시는건가요??,2년 전
622,  Lee S,아니 입이랑 코도 다 가면인건가요?,2년 전
623,  내마음의뮤즈,W,4년 전
624,  익명,W운동 넘힘들다..,3년 전
625,  미네라스,라운드숄더 발자국,2년 전
626,  ᄋᄋ,2020-03-06 오늘부터,2년 전
627,  주땡,빡빡이아저씨이거 원래 엄청 힘든 루틴맞죠??  체형이 안좋을수록 따라하기 힘든거 맞죠??.......엄청 힘들고 호흡가쁘고 어지럽네요 이악물고 꾸준히한다..,3년 전
628,  ••,오늘도 유익한거 알려주시는 빠빠기 아저씨 고마워요 !빠빠기 아저씨는 장난!,4년 전
629,  고양이가개부럽,얼굴전체를다 마스크붙인거 겉음...,2년 전
630,  Estel G,대체 영어 자막은 어딨는거지,1년 전
631,  다우,이분 가면 쓰신거져? 입모양이 어색해요!,2년 전
632,  길한솔,1:01,10개월 전
633,  부산괄메기,왼쪽 반지 결혼 반지 ?? 뭥밍??,2년 전
