,아이디,댓글 내용,댓글 시간
464,  HSJ,패트와 매트느낌나네,4년 전
465,  박윤정,"구독,공유,좋아요 합니다.",4년 전
466,  김초벌,우두둑거리는 소리가뼈 소리가 아니고......의자 마찰 소리 ㅋㅋ,4년 전
467,  황병진,형... 혼자 할 수 있는거 혹시 있어...?,4년 전
468,  hoo bull,컨셉뭐야ㅋㅋㅋㅋㅋㄱ 함해봐야겠네요,4년 전
469,  새우초밥,ㅋㅋㅋ 빡빡이 아저씨 바로 구독가염ㅋ,4년 전
470,  ever dance,ㅋㅋㅋㅋㅋㅋㅋㅋ이게 더낫닼ㅋㅋㅋㅋㅋㅋ,4년 전
471,  노는게조아,예전에 호신술 알려주는 외국인 아저씨 더빙한거 생각나는 말투네ㅋㅋ,4년 전
472,  이름,친구가없어서 그러는데 혼자는 못하나요 ㅠㅠ,4년 전
473,  Owl 42,진짜 마스크네,3년 전
474,  Sur,이제 총만 있으면 은행강...,4년 전
475,  Kai Oh,매달리기 하면 될 것을...,4년 전
476,  문준서,아버지 해드리다가 내 바지 벗겨짐 ㅋㅋㅋㅋㅋㅋ,4년 전
477,  와장창,이분들 컨셉은 외화더빙인가요,4년 전
478,  김창호,ㅋㅋㅋㅋㅋㅋㅋㅋ숨 내쉬는건 왜 자막하냐곸ㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
479,  아카데미안 AcaDemian,굿!,4년 전
480,  21년9월 roll,이거 뭔데 웃겨욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
481,  Darin,이 채널 처음 왔는데댄이라는 분 마네킹 인줄 알았음ㅋㅋ,3년 전
482,  코끼리땃쥐,처음에 댄씨 밀랍인형인줄...,4년 전
483,  대크니,빡빡이분들은 너무 호감상이야,4년 전
484,  TV철문송어,아.......저게 진짜 얼굴이 아니라 실리콘 가면이구나 ㅋㅋㅋ,4년 전
485,  기멱진,패트와 메트인가요 ?,3년 전
486,  바다,ㅋㅋ 컨셉 맘에든다 ㅋㅋㅋ,4년 전
487,  Selena _,우와... 더빙인줄 알았는데 가면이라니... ㅋㅋ,3년 전
488,  Junghyun Oh,직접 빡빡이 아저씨가 되었다..,4년 전
489,  정재훈,컨셉좋아영!,4년 전
490,  JH P,이거 보고 한번 따라해봤는데요 정말 좋아 이거 정말 좋아 효과 바로 옵니다 이거 정말 좋아 정말 좋아,4년 전
491,  Reynard Park,빡빠기형 감사합니다 ㅎㅎ,3년 전
492,  kan hime,걍 철봉  매달리는게 편하겟다,4년 전
493,  aowibldk,패트와 매트..,4년 전
494,  Yeon Thug,정말 아무 근거없는 경험으로 알아낸건데 걸을데 엄지손가락을 아래로 내밀듯이 손에 힘주고 걸으면 어깨가 펴져서 걷는 자세는 조금 좋아지던데사실 믿거나 말거나,4년 전
495,  Awesome mud Real,이상근 증후군 치료 영상은 안올려주시나요???,4년 전
496,  purplewhale 801,난 불굔데 ㅋㅋㅋㅋㅋㅋㅋㅋ,3년 전
497,  직관과통찰,은행강도 같다 ㅋㅋㅋ,4년 전
498,  하은정,병원 같이 운영하시나요??,4년 전
499,  ted kim,80된 여성노인이 해도 될까요?,3년 전
500,  박기륜,컨셉 무엇ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱ,4년 전
501,  김파클,댄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이러면안되눈데 존나웃기게 생기셨네요,4년 전
502,  김토리,더빙을 더빙한 느낌 ㅋㅋㅋ,4년 전
503,  Hee Young Hwang,불굔데 ㅋㅋ,4년 전
504,  Roon,단점은 두명이어야 한다,4년 전
505,  말랑말랑,다들 후기는 안적고....ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전(수정됨)
506,  김민지,브록까지ㅋㅋㅋㅋ,4년 전
507,  jane[자네],구독조아요 !!,3년 전
508,  gunil lee,고문기계로 만들자,4년 전
509,  이민영,가면같은거 쓰신건가여?,4년 전
510,  하연,ㅋㅋㅋㅋ 개웃기넥ㄱ,4년 전
511,  대박여신규리짱,아 너무 기여워요~~♡♡ 근데 나혼자있을땐 어뜨케여?!,4년 전
512,  뮤즈정,불굔데..ㅋㅋㅋ 고마워요..아저씨~^^,4년 전
513,  프로 불편러,그냥턱걸이봉에매달리면될거같은데요?,4년 전
514,  쿤쿠니,ㅋㅋㅋㅋㅋㅋ오졌당,4년 전(수정됨)
515,  빌리 아이들,감사합니다,4년 전
516,  아메리카노,아 씨밬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 빡빡이 아저씨 죤나 웃기네,4년 전
517,  Eric O,너무 재미나요,4년 전
518,  s s,감사합니다,3년 전
519,  nice you,근육찢어지듯이아파요 ㅜ ㅜ하 ㅜ ㅜ,4년 전
520,  태평도미닉,ㄹㅇ 민머리파티,4년 전
521,  Sleep Thigh,패트와 매트에요....?..?,4년 전
522,  이다니엘,이거 볼때마다 왜케 웃끼지!!!?!?,4년 전
523,  정원석,패트와 매트같당,4년 전
524,  김선홍,아 눈부셔,4년 전
525,  shar m,대머리독수리ㅋㅋㅋ,4년 전
526,  섭무,얼굴에 뭐 쓰고계신건가요?,4년 전
527,  한초,흠.. 철봉 매달려야하나,3년 전
528,  윰융,시원해보여요 ㅎㅎ 남자친구랑 해볼게여!,4년 전
529,  흰수염보틀,물리치료사인가요??  저도물치과재학중이예요!!!,4년 전
530,  록산느몬길,집에 저런 의자?가 없어서 높낮이가 안맞아요..좀더 실생횔에서 할수 있는걸..,4년 전
531,  그러려니,직접찍네 미친ㅋㅋㅋㅋㅋ,4년 전
532,  jiyoung kim,ㅋㅋㅋㅋㅋㅋㅋ꿀잼 ㅋㅋㅋㅋㅋㅋ,4년 전
533,  sunga324,꼭 성우 같다,4년 전
534,  박유승,댄 친구 선그라스가 얼굴에 낀거 같은데 괜찮은거야?,4년 전
535,  케이미Kaymee,대애애애애박 아이디어. ,4년 전
536,  YURIA,딱 보자마자 인어맨과 조개소년 떠올리면 정상..?,3년 전
537,  Yun Jung,철봉에서 맨날하던 스트레칭이구만 ㅋ,4년 전
538,  RED,헐 뒤에계신분 마네킹인줄,4년 전
539,  •••,뭔가 좀 사람이 아닌거같아서 괴리감 느꼈는데 가면이였구나,4년 전
540,  안주중독자,X-file 멀더 컨셉인가ㅋㅋ,4년 전
541,  뜨거운탑사나이표팔제,책상 무너질라카네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
542,  Croness 17,컨셉 진짜 뭐지 ㅋㅋ,4년 전
543,  네라까탈,빡빡이 아저씨 전 등이 아파요 일하다가 자세가 나빠서 그런지 등 한곳을 누르면 넘 아파서 구부릴수가 없어요 그렇다고 운동을 더 하니 더 아파요 무슨 운동이 나을까요 등아플때,3년 전
544,  람로완,거꾸리랑 똑같은 효과인건가...,4년 전
545,  Jw J,ㅋㅋㅋ 마스크보솤ㅋㅋㅋ,4년 전
546,  김명현,두피 ㅆㅅㅌㅊ..,4년 전
547,  선의의 제3자,좋았어...!! ㅋㅋㅋㅋㅋ...,3년 전
548,  흰도라이,뭐야 같은 사람인데 CG로 한 화면에 넣은줄 알았네,3년 전
549,  Pizza Ria,아니...왜 신동훈이 더빙을 한거같죠 ...?,4년 전
550,  Brian Moon,친구가 없으면 할 수가 없구나 ㅠㅠ,4년 전
551,  김기명,늘려줄사람이없어요 ㅠㅠ,4년 전
552,  스크류바밤바,같이 풀어줄 친구가 없는 찐따는 어떻게하죺,3년 전
553,  김호영,고마워요 빡빡이 아저씨!!!!!!!!!!!!!!!!!!!!!!,4년 전
554,  아이스베어,서양빡빡이 아조씨에서 동양빡빡이 횽으로 변화 ㅎㅎ,4년 전
555,  니가족펜타킬,이거 대머리독수리 아닌가여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
556,  HJ L,박명수님 요즘 인터넷 방송으로 활동하시나보네요,4년 전
557,  sung jun choi,저거 둘다 가면 인거야??,4년 전
558,  윤호,아조씨 친구없는데 혼자 할수있는 스트레칭없어요?;;퓨ㅠ,4년 전
559,  Bindung,목소리 좋으시다 ㅋㅋ 어머니한테 해드려야겠어요,4년 전
560,  sky,혼자서 할 수 있는 걸 알려줘요.............혼자서 풀어야 한단 말입니다.,3년 전
561,  띠요리의 주머니💰,패트와 매트가 좀 달라졌네요..,4년 전
562,  jionis genius,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무우껴욬ㅋㅋㅋㅋㅋㅋ당장해볼께욬ㅋㅋㅋㅋㅋㅋ,4년 전
563,  글세흠,안돼 구독과 좋아요를 누르기 싫은데 손이 저절로 누르려고해!!!,4년 전
564,  이인재,패트와 매트인줄,4년 전
565,  Brocolli Mushroom,계란형 실제로 머리카락 있으면 배신감 들거같어,2년 전
566,  이종석,맨바닥에선어찌하나요 ㅋㅋ,4년 전
567,  귀여운하늘이,ㅋㅋㅋㅋ침대도같이움직이는데요....,4년 전
568,  애옹이는 아스날팬,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 패트와매트,4년 전
569,  Mo Mo,얼굴에 고무가죽인가요? 목소리는 정말 좋으시네요!,4년 전
570,  은넨,ㅋㅋㅋㅋㅋ완전 패트와매트 실사판이네,4년 전
571,  뭐우짜라고,꿀팁 감사합니다.근데 가면 넘 징그러워요 ㅜ.ㅜ,4년 전
572,  YOUSU,누가 해줘야 돼잖아!,4년 전
573,  Sejong Gong,혼자는 못하나요 ㅠㅜ,3년 전
574,  프로티니쭈읍쭈읍,혹시 페헬모에서  더빙하신분맞죠? 구독누릅니다 ㅋ,4년 전
575,  _ Kei_Akela,왠지 나 이거 예전에 대머리 독수리와 붉은 지렁이라고 하면서 싸움 가르쳐주던거 생각나는대....,4년 전
576,  묵금,아싸는 못하는 스트레칭 ㅠ,3년 전
577,  손바닥대,철봉에 매달려서 좌우로 흔들어 주는거와 뭐가 다름?,4년 전
578,  미쳤습니까?,벨트를 내어줄 친구가 없다,4년 전
579,  오성원,솔로는 스트레칭도 못하는 더러운 세상!!!,4년 전
580,  Coal Co,구독 진짜 잘안하는데 구독 누름ㅋㅋㄲ,4년 전
581,  행복한돼곰이,뒤에있는분 순간 마네킹인줄알았아요,4년 전
582,  포도가살찌면포동포동,아조씨 아니 오..오빠침대없고 방바닥에서는 저거 못해여? 집에 침대없는뎅ㅜㅜㅜ나도 하고시푼뎅ㅜ,4년 전
583,  jay j,저렇게 해 줄 사람이 없는데..,4년 전
584,  망원 473,나 불굔데래 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
585,  Heejin,궁금해죽겠는 이 캐릭터들은 뭐죠ㅎㅎ 오늘 처음접했네요,4년 전
586,  Youbute Choice,그립읍니다 재머리독수리님 ㅠㅠ,4년 전
587,  쏘세지귀신윤돼길라,이형 개웃기네 ㅋㅋ,4년 전
588,  이안,말투가 코난에 나올 법 함. ㅋㅋㅋㅋ (정보가 유용하네요),4년 전
589,  주식대박,무천도사네...,4년 전
590,  관계튼대왕,교회에 가야 된다니까 나 불굔데? ㅋㅋㅋㅋㅋㅋㅋ,4년 전
591,  V,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 재연배우 무엇?,4년 전
592,  꿈꾸는쥐,형.. 빡빡맨 이였어.....?,4년 전
593,  헬스 세끼 - 일반인의 운동과 세끼 식단,ㅋㅋㅋㅋ 들었던거기는 한데 새로운 느낌 ㅋㅋ,4년 전
594,  김성광,교회에ㅜ가야하기 때문에 ㅋㅋㅋㅋㅋㅋ 이유 ㅆㅅㅌㅊ,3년 전
595,  김기득,마네킹인줄알았네 ㅋㅋㅋㅋㅋㅋ,3년 전
596,  민들레,아니 혼자면 어떻게해요 ?,4년 전
597,  거지근성,옛날 영화 할로우 맨 생각나네요.,4년 전
598,  Gamjamon,이게 뭐얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
599,  Crystal Park,깜짝이야 빡빡이 아져찌네..,4년 전
600,  피똥눈물 블랙핑꼬,패트와 매트 엄청 닮으신거같아요ㅋㅋㅋㅋㅋ근데 눈 없는거 아니시죠?ㅋㅋㅋ눈보고 싶어용~  목소리도 더빙아니죠?  늘 궁금!,3년 전
601,  망고와 람부탄,너무 웃겨욬ㅋㅋㅋㅋㅋ,4년 전
602,  adsadafa sdf,팔을 돌리니깐 뿌러지는 소리나네 1:50,2년 전
603,  김두한,ㅋㅋㅋ 블루오션 노리시네,4년 전
604,  Not bad,뭐지 2018년 패트와 메트인가,4년 전
605,  황윤정,기승전교회ㅋㅋㅋㅋㅋ,3년 전
606,  ᄋᄋᄋᄋ,패트와 매트,4년 전
607,  청담동벨소리,혹시 패트와매트출연하시다가 부업하시나요,4년 전
608,  半沢しゅん,처음 보는건데 진짜 빡빡이인줄댓글보고 가발인거 알았넹,4년 전
609,  아벨라르,좋아요,4년 전
610,  김정민,뒤의 분 마네킹인줄...,4년 전
611,  블루씰,패트와 매트네,4년 전
612,  초대박소진,오빠들 어디서 찍은거에요 ㅋㅋㅋㅋㅋ,4년 전
613,  호우호,정말 좋아 빡빡이 아저씨 정말 좋아,4년 전
614,  NE WG,모피어스 ㅋㅋㅋㅋㅋㅋ,4년 전
615,  osils gasil,맞죠?? 고무마스크 쓰고계신거죠??,4년 전
616,  Min Kyung,저 스트레칭 혼자서는 못하기 때문에 난 못함.,4년 전
617,  mc B,ㅋㅋㅋ마지막 교회 웃겻다 ㅋㅋㅋ,4년 전
618,  Seong-Min Kim,정말 구독과 좋아요를 누르게 하네. ㅋ,4년 전
619,  kyung L,목이 굽으셨는데요  ㅋㅋ,4년 전
620,  yelly,아니 진짜 얼굴이신줄 알았는데 머리에 뭘 뒤집어 쓰신거예요..?????,3년 전
621,  쉐보레로쉐,그 투명인간 나오는 영화같네,4년 전
622,  데빌구,아싸는 못 푸나요,4년 전
623,  라뀽라뀽,패트와 매트.....!?Pat & Mat!,2년 전
624,  돌비우리집에왜왔니?,혼자사는사람은못하네ㅜㅜ,4년 전
625,  dm s,요호호옹~ 호 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
626,  김은정,아니 왜 스트레칭을 가죽자켓 입고해요 ㅋㅋㅋㅋ,4년 전
627,  cRush,그... 가면이 본인 얼굴보다... 잘생겼어요?,4년 전
628,  ᄒᄋᄅ,ㅋㅋ 고전서양영화더빙판으로 보는거같네 ㅋㅋㅋ,4년 전
629,  훈,메인에 잘생긴 총각 보러 왔는데...... ㅠㅠ,3년 전
630,  인표짱,명수,4년 전
631,  s이엠,혼자서는.....못하겠네요ㅜㅜ,3년 전
632,  Hyunwoo Lee,아니 진짜 빡빡이 아저씨가 아니라 가면이였잖아~! 배신감;,3년 전
633,  운동,뭔데 갑자기 꽁트 임ㅋ 재밌네요 빡빡이 아저씨,4년 전
634,  싱거운짱아찌,패트와매트같아요 ㅋㅋㅋ,4년 전
635,  ᄋᄀᄇᄌᄃ,대머리독수리형이 직접방송하네,4년 전
636,  j외롬,뒤에분은 얼굴살찐 서경석닮았어요ㅋㅋㅋㅋ,4년 전
637,  고형석,아나 보자마자 더졌자너~,4년 전
638,  임설기,이렇게 패러디하는걸로는 그 아저씨가 뭐라고 안하시는건가용? 그렇다면 완죠니 다행,4년 전
639,  gi Sooo,패트와 매트?,4년 전
640,  프로불편러,패트와 매트?,4년 전
641,  편할까?,나 불굔데 ㅋㅋㅋㅋㅋㅋㅋ,3년 전
642,  디아스,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ빡빡이 아죠시~,4년 전
643,  비빔면,우와 진짜 빡빡인가?????,4년 전
644,  so sexyso,ㅁ...마스크야 뭐야 무서워 근데 유용해 멋져,3년 전
645,  섭짱,빡빡이아조시 사랑해요♡,3년 전
646,  도지889,정말 좋아이거 정말좋아,4년 전
647,  이욱슬,근데 빡빡이 아조시눈 왜 거북목인가여,4년 전
648,  John carter,빡빡이 아저씨 캐릭 정말 조아 조아~~ 근데 웬 짭?,4년 전
649,  Shannon,ㅁㅊ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 소리는 그대론데 ㅋㅋㅋㅋ 오히려 본인이 하니까 어색해보임. 반대로 외국인 빡빡이아저씨가 이영상 더빙한거같음 ㅋㅋㅋㅋ,4년 전
650,  뀨,무슨 분장한 거예요?,3년 전
651,  Raynor Eugene,요호호...,4년 전
652,  꽃차고운꿈,철봉에 매달리면 되겠네,4년 전
653,  서울에사는최한별,여기 탈모갤 회장님 계시네,4년 전
654,  ᄆᄌ김,아 댄 너무기분좋아~~~♡  하,4년 전
655,  김시윤,친구가 벨트가 아닌 것을 잡았습니다..,4년 전
656,  John Lee,나 불굔데 ㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
657,  조화인,구독 좋아요 다 했어요 /저는 이제 뭘 하면 되죠...?,3년 전
658,  Awesome,물리치료 대학나오셨나 ㅋㅋ,4년 전
659,  김도윤,덩치가 ㄷㄷ,4년 전
660,  개구리,형사랑해,4년 전
661,  고양이엉덩이,누워있는사람은 스트레칭되고 좋지만 서있는사람은 척추에 안좋지않아요?ㅋㅋㄱㅋ,4년 전
662,  김자몽,난 불굔데???????,4년 전
663,  종원,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ빡빡이아저씨 ㅋㅋㅋㅋ 전도각,4년 전
664,  김정훈,침대쇼파 없으면 힘들겠어용ㅋㅋ근데 부부끼린 꼬추잡아도되나여?? 흐흐,3년 전
665,  아오,쌍빡빡이 무엇 ㅋㅋㅋㅋㅋㅋㅋ,4년 전
666,  JA AD,선생님 저좀 살려주시면안되나요? 20대 후반인데 경추측만과 협착증이있습니다 너무 고통스럽고 괴롭습니다....,3년 전
667,  김수봉,얼굴은 가죽마스크 쓰신건가요?  아니면 진짜 얼굴인가요??,4년 전
668,  쇠질인생,형이 한번 해줬으면,3년 전
669,  박혜지,눈을 깜빡이지 않으시네요ㅋㅋ 마스크 쓰신거죠????ㅋㅋ,3년 전
670,  안인,혼자살아서 할수 없음. ㅠ,4년 전
671,  C'est La Vie,싸움잘하는법 시리즈의 대머리독수리님이신가요??,4년 전
672,  준호신,와!! 완전 좋아요!!(극혐 기독교 주의),4년 전
673,  Jung Chang-Woo,좋아요와 구독버튼 눌렀다 빡빡아,4년 전
674,  Jp,목소리 매력터진다ㅋㅋ 나이스,4년 전
675,  Lifting Kwon,뭐야 이건.. 영상 5초만에 꺼버린 건 첨이네 하..,4년 전
676,  SY HAN,뒤에분 인형인줄,4년 전
677,  몽실몽실몽쉬르,"피부가 맑고 깨끗하다생각했는데,  가면이었져....",4년 전
678,  크레센도,댄 평소보다 얼굴 커진거같은데 진짠가여,4년 전
679,  G Reen,뒤에  아저씨 마네킹인줄,4년 전
680,  Infallible A,이거 보고 입문했는데.......,2년 전
681,  닭고야,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ교회  ㅋㅋㅋㅋㅋㅋㅋ,4년 전
682,  tech84core,배경음 빼고 딥웹에 올리면 완전 스너프영상으로 오해봤겠네요..,4년 전
683,  길가던 사람,ㅋㅋㅋ 머리 가짜 빡빡머리였어. 좋은내용 좋아!,4년 전
684,  Errorcode sd,갓갓이 아저씨 갓갓갓갓,4년 전
685,  Keon,뭐야이겈ㅋㅋㅋ,4년 전
686,  융,ㅋㅋ 이거 날아라슈퍼보드에서 본 무슨 형제 그거 아님?,4년 전
687,  으허우엉,직접 찍었어ㅋㅋㅋㅋㅋ,4년 전
688,  Croness 17,컨셉 진짜 ㅋㅋㅋ 존나 아재흉내를 내는건지 아재인지 감도 안 옴,4년 전
689,  이세은,교횤ㅋㅋㅋㅋㅋㅋㅋ,4년 전
690,  홍재재,나도 이제 효자~~,3년 전
691,  1ncursio,패트와 매트,4년 전
692,  박프로,브룩 졸귀,3년 전
693,  우짱,빡빡이 아저씨 할로우맨이라고 알아요 ? ㅋㅋㅋㅋ 그거분장한거같네,4년 전
694,  Damdeok Go,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
695,  진김,???:민머리 대머리 맨들맨들 빡빡이~,4년 전
696,  동호,패트와 매트 선글라스 버전인가?,4년 전
697,  Nari,노돌리형 왜 투잡뛰어?,4년 전
698,  대한민국만세,좋아요,4년 전
699,  김야야,패트와 매트,3년 전
700,  말량이,어 데자뷰인가? 분명 같은 영상 본것 같은데 다른것 같기도 하고...XD,4년 전
701,  ter ter,이 채널 첨 봤는데 쌍라이트 형제인 줄 알았다. 괜히 미안해지네,4년 전
702,  프프하,꺼꾸리가 비슷한 효과인가?,2년 전
703,  조금만참자,교회가야된댘ㅋ,4년 전
704,  2젼,스님 모신거 아님??ㅋㅋㅋㅋㅋㅋ,4년 전
705,  매니저,탈~모~~르파티!!,4년 전(수정됨)
706,  서정우,패트와매트같다,4년 전
707,  양준서,패트와매트같다,4년 전
708,  한승현,패트와 매트?,4년 전
709,  Shim터,패트와 매트?,3년 전
710,  rns C,쏠로는 못하는거네요 ㅋㅋ,4년 전
711,  행운의 주사위,할로우맨같아 ㅋㅋ,3년 전
712,  Johnny Kang,왜 패트와 매트 생각이나지?,4년 전
713,  누누,페트와메틐ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
714,  고양이민집사,"어,이사람 전에  성우처럼 외국사람 성우하더니 이제 가면쓰고 직접하네",3년 전
715,  가자세계로,구독 좋아요. 때려 박고가용~#,3년 전
716,  K a,형 무적콧털 보보보에서 본거같은데요,4년 전
717,  빵냥이,2명이서 하는거잖아요..... 아싸들은 어떻게 해야하죠...,4년 전
718,  유승일,문틀에 사용할수있는 철봉 하나 사면되... 그치?2인1조가 필요 없응게.,4년 전
719,  사랑퍄노,시원하네요 ^^~~~,4년 전
720,  양주신도시엘도tv,굿~~^^,4년 전
721,  박지민,브금 비장한걸로 바꿔줘요 너무상큼해서 살짝안어울림 ㅎ,4년 전
722,  '-',빡빡이아저씨야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
723,  아루마루,나 불굔데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
724,  D S,안경때문인가 만화케릭터 같에요 ㅋㅋ,4년 전
725,  모승이,불굨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
726,  봉수명,땡큐 빡빡이 아자씨^^,4년 전
727,  임하은,않이 아싸들은 혼자서 못 하자너..,4년 전
728,  안은정,혼자는 할수없네 ~ㅋㅋ,3년 전
729,  박종현,혼자서 못해 ㅜㅜ,4년 전
730,  용인사는사람,느어흐어에서 좋아요를 누릅니다!,4년 전
731,  시윤쌤English,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3년 전
732,  잉어킹,솔로에 친구도없는 나는 혼자 못하나요?ㅠ,3년 전
733,  스노우맨,페트와메트 같네 ㄹㅇ...,4년 전
734,  페피,저 가면은 어디서 사는거래요? 탐나네 ㅍㅎㅎ 진짜얼굴인지 긴가민가해서  뚫어지게봤었네,3년 전
735,  하디추간판,머리 그냥 뭐 쓰신 거죠? 진짜 머리면 3대 500이든 600이든 전혀 안부럽... ㅜㅜ 목 접히는 모양 보니 빡빡이 가면 쓰신 거 같네요,4년 전(수정됨)
736,  쵸파,철봉???,4년 전
737,  Over Flow,으... 어... ang♡,3년 전(수정됨)
738,  심영의어머니,제가 친구가 없는데 솔플 안되나요?,4년 전
739,  지니수니빠,혼자있는사람은 어떻게? 평생굽은등으로 살아야지모,4년 전
740,  Ryu Gyeongjin,빡빡이 아저씨 가면이었네요지금까지 대충봐서 진짜 얼굴인줄...ㅋ,3년 전
741,  모토,스트레칭 도와주면서 본인이 등 굽는거 같은데요?,4년 전
742,  호주아따맘마,빡빡이 아저씨 어디에서 피지오 하세요? 치료 받으러 가고 싶네요,3년 전
743,  TheUaknight,모쏠은 어찌하라는 겁니까 ㅠ,4년 전
744,  권아무개,저 해주실 분....시원하겠다,4년 전
745,  뚠뚜니,그냥 철봉 하면 안될까에 빡행님들?,4년 전
746,  개구락지빵,이 빡빡이들은 유쾌합니다,4년 전
747,  룰루룰루랄라,나 불굔대 ㅋㅋㅋㅋㅋ,3년 전
748,  BN S,빡빡이가 컨셉이에요 ?? 지인분들까지도 빡빡이..,4년 전
749,  그래좋앙좋앙,패드와 매트,4년 전
750,  MDSU MDSU,혼...혼자는 못하는구나 ㅠ 잔인한 사람 ㅠ,4년 전
751,  feline logic,혼자 할 수 있는게 아니네요. 혼자하는 건 없나요?,3년 전
752,  공무원,얼굴에 가면 맞죠????? 가면 확실하죠????,4년 전
753,  소현,나 저거 가면인거 오늘처음암..;,3년 전
754,  ᄋᄏ,약간 패트와매트의 노랑이같으시다,4년 전
755,  태관,아저씨 이거 마스크였어???? 가짜 빡빡이였다니!,3년 전
756,  쿠쿠,아니 잠만 교회?ㅋㅋㅋㅋㅋ,4년 전
757,  AUSAUS R,댄 저분은 마스크인가요...?,3년 전
758,  bella,머야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ분장해쎀ㅋㅋㅋㅋ,4년 전(수정됨)
759,  바람과돌,프로메티우스에 나오는 엔지니어 닮으심 ㅋ,3년 전
760,  비밀일기,흑흑  혼자하는 방법은 없나요 ?,4년 전
761,  hj hj,아. 이분 볼때마다 어색하다 생각했는데 가면?? 쓰신 거였구나..,4년 전
762,  힐링팩토리,영상이 유익하고 좋습니다^^ 좋아요랑 공유 꾹~!,2년 전
763,  개딸들이 짖어도 죄명이 깜빵열차는 달린다,빡빡이 아저씨 아니구요 빡빡이총각♡,4년 전
764,  SeokMin Lee,처음에 싸움잘하는법 더빙 패러딘가욬ㅋㅋ,3년 전
765,  Marc Yu,좋아여 눌렀음... 에일리언 커버넌트 후속작 출연하실 생각없음??,3년 전
766,  BSS _H,같이할사람이 없으면. .,4년 전
767,  duck3,스윙스 언제 투잡 뛰었냐,3년 전
768,  Hyunjung Lee,얼굴에 뭐 뒤집어쓴거 맞죠?,4년 전
769,  박정희,혼자서는 못하내요 ...,4년 전
770,  Swan Choi,바닥에서 우찌함?,4년 전
771,  하루운동,누울곳이없네요 ㅜ,4년 전
772,  윤승환,뭐해!! 모두들 구독과 좋아요 누르지 않곸ㅋㅋㅋ,4년 전
773,  구구,아조씨 페트와 메트같아요,4년 전
774,  Lovemeright,아 너무 좋아요 이런 동영상,2년 전
775,  집착맨,철봉에 매달리면.,3년 전
776,  DH K,아싸는 못하네요ㅠㅠ,4년 전
777,  kingstrata ykiki,정작 본인은 거북목,4년 전
778,  BigZIO,무서워욤 ㅜ ㅅ ㅜ,4년 전
779,  freedomhk,ㅋㅋㅋㅋㅋㅋㅋ 아놔,4년 전
780,  소나무,빡빡이 아저앀ㅋㅋ,4년 전
781,  {눈누난나},저도 기독교에요~~,4년 전
782,  김예원,가면약간무서운데 내용이 넘 궁금해서 보다가 말투때문에 피식피식거리게되네여,4년 전
783,  낙뢰,혼자서 하는법없어여?ㅋㅋㅋ 아싸인데 ㅋㅋㅋ,4년 전
784,  nnanaming N,빡빡이아저씨ㅋㅋㅋㅋ,4년 전
785,  redentore08,같이 할 사람이 없어...,4년 전
