,아이디,댓글 내용,댓글 시간
413,  @user-rd1ux2rl2n,하루에 한번씩 70일동안 지속했습니다. 원래  승모근이 많이 올라와있었고 돌덩이 같았는데 쭉 내려갔습니다. 효과 정말 좋네요,2년 전
414,  @yunmun9446,운동자체는 좋은방법을 잘 선택한것 같긴한데 배경음악이 너무 큰데다가 긴장완화를해야하기는 커녕 긴장시크는 싸이키음악에  귀에 즉시대미지를 줌. 목소리는 너무작아 잘안들리고.   2분간 보다 그냥 포기.,2년 전(수정됨)
415,  @HHmiroway,운동시작타임 1:30,2년 전
416,  @bheyen6172,2019.12.132019.12.142019.12.152019.12.1612.1712.1812.2112.2212.252020.01.1301.16,2년 전(수정됨)
417,  @ggarimiyy8142,12/13 1일차,2년 전
418,  @jihyunjin,12/12 3일차,2년 전
419,  @moonlight91000,12/9,2년 전
420,  @silverainmusiclab1244,12/9 O12/10 O,2년 전(수정됨)
421,  @melmann4049,1일차12/9 2일차,2년 전(수정됨)
422,  @hazel4481,1:3012/6,2년 전
423,  @pluv0121,12/4,2년 전(수정됨)
424,  @user-lv4xg5lh9m,01:28,2년 전
425,  @soul3021,저 이자세 볼때마다 웃겨요 ㅋㅋ 저희 동생이 화장실가고싶은데 똥이 안나와서 이 자세 하면서 이것은 똥을 부르는 자세 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 자꾸 이랬던 말이 생각나가지고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2년 전
426,  @user-ti5to9td6v,촟길   입니다   사랑해요,3년 전
427,  @user-nj1vm1tk8n,11/30 시작 12/1,3년 전(수정됨)
428,  @eunlim7712,어깨 결려서 드드득 소리 엄청 났는데 한번 따라하고 나니 많이 없어졌어요 아침저녁으로 해야겠네요,3년 전
429,  @yuoh407,11/26,3년 전
430,  @user-zu9ye9ky4t,사랑해여,3년 전
431,  @user-cw1pc5se3p,아침 저녁으로 잘 따라하고 있어요감사합니다,3년 전
432,  @ovovoovo1157,1:30,3년 전
433,  @user-tm6bb5cb1s,하루 14시간 컴퓨터하던 사람인데요 이걸하고나니 갑자기 어깨가 둥글게 말려있길 거부하며 늠름해지려하네요 정말 신기한 기분ㅋㅋㅋㅋㅋ 감사합니다,3년 전
434,  @user-mq7rl3lc5b,어깨가 말려있어 잠 잘때 어깨가 계속 올라가서 불편해 잠을 못잤는데 하고나니 어깨가 안올라가고 내려와 잘잤어요. 좋은 스트레칭이었어요,3년 전
435,  @user-rc1qo1kx1r,와 하고나서 아픈거 싹 없어졌어요 대박,3년 전
436,  @yerimjeong5129,정말 좋아요 안보이던 쇄골도 점점 보여요 간증합니당,3년 전
437,  @jeongeunkim911,11월은 일자 어깨 안오면 불러주세욥11/12: 11/13: 11/19: 11/20:11/21:11/22:11/23:11/24:11/25: 11/26:11/27:11/28:11/29:11/30:,3년 전(수정됨)
438,  @curlyhairyogi5918,보기만 해도 시원하네요~바로 따라해 봅니다~^^,3년 전
439,  @user-hh6pn9wd4x,진짜 예쁘다 개발자인데 하루 12시간 이상 코딩하는데 매우 도움되네요 감사합니다.,3년 전(수정됨)
440,  @dnfjdrkrtl,오늘 첨 왔는데 음악 뭔가요..ㅠ.ㅠ 너무 시끄럽고 정신이 집중 안되네요. 견디기 힘드네요..,3년 전
441,  @iron921,11/9,3년 전
442,  @hyewonjeong285,꾸준히일주일하니 어깨 진짜 안아파요 근데 가슴이 바닥에 안닿아요 뭐가 문젠지 ㅠㅠ 다른건 다 괜춘한뎅 ㅠㅠ,3년 전
443,  @_hanibodogcat8485,벽에 기대는동작을 할때 할 만한 벽이 없다면... 어떻게 해야될까요 ㅠㅠㅠ,3년 전
444,  @cucu7689,회사원 특성의 굽은 어깨 탈출해보겠습니다!10/27 10/28 10/29 10/30 10/31 11/01 11/02 11/03 11/04 11/05 11/06 11/07 11/08 11/09 11/10 11/11 11/12 11/13 (확실히 한날과 안한날 차이가!!)11/14 11/15 11/16 11/17 11/18 11/19 11/20 11/21 11/22 11/23 11/24 11/25 11/26 (방황했어요ㅠ 크흡..),3년 전(수정됨)
445,  @user-tr5iz5jm6r,어깨가 뻐근해서 오늘은 어깨운동해봤는데 정말 효과 최고에요!!! 어깨 날개뼈 있는 부분 전체가 파스바른 것처럼 시원합니다!ㅠㅠ!!,3년 전
446,  @user-in1oy6ld4w,4:15~7:43,3년 전(수정됨)
447,  @suhyeonpark7516,한달 정도 꾸준히 하면서 사실 승모근 자체에는 변로 변화가 없지만 굽은 어깨는 많이 펴졌습니다.  옆에서 보면 팔의 위치가 달라졌어요^^ 그런데....어깨에서 소리가 나요ㅠㅠ 드드드하기도 하고 위로 올렸다 내리는 동작에서 나기도 하고. 제가 너무 과하게 해서 그런가요?,3년 전
448,  @user-rt9zs5we8s,역시 승모근 운동이 있었네요~ 매일매일 해볼게요~ 승모근 알 쫘악 빼고싶어요~~,3년 전
449,  @ganaan100,선생님 암도 나았습니다,3년 전
450,  @user-ky9ws2cm1r,10/21 화이팅! ,3년 전
451,  @user-eo5us4rv1z,1:30 1번째2:35 2번째4:13 3번째5:18 4번째6:31 5번째7:38 마지막 동작,3년 전
452,  @ovovoovo1157,1:3010/2110/2210/2310/2410/2510/2610/27,3년 전(수정됨)
453,  @minlej,시험기간마다 가만히있어도 아파서 일상생활이 안될만큼 어깨통증에 시달렸는데 이거 따라하니까 진짜 안아파졌어요... 매일 2번씩 하려고 노력중입니다 !! 영상길이도 그렇게길지않고 어려운 동작도 없고 목소리도 좋으시고 노래 등등 다 너무 맘에 드는 영상이에요 감사합니다,3년 전
454,  @user-hb6gn1ct1z,10.18(1) 시작10.19 (2) ️10.20 (3) ️10.22 (5) ️11.10 ️️,3년 전(수정됨)
455,  @user-ik4jo7mf6h,1:30 시작,3년 전(수정됨)
456,  @user-dm6uv6up3s,10.14 이렇게 뭉친줄 몰랐네요. 너무 아파요10.15,3년 전(수정됨)
457,  @user-mx9xq8kx9d,거묵목 운동& 승모근 운동 Start!!!10/12,3년 전
458,  @yeonjungkim9694,오늘 처음 해봤는데 엄청 시원해요 매일매일 하려구요,3년 전
459,  @silverainmusiclab1244,거묵목 운동& 승모근 운동 Start!!!10/7 O,3년 전
460,  @yolofem7819,2:38,3년 전
461,  @user-px7vm5lq7b,다른곳도 나았읍니다. 감사합니다.,3년 전
462,  @soozicas,와.... 오늘 처음 해봤는데 정말 좋네요. 매일 하고 자야겠어요. 좋은 영상 감사합니다.,3년 전
463,  @user-ch8pp8bb1k,1:33,3년 전
464,  @ashton2503,이제 매일 보고 따라해야겠음 오른쪽 어깨 넘 아퍼 ㅠㅠ,3년 전
465,  @user-od6vo3gk2j,구독하고 갑니다~,3년 전
466,  @user-zk2hx3fr7u,아따마~~ 시원하네잉~~~  근데 뱃살이 있어서 엎치기 짜세가 잘 안되넹,3년 전
467,  @user-sz9he3xo2d,1:30 시작할게요~,3년 전(수정됨)
468,  @user-sm3vl2gv6c,9/29 ,3년 전
469,  @user-km3yl4yt8y,섹시함니다,3년 전
470,  @user-ep5od6xj3n,승모근 통증이 완화되네요 정말 감사드립니다,3년 전
471,  @dorimun3157,2:35,3년 전(수정됨)
472,  @user-sx5sb1ob9f,왜 난 이거만 하면 방구가 나오지 ㅋㅋㅋㅋ,3년 전
473,  @user-yx8uc3lz4y,라운드 숄더를 교정하려고 합니다!그런데 두번째 자세 잘 모르겠어요ㅠㅠ턱을 바닥에 붙이고 턱에 무게를 주는건가요....? 어깨가 시원하긴 한데 턱이 너무 아파요ㅠ,3년 전(수정됨)
474,  @user-bc8sr4ue5c,저 한 2-3주? 스트레칭했는데 오늘 친구한테 난생 처음으로 승모근 말랑하다는 소리 들었어요ㅠㅠ 한 평생을 승모근이 돌덩이같다는 소리만 들었는데 오늘 말랑하다는 소리 듣고 기분 너무 좋아서 이 스트레칭 엄청 찬양했어요ㅋㅋㅋㅋㅋ 이거 진짜 강추,3년 전
475,  @user-nr4pp2vv9o,1:03,3년 전
476,  @laurenn3112,와 이거 효과 진짜 좋은데 말 좀만 천천히 음악좀 줄여주심 조을듯,3년 전
477,  @user-nh2jr5qi9x,배경음 너무커요...  목소리들으려고 소리키웠다가 깜짝깜짝놀라요...ㅡㅡ,3년 전
478,  @dajsns,진짜 최고,3년 전
479,  @hy2128,19일차-1,3년 전(수정됨)
480,  @yuml,1:36 시작 또 왔어용,3년 전(수정됨)
481,  @user-rz4kv7zr3x,9/15,3년 전
482,  @seungheepark1301,안녕하세요 스트레칭 동영상 정말 시원해요! 다름이 아니라 제가 2주 전부터 오른쪽 어깨의 쇄골과 팔이 돌아가는 뼈? 사이의 통증이 정말 심하거든요ㅠㅠㅠㅠ 병원을 가야 할까요? 이 운동을 꾸준히 하면 통증이 사라질까요...?ㅠㅠㅠ,3년 전
483,  @user-qw5ec5ns8o,밴딩으로 하는 운동은 처음 그게 설명 다인가요??,3년 전
484,  @user-uu2kz5sl3p,진짜 감사합니다.. 간단한데 너무 시원하고 아픈게 나아졌어요 ㅠㅠ,3년 전
485,  @yuml,한번 하고 나니까 어깨뼈에서 나는 소리가 많이 줄었어요 자주 들어와서 할게요 어깨 관련 영상 사랑합니다 :) // 1:32 운동시작,3년 전(수정됨)
486,  @user-pd7og2qd8d,골반운동 3일차인데 맞춤영상타고 어깨운동 동영상도 보게됐어용 내일부턴 골반운동+어깨운동 하겠슴당 언제나 유익한영상 감사드려요,3년 전
487,  @mclmini0503,9/8 ️,3년 전
488,  @mikang9414,거북목 극복!! 아자!9/8 9/99/109/119/129/139/14,3년 전
489,  @user-hv4sl7vp9p,제가 골반전방경사가 있어서  w자세가 많이 힘든데 어떡해야하나요? ㅠㅠ,3년 전
490,  @user-il1fc1us7v,영상 좋고 감사히 보고있습니다 다만 음악소리가 너무 크고 시끄러워요ㅠㅠ 설명은 듣고싶어서 소리를 켜야하는데 좀 조용한 음악으로 설정해주시는건 어떨까요? 그리고 벽 보면서 하는 동작은 옆동작도 찍어주시면 좋을거같아요:),3년 전
491,  @eoeo243,다른 영상과 마찬가지로 이 영상도 너무 좋아요 ㅠㅠ 다른분 영상으로 운동하다가 뻐근한 느낌이 별로 풀리지 않아서 이 영상을 한 번 해보았는데 너무 시원해서 매일 하고 있어요!  설명도 친절하시고 지루하지 않아요 ️,3년 전
492,  @chikondi4973,네발기기 자세할때..... 방귀가 자꾸 나오는데 잘 하고 있는건가요?-? 자세를 잘못하고 있는건가요...ㅜㅜ,3년 전(수정됨)
493,  @lee2489,네발기기 자세에서 엎드려줄때 팔저림이 심한데 괜찮은건가요??,3년 전
494,  @user-zo1wx8ni4z,한 쪽 어깨가 완전 뻐근하고 아팠는데 하고나니까 훨씬 가벼워졌네요! 좋은 운동법 감사해요!,3년 전
495,  @user-pq1xn3zc5k,거북목에도 효과있을까요,3년 전
496,  @user-lr3xs2xx4k,어깨가 더 뭉치는 기분들고 팔이 막 저리는데 잘하고있는걸까요 엉엉엉,3년 전
497,  @suyeongheo2411,8/29 ,3년 전
498,  @bp807,01:31,3년 전
499,  @hyunjeong1226,골반교정 거북목 이 영상까지 한번에 진행중이에요 등근육이 부족한걸 여실히 느낍니다....,3년 전
500,  @user-er8rm5ww1e,어깨 비대칭이 심해서 마지막 동작할때 어깨가 낮은쪽이 덜컥 하고 떨어지는 느낌인데 그냥해도되나용???,3년 전
501,  @user-py2om1zm8y,이거 정말 너무너무 시원해요ㅜㅜ어깨가 너무 아파서 팔이 잘 올라가지도 않는데 이거 하고나면 바로 풀려요!!,3년 전
502,  @user-sx5mq3uz6h,2분51초 스트레칭 동작할때  허리가 너무 아픈데 자세가 잘못된걸까요?,3년 전
503,  @user-vo6fd6gg6i,스트레칭 시작 01:31,3년 전
504,  @robertki06,여자들 댓글이 많은데 남자한테도 좋은거 같아요.,3년 전
505,  @allminde6164,엄청 시원해요~~ 이분 사랑할거 같아 ^^,3년 전
506,  @user-ex4ok6jh7r,와진짜 대박이예요ㅠㅜㅠ 어깨 펴진게 느껴지고 하고나니까 넘넘 시원해요감사합니당,3년 전
507,  @user-fh3xr2xd9x,뭐야..나 신세계를 경험했어...,3년 전
508,  @user-jj4in9tk1v,와대박 수영하고 어깨에 소리도 나고 통증도 있었는데 이거하고나니까 통증이 싹 사라졌어요 진짜 최고에요 너무 감사합니다,3년 전
509,  @user-we8go7cq4e,선생님 이 운동이 라운드숄더에는 최고인거 같아요쉰지 너무 오래됐지만 다시 시작해볼게여8/19 1일차,3년 전
510,  @taemik7294,섹시하세요 부럽다,3년 전
511,  @user-fw7ie2ql3j,ㅁ빈야사요가동작이네요^^ 잘봤어요!,3년 전
512,  @user-xb6rt8cy3l,댓글잘안다는데 어깨아파 이것저것보다 제일맘에드는 영상찾았네요~잘따라하겠습니다~구독하고갑니다,3년 전(수정됨)
513,  @janh8489,어깨가 너무너무 아파서 따라해봤는데 바로 효과있었어요! 만성통증인데 다음날 일어났을 때도 너무 개운했구요ㅜㅜ 앞으로 매일 따라해야겠어요♡,3년 전
514,  @user-il3kh7tf5d,2년전 영상인데 댓글이 다 최신ㅋㅋㅋㅋㅋㅋㅋㅋ 저도 운동후나 야근끝나고 꼭 하고 잠듭니다 최공,3년 전
515,  @user-zl9xl9gr5q,"제가 맨날 고개가 오른쪽으로 기울어져 있고, 공부 30분만 하면 오른쪽 어깨가 아파 운동을 시작했는데 자기전에는 이거 항상 할께요!모든 영상 절대 지우지 마세요!!! 서원언니 영상 저희가족이 다들 보고 따라해요ㅋㅋㅋㅋㅋ",3년 전
516,  @user-rg6hl3ji3d,8/12(월): 오전8/15(목): 오전8/16(금): 오전8/17(토): 8/18(일): 8/19(월): 8/20(화): 8/21(수): 8/22(목): 8/23(금): 8/24(토): 8/25(일): 8/26(월): 8/27(화): 8/28(수): 8/29(목): 8/30(금)8/31(토): 9/1(일):,3년 전(수정됨)
517,  @user-pl7nw6xf7i,어깨비대칭 교정에도 도움되나요...??,3년 전
518,  @jino2554,한번했는데 어깨가 풀린것같아요!!,3년 전
519,  @churchdaddy,이분 조회수가 왜 많은건지용,3년 전
520,  @jiankim9663,190809 ️190810 ,3년 전(수정됨)
521,  @mijeongkim4829,8/8 ️8/9 ️,3년 전(수정됨)
522,  @yoonjeongkim2370,덤밸들고 승모근 근육통왔는데 이거 하니까 너무 시원해요,3년 전
523,  @user-xk3ej8hi2q,유용한 영상 감사합니다 좋아요 구독했어욤,3년 전
524,  @jkim3141,19/8/7,3년 전
525,  @user-qs9ji3tl6t,1:30,3년 전
526,  @user-ih8fk2zn4m,"목통증 이 마사지기로 풀었습니다. 티몬이나 옥션에서 ""매직팍팍""으로 검색해 보세요.. 힘든분들 도움이 되시라고 알려 드립니다. 가슴부분 근육 마사지에도 좋습니다. 뱃살마사지, 어깨마사지, 손가락마사지,발마사지까지 가능하네요.그럼 모두들 건강하세요 http://www.tmon.co.kr/deal/2318313010",3년 전
527,  @ze5189,8.6,3년 전
528,  @uyoung4555,오늘 하루종일 어깨 통증 엄청 심했는데 이거 따라하고 바로 나았어요 !!,3년 전
529,  @user-nb5kd2ui2o,왜 이거하니까 전 목이 너무아플까요..흑흑,3년 전
530,  @user-pv5ds8jl1p,19.07.3019.07.3119.08.0119.08.02,3년 전(수정됨)
531,  @user-oo4ne9lk3n,너무 필요했던 영상이에요. 오랜만에 운동 다시 시작하는데 열심히 해볼게요!,3년 전
532,  @user-ee1wu4yp4l,너무 시원합니다. ^^BM이 너무크다는 의견 공감합니다.,3년 전(수정됨)
533,  @user-ed9qo3un3w,설명하시는 말소리에 비해 배경음악 소리가 너무 크네요 ㅠㅠ 운동은 좋아요,3년 전
534,  @user-ul4qw5yd2c,1,3년 전
535,  @user-fx4tb4hu3w,매번 자고일어나면 어깨가디지게아파서 베개 때문인줄알았는데 뭉쳐서 그랬나봐요 진짜 영상보고 스트레칭하니까 하루만에 확풀려요 너무좋아요 ㅠㅠㅠ대박,3년 전
536,  @user-dl9zj8xu9j,7/26 1일차,3년 전
537,  @user-cs5qd4qj5m,Correct posture] 체형교정 | 스트레칭 | 재활  목록으로 지금까지 18개 올리셨던데재생 목록에서 눌렀을때 뜨는 순서대로 1부터 ~18 까지 다 해야지 좋은가요? 일자목만 심한데 다른 부위도 고루 운동해야 더 효과 있을까요? 보시면 댓글 부탁드려용 ~! 선생님!,3년 전
538,  @choibleq,1:07 루틴 시작~,3년 전
539,  @user-vv1si6he3v,두번째 자세에서요 네발기기자세에서 가슴과 턱붙이는거요 ㅡ 어깨가 계속 힘이들어가고 턱하고요 그리고 허리가 엄청 아픈데 ㅜㅜ 처음엔 원래그런가요 하시는거 보면 시원해보이는데 저는 너무 어색해서 잘 안되네요,3년 전
540,  @user-bw9by5ud5b,목 돌릴 때 뼈소리 사라지고 뒤로도 쉽게 저쳐져서 놀랐다 한번 했는 데 이렇게 효과가 좋다고? 관절에 기름칠 한 줄;;구독 누르고 간다,3년 전
541,  @user-rt5ml4fc4o,"제가 일 특성상 어깨,허리,골반이 되게 무리 많이가는데 덕분에  이 영상을 만난 후 시원함+ 꾸준히 하고있습니다 감사합니다",3년 전
542,  @user-nk3qt2tz6x,이브금 뭐에요?,3년 전
543,  @user-lc7fh6qi5o,덕분입니다 감사합니다~^^,3년 전
544,  @hansul6061,"Y자 W자 그리는 운동과 마지막 운동에서승모근이 뻐근해지면서 근육이 자라는 느낌이 드는데 뭐를 잘못한건지 모르겠어요.. 어깨 벽에 붙이고 아래로 끌어내리는 느낌으로 했는데도 그러네요운동 4일차인데 승모근이 더 올라온 것 같기도 하고요ㅠㅠ 뭐가 잘못된거죠?? 답댓이 너무 절실해요ㅠ,, 어깨가 너무 아픕니다",3년 전
545,  @user-ch3lx4wf3q,1:30,3년 전
546,  @user-re1wm1rm2v,7/18 O7/19 O(아침) O(저녁)7/20 O(아침) O(저녁),3년 전(수정됨)
547,  @user-qv4em6eo2w,"산처럼 솟아있눈 저의 승모근 ,,,ㅠㅠ 도전합니당!17181920 21x22 232425262728293031",3년 전(수정됨)
548,  @jeru402,7.17 완전 시원하다,3년 전
549,  @user-ec5cm3ri3r,이 영상 따라하다 어깨 통증 완화되어 구독하기한 일인,3년 전
550,  @user-yu4sq2oo6h,설명하는 목소리는 작고 음악은 너무 크고ㅜ티비에 연결해서 운동하다 갑자기 커지는 음악소리땜에 리모컨으로 음량 조절하기 바빠요 ;;,3년 전
551,  @pv383,너무 시원해요 감사합니다 ️️️,3년 전
552,  @user-dy3sh8bl2b,50중반 주부인데  어깨 목이심하게 아파 어지러워서  일어나지도 못 했는데...도움이  됩니다감사 합니다,3년 전
553,  @user-xf5lh8kt6h,승모근 다 빠지고 어깨통증 없는 그날까지•••!!!,3년 전
554,  @user-tk1xc3bk3z,어깨가 너무 아팠는대 시원하네요 ㅛ ㅠ,3년 전
555,  @amyskk,1:30 ️,3년 전
556,  @EVPchannel850,영상 잘보고 갑니다,3년 전
557,  @user-gv3dv3xw1j,따라했더니 땀이 났어요!,3년 전
558,  @user-gv3dv3xw1j,"말할 때,발음과 속도에도 신경 써 주세요!",3년 전
559,  @user-gv3dv3xw1j,옆 모습도 보여 주시면 고맙겠습니다.,3년 전
560,  @user-gv3dv3xw1j,오! 우기우님 글에 공감해요!,3년 전
561,  @user-gv3dv3xw1j,진행자님의 목소리를 배경음악보다 더 크게 해주면 좋겠어요.,3년 전
562,  @user-tk3jp2fq1j,동작이랑 설명은 너무 좋은데 노래가 너무 큰것같고 스트레칭은 차분히 호흡해야 하는데 음악이 너무 파이팅 넘쳐서 잘맞지 않은 느낌입니다 그리고  동작사이에 텀이 짧아서 따라하다보면 다음동작을 놓치는 경우가 많아요 혹시보시면 다음에 참고좀 ㅠㅠ,3년 전
563,  @user-kr7ve2xg1y,시작 1:32,3년 전
564,  @goun0211,플랭크 잘못해서 어깨 망하고 난리났는데 이 영상 이틀하고 승모근 들어갔습니다ㄲㅋㅋㅋㅋㅋㅋㅋㅋ,3년 전
565,  @tjdwns722,겁나시원해요,3년 전
566,  @eunheejin1187,시원해요 구독하고 열심히 할께요,3년 전
567,  @user-om5sq9db3g,어께가 늘 뭉쳐있는데 꾸준희하면 좋을듯하네요,3년 전
568,  @user-eh5bf5xl7e,ㅠㅠ 말소리가 작아서 잘 안들려서 소리를 키우면 노래가 너무 커져서요 ... 배경 음악을 일정하고 작은 소리로 까시거나 아예 없애시는게 좋을 것 같아요,3년 전
569,  @user-xf5lh8kt6h,스트레칭 할 때마다 어깨가 뭉쳐서 그런지 온 몸이 부들부들 떨려요 ㅠㅠ 늘 어깨 뻐근해서 고생했는데 잘 보고 갑니다! 매일 들를게요 ㅠㅠ!!️️,3년 전
570,  @user-gf4ih5uc3b,7/2 ️,3년 전
571,  @choinelly9340,이거만한게 없어서 자꾸 보러와요ㅋㅋㅋ 이 강도도 익숙해져서 덜시원한데 더 강력한 것도 부탁드려요!!!,3년 전
572,  @user-bo6dh2um3l,미서원님 이거 하면 첫 일주일정도는 뻐근하고 아픈가요 꼭 답글주세요 부탁드려요 ㅠㅠㅠㅠㅠ 제가 지금 잘못하고 있는건아닐가 너무 무섭네요 ㅠㅠㅠㅠ꼭 답글부탁드립니다,3년 전
573,  @user-gm9mz7tk9k,영상 담아갈게요 감사해요 ^^,3년 전
574,  @user-hk8un7wk8d,진짜 운동싫어하는 제가 꾸준히 하게되는 유일한 운동튜브ㅜ미서원님 정말 감사해요♡♡♡,3년 전
575,  @user-px4vb9rc8s,6/23,3년 전
576,  @yoon1876,이거 배경음악 없는버전으로 올려주세요 ㅠㅠ매일하고싶은데 소리가커서 잘안누르게되네요  소리를 키우면 배경음악까지 같이 커져서 너무시끄러워요,3년 전
577,  @user-qx8kj9mq9m,목소리너무좋다,3년 전
578,  @user-ky7rj2yl3m,1일,3년 전
579,  @user-ti5fj6nz8x,열심히 잘따라해볼께요,3년 전
580,  @2co906,1일차,3년 전
581,  @user-zg1zw3dz9o,직장일로 목허리어깨 굳어서 통증때문에 잠을못자고 도수치료도 몇십만원 줘가면서 받았습니다한번해봤는데 아프면서 겁나게 시원합니다선생님 앞으로 하시는일 전부 대박나시길 기원합니다30일 꾸준하게 하고 후기 적겠습니다,3년 전
582,  @jihee0852,오메 운동은 너무 좋은데 노래가 와이리 크나유;;;,3년 전
583,  @user-bo6dh2um3l,두번째 동작하는데 어깨에 힘뺀다는 어떤느낌인지 머르겠어요 ㅠㅠㅠ 제가 자세가 틀린건지 두날정도 아침저녁으로 했는데 오른쪽팔이 너무 저려요 ㅠㅠ  날개뼈?그쪽도 되게 아픈거갖고..저뭔가 잘못하고 있는거 맞죠?ㅠㅠㅠㅠ,3년 전
584,  @d2215b,1:30,3년 전
585,  @user-fk2cd8es5j,19 06 16 ️,3년 전
586,  @user-vc4jr5sp4t,어깨 비대칭 오른쪽  어꺠 굽음 (3달후기남길께요)19 06 14 (O)19 06 15 (O)19 06 16 (O)19 06 17 (X)19 06 18 (O)19 06 20 (X)   21 (O)   22   23   24   26,3년 전(수정됨)
587,  @bigdaddy7468,"시원함 주의는 머꼬. ㅋㅋ   근데 운동은 좋은 거 많이 섞어놓긴 했네,",3년 전
588,  @user-px4vb9rc8s,6/14,3년 전
589,  @user-hs4qn3kf5p,밴드 나만옶오.......,3년 전
590,  @user-tq8yf3rc2o,시작6/11 6/12 6/13 6/24 6/25 7/15 ,3년 전(수정됨)
591,  @user-sq9te9fv6f,하고 나니 승모근이 아픈데 정상인건가요?  시원함보다 통증이 있어요.,3년 전
592,  @user-vi8ld1im5x,오토복 바른자세교정밴드입니다^^https://youtu.be/xCYKYPwR9-I,3년 전
593,  @user-fr3wf5hh2j,왼쪽으로 목운동할때 각도 조절할때 근육이 짧다고 해야하나..되게 당기네요ㅜㅜㅜ그외에는 욱신거린다 해야하나... 시원한 감이 있네요. 감사합니다.,3년 전
594,  @danji56,6/4 ️6/5 ️6/6 ️6/7 ️6/8 ️6/9 ️6/10 ️6/11️6/15️6/16️6/17️,3년 전(수정됨)
595,  @user-ud6qr5dd8z,너무시원해요 ㅠㅠㅠㅜㅜㅜㅜ뒷목이랑 어깨굳어서 머리가지끈거릴정도였는데 시원해요ㅈ감사합니다,3년 전
596,  @user-gk6rl4yu6i,감사합니다 ㆍ솜결입니다ㆍ,3년 전
597,  @user-rd1eg8np8y,2년째 고생하고있어요 병원서 별짓다해도 안낫고 고생 중인데 오늘부터 열심히 해봐야겠네요,3년 전
598,  @yeonkim8901,1:35 시작,3년 전(수정됨)
599,  @user-wf5rj6yb9o,예뻐요..,3년 전
600,  @user-zt4lv3cy2k,"와 벽에미는거 신세계에용 진짜시원하다ㅠ왜몰랐지,, 영상 틈틈히보려고 저장했어용",3년 전
601,  @user-nz3cu6cg5x,항상 잘보고 배우고 있어요. 감사합니다.,3년 전
602,  @user-ep1ef2on4d,뒤에있는스트레칭화보어디파나요?,3년 전
603,  @shinhy1013,이거 음악소리 어떻게 줄일 방법 없나요 음악소리 작았으면 좋겠어요ㅠㅠㅠ,3년 전
604,  @EunsoonTV,미서원님의 영상을 틀어놓고 운동을 하면 차분해서 좋아요. 제가 3년동안 운동을 집에서 혼자 하면서 미서원님의 영상에서도 많은 도움을 받았답니다. 어깨가 너무 아프던 날은 이 영상을 찾아서 보면서 하고 났더니 너무 시원했죠.좋은 영상 만들어 주셔서 감사합니다. 늘 응원합니다.,3년 전
605,  @user-we7vz9dk4y,음악이 너무 커요ㅠㅠㅠㅠ스트레칭하다가 스트레스 받을정도... 동작은 좋아요,3년 전
606,  @user-pu3wo8oq6s,처음으로 영상보는데요...말씀이 빠르고 정확하신건 좋은데 배경음악이 좀 정신없어서(커서?) 목소리 들으려고 애쓰게 되는게 아쉽네요...^^;;,3년 전
607,  @user-gv7sv3yo6n,이거 하면 살도 빠져요? 제발 ㅠㅠ 아무나 답좀요,3년 전
608,  @tototoday7609,어깨랑 목 안좋으면 얼굴 길어진대요 ㅠ 저 오늘부터 매일매일 하려고 합니다. 똥글똥글 귀엽던 내 얼굴이 땅콩이 되었어요..울 집안에 얼굴 긴사람이 없는데 ㅠ,3년 전
609,  @user-ek1qz1jc4x,6분34초에 '척추골반~' 뭐라고 하신건가요??,3년 전
610,  @julmo6323,"Y,W자 그리는 동작 엄청 시원했어요! 오른쪽 어깨가 더 안좋아서 더 뻐근한 느낌이네용",3년 전
611,  @user-yz2ol5qt4i,1:35,3년 전
612,  @user-go1kd7ku5q,1:30,3년 전(수정됨)
613,  @tonvol3462,효과 진짜 좋아요...매일 하려구요 감사합니다,3년 전
614,  @user-zi2kd7ro9r,5.6 ㅇ 5.7 ㅇ 5.8 ㅇ 5.9 ㅇ 5.10 ㅇ 5.11ㅇ 5.12 ㅇ 5.13 ㅇ5.14 ㅇ5.15 ㅇ 5.16 ㅇ 5.17 5.18 5.19 5.20 5.21 5.22 5.23 5.24 5.25 5.26 5.27 5.28 5.29 5.30,3년 전(수정됨)
615,  @user-vi2dj1wz7j,와 다른건안따라하는데 이건 대박좋네요 쉽구요음악소리가 좀 잔잔한거없나요?,3년 전
616,  @user-ub8eb3zx3j,5/4-저녁 5/5-아침,3년 전(수정됨)
617,  @user-dw9sj3fd9g,자기전 스트레칭 하려는데 음악 시끄러워서 껐어요,3년 전
618,  @user-xn4wt2qd5d,4:00,3년 전
619,  @user-fr1nz3yo6z,벽 한쪽씩짚고 어깨푸는동작 너무너무 시원하네요,3년 전
620,  @lisahan2788,感恩️,3년 전
621,  @pencohi9204,1:11,3년 전
622,  @youngpall,1일차 엎드려서 스트레칭 하는 자세에서 너무 아파 중도포기하고 싶었지만 거북목이랑 어깨통증 해소를 위해서 꾹 참고 했습니다 다 하고 나니 너무 시원해요 꾸준히 해서 꼭 해결이 되었으면 좋겠어요 좋은 영상 감사해요!,3년 전
