,아이디,댓글 내용,댓글 시간
734,  fortuna8201,본인의 재능을 국위선양을 위해 썼다면 나라가 평온한 기본생활을 제공해야...,11일 전(수정됨)
735,  난옹팬,범죄자들한테 들어가는 돈을 이런분한테 좀 써라.. 진짜 법같지도 않은 법이 한두개가 아니다.,1년 전
736,  su lee,사회적 약자들에게 잔인한 나라다이 약자에 해당되지 않는사람들은 약자를 보며 약자가 된 이유는 그들이 노력하지 않아서 그들이 안일해서 그들이 달라서라고 비난한다평생 자신들은 그런 약자가 되지않을 것처럼평생 자신들은 탄탄한 길만 걸을 것처럼그걸 알고있는가?그 약자들도 당신과 같은 사람이었다당신들처럼 웃고 당신들처럼 노력하고 당신들처럼 약자가 될지 몰랐던 그런 사람이었다다음은 당신차례가 될지 모른다,1년 전
737,  Johny,제가 더 화가나네요 항상고독사나무연고 기사보면 저보는거 같아서괴로웠는데 말이죠이런기사 저는 보면 몇일이 갑니다,1년 전
738,  Jaeho Yeon,우리나라 진짜 영웅들 대우 존나안해줌ㅋㅋㅋ심지어 전쟁참전용사들 대우보샘 지금 폐지줍고다니심 ㅋㅋㅋ 아니 이게 나라임? 어케 써먹고 버리냐?진짜로 심각함 이게 나아지기 전까지 우리나라는 변화가없을 거임,5년 전
739,  바다산이,거짓말로 타는 사람도 많은데 진장 타야할사람은 지원 못받고 ㅠㅠ,2년 전
740,  번개,"자기분야의 전문인 , 탈북자, 노약자, 장애인 모두가 나라에서 잘관리해주고 함께 행복하게 사는 세상이  되어야하는데... 매관매직 힘있는 내가 내곳간에만 가득가득 내 자식만 미래보장  하는 세상",3년 전
741,  유미나,이런상황좀 제발.. 더이상 안나오게하자... 감방에 있는 죄수들이  오히려 더 편하겠다!!!!,3주 전
742,  선명,너무나 안탑갑따 하지만 커트라인이 없을수도 없는것아닌가 다줄수없으니 계선의노력이 필요한듯,2년 전
743,  아기,이영상을보고 누가 나라를위해 최선을다하겠습니까 입법부는 각성하라,1년 전
744,  cy,진짜 역대급으로 비극적이고 끔찍한 사건이다 이 일이 일어난 나라가 한국이라니ㅋㅋㅋ 내가 사는 곳이라니ㅋㅋㅋㅋ,2년 전
745,  대장,윤필 작가님의 야옹이와 흰둥이라는 책이 생각난다..,2년 전
746,  Artzo,이래서 기본소득이 중요합니다갈수록 일자리가 줄어들고그 자리를 ai로봇이 대신할텐데남의 일이아닙니다코로나로 힘들어졌다고딱 이때만 지원금을 줄것이아니라인력늘리고 어설픈복지하기보다국민모두에게기본급여로 돌려주는게가장 합리적인 복지입니다세계 11위 경제대국에생활고로인한 고독사가왠말입니까..모두 잘살지는 못해도살만한 사회는 만듭시다,2년 전
747,  살인백신 폐기하라 마라나타,마음 아프네요,8일 전
748,  호호하하,"경험을 통해 발전하는건 좋지만 사건사고가 다 일어나고 해결방안이 생기면 어쩌자는건지,,, 똑똑한 사람들은 다 어디서 뭐 하고있는거죠 이게 최선인가요?",2년 전
749,  luthor lex,안타깝네요 ㅠㅠ,12일 전
750,  과노,국회의원은 4년하고 연금은 받아처먹으면서 일은 ㅈ도안하고 뒷돈이랑 이것저것 할빠엔 이런분들이나 챙겨주지 국회의원들 월급은 지들끼리 인상하고 자빠졌네,2년 전
751,  ᄒ낮달은태양,올림픽이라든가 아시안게임등 국가에 위용을 드높인 성적의 결과물로 받은 메달에 대한 포상으로 나오는 경제적지원들은 정부에서 주는 여타 혜택들과는 별도로 구분지어주면 좋으련만...,2년 전
752,  블렝이쿠,우린 잘되려면 한국에서 빡시게 공부하고 외국으로 튀면 됨,2년 전
753,  뭐가,아이고 ㅜㅜ,2주 전
754,  제롯,금메달리스트뿐만 아니라  누구든 하반신마비면  50만원으로 살기 힘들죠,2년 전
755,  Frank Kim,저런..  하반신 마비라니...ㅠㅠ,10일 전
756,  익명,예멘 난민들 한테 지원하는돈 이분들한테 줘라..,4년 전
757,  yt bang,공무원들은 숫자만 봐도 힘들겠구나 생각은 하지만 막상 나서서 일하기는 귀찮아서 넘어갑니다,13일 전
758,  youjun Kim,각 지자체   복지팀은  도대체  뭐하는걸까요??  현장은 돌아보는건가요??,12일 전
759,  주희야안녕,와 이런일이 어떻게 생기냐,1년 전
760,  싸키,지금 시국에 다시 보니 레전드 나라다,2년 전
761,  K J,너무안타깝네요,4일 전(수정됨)
762,  チナ崔,국회의원 인수를 줄여야 가져가는 월급수당이 많다 국민의세금이쓸때없는곳으로 흘러간다,2년 전
763,  이기,하나 알아야할게 있다... 우리나라 메달리스트에 대한 지원은 전세계에서 최고급이다... 이건 진짜 극일부 케이스라서 안타까운건 어쩔수 없지만 평범한 메달리스트들은 메달 하나 따오면 평생 연금받고(이게 진짜 존나 큰거임) 관련 업종에서 평생 대우받으면서 살 수 있음. 이건 메달리스트에 대한 대우 문제가 아니라 장애인 대우 문제지 ㅋㅋ,2년 전
764,  김윤건,인생무상 항상 겸손하게 건강하게 살도록 노력하자. 사는동안~,2년 전
765,  Joseph Maria,김경천님삼가고인의 명복을 빕니다  제 또래시네요이게 사회복지제도의 문제인거 같습니다 돈만 주는게 지원이 아닙니다무연고에 장애가 있으신 대상자들은 사례관리 해주세요 고독사가 예견되네요,1년 전(수정됨)
766,  차지마,나라를 빛낸 자랑스러운 선수가 하반신 마비로  생계가 불편하면 이건 정부가 도와줘야지.. 그게 나라 인거다.,2년 전
767,  공부하는채동이,아이고..,1년 전
768,  BaeBae안진아,한국은 다른 나라에 비해 연예인 혜택이 너무 많다. 유럽이나 미국에서는 스포츠 관련된 광고나 모델로 운동선수를 영입하는데 한국은 죄다 연예인. 안타까운 현실입니다.,6년 전
769,  팔랑귀맨,이래서 선별이 아닌 보편적 기본소득이 필요한 겁니다진짜 어려운 사람들조차 선별기준두면 저렇게 제외되서 생활고로 위협받는거죠그리고 지금 현재도 고통받는 사람들이 있을겁니다,2년 전
770,  블랙맘마,"지금 지정생존자 보고있는데 느끼는게 많이 다르네 역시 드라마야~그리고 우리나라는 지정생존자 제도도 없지만.. 모든 국회의원, 장관, 대통령이 한자리에 모이는 경우가 없지...다 따로 노니까~",2년 전(수정됨)
771,  monelly coco,벌써 7년이 지났네요...,2주 전
772,  Jo fre,이나라는 범죄자가 살기 너무 적합한 환경이다.정작 열심히 사는사람한테는 보상은 커녕 세금만 더 맥이고 범죄 저지른 쓰레기한테는 막대한 지원이나 하고있고,1년 전
773,  안녕하신가!,이런식에 대우는 대한민국을 대표하며 나가는 선수들 자기 손으로 죽이는셈이지대체 어느 나라가 국가를 대표해서 나간 금메달리스트 선수를 고독사 시키겠냐(물론 한국빼고),2년 전
774,  Daeun Lee,안타깝네요 역도 금메달리스트라면 장애가 있어도 노하우 전수등 역도 능력은 이미 충분하다고 볼 수 있는데. 장애가 그분의 기회를 없앤게 아닌가 싶기도하고요. ㅠㅠ 너무 안타깝습니다.,1년 전
775,  proxima centauri,국회의원들이 여전히 쓰레기인 이유는 욕만 먹으면 그만이기때문....돈 몇백 몇천 먹기 위해선 욕정도는 감수할 수 있으니 변하지 않는거같음.이제 우리는 말만으로써는 위를 바꾸기엔 부족함.,1년 전
776,  M토틀러,"역도협회 등 대한체육회는 뭐하는거냐, 선수들의 전성기와 은퇴후의 생활까지 모니터링해 지원 및 관리해라. 운동도 못하는것이 정치질만 잘하는게 자랑은 아니다.",3년 전
777,  가드올려,영웅을 범죄자 처럼 대하고 악인을 영웅 처럼 대하는 나라는 우리나라 밖에 없을듯,1년 전
778,  왕진호,국가대표큰  영광이 라  생각합니다 어찌   이런일이?,1개월 전
779,  강남에튜브,우리나라 제도 진짜 심하다저금메달이 얼마나갑진것인데딸땐 환호 시간지나면 나몰라네하..,3년 전
780,  남수산나,조두순은 죽일놈인데 120만원이라 세상이 넘 불공평   아이돌스타 어느 방송에서 1년하면50억 소리를 듣고  슬프다  외롭게 죽어간 나라를 위해  부서져라 운동했을 삼가고인에  명복을 빕니다,1년 전(수정됨)
781,  김현철,가슴 아프내요!,2주 전
782,  환희 김,국회의원들은 이런 사람좀 도와주지 복지정책으로 책정된 예산은  공무원들이 다 빼돌리고 감사도 하지않고 정말 분통이터진다 돈은 도둑놈들이 다 빼돌리고 진정 필요한 사람에게는 돌아가지않는 복지정책이 무슨필요가 있는가? 답답하다,13일 전
783,  팡팡이,좋은 곳으로 가셨기를,8일 전
784,  봄날의소녀,하.... 연금 52만원으로 어떻게 살아 어휴...... 너무 슬프다,10일 전
785,  뉴욕에서 영화하는 남자,"이건 안타까운 정도가 아니지 않을까요? 법의 사각지대라지만, 책임감을 느낄 사람들은 분명히 있다고 봅니다.",3일 전
786,  법원칙,사각지대 방치하는  복지정책 기가막힙니다,10개월 전
787,  PinkBanana,국회의원들은 법어겨서 교도소갔다와도 그동안 감방안에있는동안의 월급이 꼬박꼬박 나와서 억대연금받는다던데 이런 불쌍한 금메달리스트에게 정말 그딴식으로밖엔 할수없었나????그게바로 정치인들이 하는일이다.,1년 전(수정됨)
788,  SY,우리나라에서 금메달 따위 딸필요도 없는 현실적인 상황을 보고계십니다.,1개월 전
789,  맛탕,죽어야 보이는분들 너무 안타깝다,2주 전
790,  빛나거라,이래서 나라를 지킬필요도 뛸이유도 없는거다,2일 전
791,  주식 여신 Bella,감독 일자리 만들면 만들 수 있었을 거 같은데 좌절감이 커서 많이 힘들었나보다,11개월 전
792,  김한,"하반신 마비되고 휠체어타고 일자리는 구할엄두도 못내고 거동도우시던 어머님가족 다돌아가시고 철저하게 혼자되서 할수있는거라고는 숨쉬는것밖에 못하는 상황에 메달땄다고 최저생계비 못받고 한달53만원으로 잘 살수있다고 생각하는 나랏님들.. 노인도 똑같네요 노인연금나온다고 최저생계비 못받으시는 할머니할아버지들 정말 나라는 4,50만원으로사람이 살수있다고 생각하는건가",9일 전
793,  시아,"아이고... 하반신마비., .",1개월 전
794,  ᄉᄋ ᄎ,슬퍼요 ㅠㅠ,11일 전
795,  뽕따리,뭐 정해져있는거고 누구는 봐주고 누구는 안봐주면 형편성이 어긋나니 어쩔수없다고 해도 안타깝긴하네,8일 전
796,  wildhot jini,연금을 일시불로  수령하고  기초생활 수급비를 받았더라면....  안타깝다,5일 전
797,  gore Kim,이게 진짜 주먹구구식인게.. 최저생계비 받고싶으면 일을 하지 말라고 함. 그럼 다들 일을 안하지.. 소득에 비례해서 금액을 지원해줘야지.. 최저생계비 받는 사람들도 소득을 얼마까지는 가능하게 해줘야지.. 아예 못벌게하면 그냥 가난하게 죽으라는 거임. 돈도 벌다보고 그 분야에서 경력이 쌓여야 급여도 올라가고 그래야 최저 생계비도 뗄 수 있는건데.. 7년전 기사인데 바뀐건 하나도 없지,7일 전
798,  에티오피아 라이프,ㅜㅜㅜㅜㅜ,1년 전
799,  SI Lee,"꼭 사람 몇명 죽고나서야 입법하는데, 니들이 사람이냐?",2년 전
800,  소확행,1급 공무원 자식들은 혈세로 교통비 공짜로도 다니는데 저런 사람들에게는 왜 지원이 안되는가...;ㅣ,12일 전
801,  i i,한 나라의 국가대표인데 이게 무슨 대우야 진짜,1년 전
802,  정용재,"국개의원 얘기가 나와서 말인데,,다들 자기가 사는 시의원은 잘 모르지?그게 진짜 알짜야엄청난 틈새시장이지돈 받고 하는 사업 명함도 돌리고정치인이라고 유세 떨고. ..지역내 개발관련 이익은 다 알고 있어다들 시의원은 관심 없을때걔네들은 자식 지역내 알짜취업 시키고개발이익도 가져간단다",2년 전
803,  매니아,굶고 고생해서 금메달따면 머합니까정작 찾아주는사람없구..지원대책도 그렇구더러운세상이다 진짜,5일 전
804,  여우비,진짜 부끄러운줄 알아라 저런인재를생활고 시달리게 만드냐 진짜,1년 전
805,  Viper,난 이딴 나라에 애국심 따위 없다,4년 전
806,  WildDog Dark,금메달은 국가에 이익을 가져다 주었다.하지만 기준은 기준,1개월 전
807,  으랴으랴,"52만 5천원,,, 한달 알바비도 안되는 돈으로 어떻게 살아가라는거야 ㅠㅠ",1년 전
808,  청년의 주식일기,욕을 해도 듣질 못하니 할 힘도 없다.,5년 전
809,  Bow Rain,어떻게 저럴수가 있지? 국위를 선양한 선수인데... 국민들한태 오만욕 다 먹어가면서 연금이나 연봉을 받아가는 의사당에 있는 양반들보다 저 선수들이나 다른 국위를 선양하신 분들이 못한건 머가 있는가? 왜 꼭 이런일이 발생한 다음에 해결할려고 하냐?,1개월 전
810,  랑예사,5년전 뉴스네..근데 영상 제목만 봐도 답도없다; 대한민국 운영체계...,2년 전
811,  건방진천사,국민 영웅한테 저런 처우를..,3일 전
812,  JooHyoun Lee,하여간 법이라고 참 더럽네.큰 도둑놈들은 몇백억 몇천억씩 도둑질해도 처벌 안받고 이런 이웃들에겐 몇만원의 기준으로 가혹한 법의 기준을 들이대니 나라 법 참 뭣같네.,8일 전
813,  현석,나라가 괜히 후진국이겠어 에휴...,4년 전
814,  blithe,죽고나서야 이슈가 되는... 씁쓸하네..,9일 전
815,  KyW,그거아세요? 차피 잊혀지는게 젤 슬픔,1년 전
816,  으히ᅦ햏,원래 금메달 따면 스포츠교수직 주는데 파에 밀려서 그러신듯... 우리동네에는 금메달리스트가 순경하고계시던데,6년 전
817,  asf ase,"금메달딸려면 젊을날에 몸도 다갈아야되서 나이먹고 불편하니, 몸으로 뛰는 일도 할수없었을듯..안타깝습니다..",2주 전
818,  J M,이게 뭐하는 나라냐 진짜......,1년 전
819,  강력,이걸 지금봤네...ㅜㅜ 할말이 없다... 이게....아우....ㅜㅜ,3년 전
820,  장광남,영면하세요 선수님,5일 전
821,  꿀벌보스,52만원으로 두명이 생활 ㅠㅠ 너무 안타까워요 ㅠㅠㅠ 근데 기초수급자 되면 얼마가 나오나요?,1년 전
822,  윤경미,진짜...자기가 열심히 노력해서 받는연금인데..그것때문에.기초수급자비를 안주는ㄱ ㅔ말이되냐?기초수급비는 주고 연금은 따로받아야하는거지...이래서..기초수급자들이 누가일을하겟농...일을하나 안하나 돈을비슷한데..가만히 앉아서 기초수급비받는게 좋지.,5년 전
823,  술술술,나라를 위해 개인 자신을 위해 딴 매달 금메달 이름이 금메달이란 값도 못 하고 국위선양의 허무한 이름으로 쓸쓸히 떠난 선수..참 가슴이 아프네요...나라를 위해 몸이 닳도록 훈련은 값은 52만원 3천원...이게 우리나라의 복지수준이다..누구는 아무나 개차반으로 만들고 몸싸움이나 하고 목소리싸움만 하고 매달 세금으로 몇백몇천씩 가지고 가고..누구들은 법적 테두리 함정때문에 생활고에 시달리고 이렇게 쓸쓸한 삶을 살았는데도 그누구도 도움을 못 받는 안타까운 사람들이 있다..정신차려! 국개의원들아~ 일 좀 해~~삼가고인의 명복을 빕니다!~,1개월 전
824,  뽀투비,나라 기준 맞춰주기 조혼나게 어려움,1년 전
825,  대구광역시사는애국시민,이건 초점을 좀 잘못맞춘거 같은데 아시안게임 금메달리스트라고 무슨 국가를 위해 대단한 헌신한 것도 아니고 약간 연금 나오면  자기인생은 자기가 살아야지 금메달리스트가 죽은게 문제가 아니라 장애연금이나 기초생활수급대상자의 잘못된 기준으로 죽었다는것이 초점이 돼야함,2년 전
826,  박도환,삶이 제일 무겁죠..,6일 전
827,  뱜뱜이,"기본소득에 대해서도 진지하게 생각해봐야됨. 50만원보다 3만원 더 버는 사람은 안 힘든 것도 아니고,,",1년 전
828,  goodbye 2020,일생에 한번 따기도 힘든 금메달 연금이 이 정도 수준이라니 한심하다.,2년 전(수정됨)
829,  수원오서방,"숙연해진다,,.., 인생이란...참..,",13일 전
830,  나만 아니면 돼!,이게 한국의 현실이지!!,1개월 전
831,  JS K,"국회의원 명예직으로 바꾸고, 대선에 나오실분 안계신가요???  어서 이나라를 올바로 잡을분은 나와주세요.!!!!!!!!!",2년 전
832,  이해표,이놈의 나라는 이런 것이나 고쳐 어려운 이웃이 고통받지 않게 안 하고 찌지고뽂어면서싸움이나하니뭐가되겠나,9일 전
833,  조성일,유튜브  에서 유튜버들 특히해외에있는 유튜버들 퍼주지말고   주위에있는 이런 사람들부터 도와주자,2주 전(수정됨)
834,  Funy Coy,이런 문제점을 알면서도 달라지지않는 이유는 뒤에서 돈빼먹는놈들이 있어서그럼,5년 전
835,  후니,주민센터에서 어려우면 상부에서 지원받을수 있는 구제책을 만들수는 없었을까요?삼가고인의명복을빕니다,6일 전
836,  백만,이게 나라입니까 이게진정나라냐구요 !!,3주 전
837,  Charlie Puth,맨날 놀기만 하는 국개의원 월급좀 빼고 이런 분들이나 지원해줘라 국회의원이 국민의 입장을 대변하고 대표하라고 있는거지 국민중 대표로 부자하라고 만든건 아닌데 참 ㅋㅋㅋ,2년 전
838,  aa aaa,진짜 이재명 복지상식만 봐도 소름이 돋는다. 이런분한테 복지가 집중되야지 무슨 개나소나 복지받게 만들라고 그러냐 무섭다무서워,1년 전
839,  이미로,"참어이없는 수급정착풀칠만하든지 죽든지거기서거기지만 가난을벗어나지못하게만들어놓은것이 수급정책이다세상은아이러니한게 너무많다단지운이없을뿐이라고생각할수밖어 달리,,,",1년 전(수정됨)
840,  꿀균,금메달리스트라서 문제가 아니라 장애인에 대한 복지의 문제로 접근해야되는거 아닌가요? 몇몇 분들은 논점  자체를 잘못 짚으신거 같은데...,2년 전
841,  령성이의일상,.....,1년 전
842,  Park Park,국회의원 최저시급줘야하지않나 나라를 위해 봉사해야지 그런 정신으로 일해라,2년 전
843,  somi Joung,삼가 고인의 영면을 기도드립니다.,1개월 전
844,  류제르,올림픽 게임같은거 끝나면 장애인 올림픽 하던데 장애인 코치 감독 생활도 하기 힘들었나저 인물에 저 좋은 체력 정말 부러운데안타깝네요 50만원으로는 요즘 밥먹기도 힘들죠 생필품도 사야하는데,13일 전
845,  아이고아이고야,솔직히 최저 생계비라고 하는데...너무작아 자기들은 그돈으로 집세내며 살수있나..지원되는 조건이 아무런 재산도 없고 몸이 아파 사회활동을 못할경우2인 거주비까지 92만원 나오는데 집세내면 40만원 남는다...그걸로 한달 살수있는지 한번 살아보라고 하고 싶다...돈있는것들이 기초수급비 챙기고 임대아파트 들어가서 진짜로 아무것도 없는 기초수급자들은 월세내며 힘겹게 살아간다...애까지 있는경운 더욱더 힘들다,5년 전
846,  김태일,진짜 이게 나라냐/ 조두순같은 흉악범들은 살릴려고 안간힘을 쓰면서  나라를 빛낸 영웅은 고독사를 하던말던 신경도 안쓰는 사회는 만드는게 나라의 역할이라면 그런 나라는 없어져야 한다고 생각한다,2주 전
847,  이웃사이더,공부보다 더 힘든게 운동인데.. 나라의 영웅을 저따구 취급함 안타깝다.,1년 전
848,  dgh lkh,솔직히 몸만 건강했어도 고독사까진 하지않았겠지...,6년 전
849,  자유 민주주의,안타깝네요,1년 전
850,  수하다,하반신 마비 인데 연금이 뭐가 문제야 무조건 해줘야지  행정기관 진짜 적페다 ~,4년 전
851,  UB버거,이 기사 처음 봤을때는 왜 고독사했지? 이런생각했는데 이제 남일 같지않다,1년 전
852,  토스,범죄자에게 : 님도 그래도 지켜 드릴께요. 범죄자도 인권이 있으니까금메달리스트에게 : 아~ 금메달 따셨네요~ 혼자 잘 살아보세요~,1년 전
853,  NEO-POWER,진짜 이런거 보면 보편적복지로 가는게 맞다고 생각함보편적복지를 하더라고 수입이 많으면 세금을 더 내면 되니까..,5년 전
854,  벤자민가든,아이고...,2주 전
855,  p_light,감옥에 있는 수감자들도 매끼 밥 다나오잖아요 ㅡㅡ 금메달리스트들이 범죄자 보다 못한 삶을 사네요,2주 전
856,  B.I I,참 진짜 3만원 초과햇다고 ...이나라는 기본적인 융통성도 없는 나라인가... 참 개같은 세상이네,5년 전
857,  로또형사TV,우리나란 이래서 문제입니다 ㅠㅠ,1개월 전
858,  Jack Shin,참 좋은 나라에서 살고들 계십니다.....ㅋㅋㅋ,6년 전
859,  이든,상안이 자식들이 올해안에 로드킬 당하길 기도합니다 ㅠㅠ,10일 전
860,  MYD도윤이네,범죄자도 빵에서 나와서 기초생활수급자로 우리가낸 세금으로 먹고사는데 국위선향한 저들을 저렇게 피말려죽이냐? 진짜대단하다 이나라.,11일 전(수정됨)
861,  MChungtube,왜 돕지 못했을까? 치사하고 비겁한 이영학이도 도왔던 우리들 아닌가...,3년 전
862,  진짜배가고파,이러니 우리나라에서 국가대표 안하고싶어하짘ㅋㅋㅋㅋㅋ 다른나라로 잘찾아가는 선수들 욕할께아님 얼마나 우리나라가 국가대표 대우 잘안해주는게 문제인거지,7개월 전
863,  G. L. Y,어떻게 메달을 그렇게 여러 개 따고도 받는 연금이 그 뿐인가.. 참..,1년 전
864,  생각의 여행,자살은 사회가 조장하는거다 그래놓고 자살 방지랍시고 정신과 상담 받으래. 뭔 굶는 사람에게 상담이 뭐가 의미 있다고.,2년 전
865,  크레용 산스,연금이 백정도는 나오는줄 알았는데 완전 어이가 없네요,1년 전
866,  성준,국대시절-  ???:국가대표 화이팅! 금메달따와주세요! 국대은퇴- ???:누구세요 인재들 찾아야되서 드릴돈없네요.,3년 전
867,  윤누리,그렇다고해서 기준을 없앨수도 없고 높여봤자 저런식으로 기준미달이 되는사람이 안생기는것도 아니니...,13일 전
868,  행정,이건 장애인복지쪽으로생각해야지 뭔 나라를빛냈는데 못해주냐 이런사람들은 대체 사고방식이 언제적에 머물러있는거임 메달따야만 나라국격이 올라간다고생각함? 누구 태클 걸었다고 인스타들어가서 테러하고 외국에서 시끄럽게떠들고 진상짓하고 그러는게 국격더깎아먹는짓임,2년 전
869,  qwerty,최저 생계비를 50만원으로 잡은거야..? 미친거아님? 지들이 50만원으로 살아보라그래 식비빼면 많이 남아봤자 20만원 내외일거같은데; 20만원으로 어떻게 살아남냐,1년 전
870,  hh j,한때 금메달로 우리나라를 빛낸사람은 52만원에 죽어갔네! 하는거 없이 싸우기만하는 국회의원들 연금을 금메달리스트들주자!,1년 전
871,  김빛,우리나라 개법이 많아높은지위놈들은 도둑놈들이 많으면서도둑질하는 그돈들 나눠서 저런분들도와주면 안되나,3년 전
872,  sh kim,화난다..공무원들이.. 정말.. 좀먹고있다.,1년 전
873,  Ki baek Lee,대한민국 엘리트 체육인 금메달리스트면 국위선양은 증명된 것..개인의 영달이라 볼 수는 없음..하..살면서 그 연금 3만원 때문에 얼마나 금메달이 족쇄처럼 보였을지..,2주 전
874,  koo Seo,금메달 씨빌 53 만원이 뭐냐 평생을 바쳐 나라를 빛낸건데,5년 전
875,  파무침,야 국회의원 연금은 무지막지하게 주면서 고작 3만원 오바됬다고 안주냐 세월이 지났지만 진짜 저런부분에서는 아직도 후진국이구나,1년 전
876,  이상철,금메달리스트...허망함을 느끼는 감정,2주 전
877,  다람쥐썬더,ㅈ같은 세상. 육신으로 탈출이 안되면 생을 마감해서라도 탈출이 답인듯,3년 전
878,  괴물참치,분명 안타까운 일은 맞지만 금메달 연금도 정당한 수익이니 복지의 사각지대까진 않는 것 같다,5일 전(수정됨)
879,  강서나와바리,아팠을 때 돈 없으면 디지는고다..,1년 전
880,  일론,노력해서 국익을 안겨준 사람은 안주고 별로 나라에 도움도안되고 잘살려는 의지도 없는 국가복지금이나 받아서 연명하는 사람들한테는 주는... 그저 투표한장 받으려고 ㅉㅉ,2년 전
881,  korea SS,ㅠㅠ 복지좀 해주지..올림픽 나갈라고 평생 운동만 했을텐데...,1년 전(수정됨)
882,  쿠루쿠루뚜르뜨루뜨,하반신 마비라도 재택근무로 할수 있는 일이 없나요? 좀 아쉽네요 고인의 명복을 빕니다,11일 전
883,  I am Lana,국회의원들 월급에 10분의1만 드려도 살겠다. 인간같지도 않은것들 기름값만 아껴도 열사람은 살겠다. 진짜 꼬라지들,3년 전
884,  F_Hoe,죽고나서 보도하는 기자도 졸라 잔인하네,1년 전
885,  ariel,아...인생아......,1년 전
886,  이선희,참답답하네 죽음앞에서  메달리스트를 죽이다니,6년 전
887,  Areca,엄한곳엔 열라 연금 공개도안하고 법만든다며 쳐주면서 저런 영웅은 버리는구나 ㅅㅂ,1년 전
888,  인생은어디까지 있을까?,우리나라도  참으로 부정부패 날로갈수록 심해진는구나 국대대표도 다치면 이렇게 되는데 일반 시민이 다치면 어떻게 될지 안봐도 뻔하다.,1년 전
889,  Oat G,"""나라에 돈이 없는 것이 아닙니다. 도둑놈들이 너무 많습니다."" 국회의원 반 줄이고 여성부 폐지하고 월급쟁이 공무원 덜 뽑고 방산비리 뿌리뽑으면 저분들 뿐 생계비 평생 넉넉히 지급가능하겠다",2년 전
890,  화금,나라를 빛냈지만 정작 나라는 녹슬게 하는구나..,1일 전
891,  임나,아니 하반신마비인데 금메달연금  52만원  가지고  어떻게  살라고 ㅜ ㅜ 그때  뉴스로  보고  안타까웠는데  지금은  바꼇나요?~~,1년 전
892,  Yoo,코딱지만한 나라를 세계1위도 시켜주고 했으면 영웅처럼 대해야지. 그냥 다 안현수선수처럼 다른나라로 귀화해버려야 정신차리려나,2년 전
893,  킹메이커,연금도 변동형으로 물가감안해서 올려줘야 아니 금메달 땄는데 50만원이 뭐냐 미친... 프로야구 축구 농구 선수들 몇십억씩 버는데 어휴,4일 전
894,  재 백,하여간 한국 법은 병목이 참 많아.  금메달리스트라고 장애인 기초 수급자에서 제외한다는게 말이 되냐?  법은 누구 위해 있고 누구위해 만든것인지 참 안타깝다..,11일 전
895,  Ho-Gon Han,지금 보아도... 남일 같지가 않네.. 코로나로  실직한 사람들.. 많은 요즘.. 이뉴스가 단순 5년전 이야기로 끝나지 않을듯...,2년 전
896,  공부중,대단하다 참,1년 전
897,  Trade Mark,대체 이런 지원금은 중복지급 왜 안 하는거냐 몇번째 보는 뉴스인데도 기분나쁘네,2년 전
898,  유시월,나도 저렇게 쓸쓸하게 죽을까봐 두렵다....그냥 그렇다고요.....,2년 전
899,  메롱년,이런 얼척 없는 일이 다 있지? 대한민국에선 이해할 수 없는 일들이 한가득이야,1년 전
900,  캉캉,그분은 국가를 대표했는데 국가는 대표해 주질 못했네..,3주 전
901,  구독하면 저주받음,참전용사부터 대우가 개차반인데 금메달리스트라고 대우가 좋을리없지,3년 전
902,  Purple Line,세상 제일 쓸데없는 지출이 국회의원 월급이랑 범죄자들 깜빵에서 멕여주는 밥값인데 그것만 줄여도 우리나라 모든 복지 비용으로 충당하고도 남을거다. 탁상공론 좋아하는 무능한 국회놈들 월급 절반으로 삭감하고 어려운 분들 좀 도와라 저러니까 공무원들이 욕쳐먹지. 금메달리스트 아무나 하냐 그분들이 나라에 기여한게 얼만데 조두순도 받는 지원금을 안준다니 무슨 이런 개뼙다구같은 일이 있나.,1년 전
903,  팜스프링스,외국은 국가의원 명예직인 곳도 꽤 있던데... 우리나라는 제1의 직업임 ㅋㅋㅋㅋ 신임 그냥 신위의 건물주 그위의 국개의원,2년 전
904,  Namhun kim,마음이 너무 안 좋네요. 좋은 곳으로 가셨으면 좋겠습니다.,13일 전
905,  2isn Lim,이태원에서 술먹다 죽은애들 줄 지원금은 있고 국위선양한 선수한테 줄돈은 없고..이게 나라다,2주 전
906,  Fun Day • KOREA,외국은 금메달리스트가 아니라... 그냥 메달리스트여도 국가에서 책임져주더만... 우리나라는 뭔 영웅들을 생활고 고독사를 만들어버리네... 이래서야 누가 한국 태극기달고 국대 뛰겟냐...,2년 전
907,  김효빈,이게 왜 갑자기 알고리즘으로 떴는지 모르겠는데 7년전이나 지금이나 바뀐 건 1도 없네 ㅋㅋ대한민국 참 잘 돌아간다,2주 전
908,  Edward Kim,독립투사들이나 나라를 빛낸 사람들은 가난하고 굶고 친일파와 그 후손들은 배 터지게 잘 처먹고 살고. 참 좋은 나라네.,2년 전
909,  야채먹는남자,국민이 들고 일어나야할때,2주 전
