,아이디,댓글 내용,댓글 시간
308,  김달희,근데 확실히 가벼워진 느낌은 있다 20년도 최고의 빡빡이..,2년 전
309,  fact lak,도수치료 겁나받았는데  한번받는 비용생각하면진짜...  이분이하라는거만해도 한번 받는거보다 효과좋네요. 진심감사합니다.,3년 전
310,  한상은,형 나 저번에 댓글단 헬린이인데 오늘 하체 혼꾸녕내주고있었다? 근데 옆에 멸치가 20키로로 하체하면서 유튜브보더라구 속으로 '놀러온것도 아니고..' 라고 생각하는 찰나 인간극장 브금나오더라 헬스장에서 인간극장은 보진 않을거고 혹시나해서 옆에 슬쩍 봤는데 민머리극장나오더라 마침 망치들고 로이더무새한테 돌진하는 장면나와서 속으로 개웃었따  빡빡이형  항상 응원할께,3년 전(수정됨)
311,  불타는돌고래,우산을 안써도 젖을머리가 없기때문에 우산이없는거죠??,3년 전
312,  김선우,"이거 4개월동안 계속 했는데 그대로예요ㅠㅠ 뭐가 문젤까요,,?",1년 전
313,  Se Wan Oh,운동시작점 목돌리기 00:39 흉쇄유돌근 03:31 소흉근 06:06 전거근 09:19 경추가동술 11:45 턱 당기기 16:52,1년 전(수정됨)
314,  mark,계란형 이렇게 보면서 카운터대로 따라하는거 이거 좋아 정말 좋아,3년 전
315,  최영은,와 흉쇄유돌근 마사지 하자마자 두통이 말끔히 사라져써용ㅜㅠ,1년 전
316,  ᄋᄋ,빡빡이 아조씨 궁금한게 있습니다.일자목과 거북목이 동시에 있는 사람은 어떡합니꽈?,3년 전
317,  Wowblox,7/14 시작7/157/237/24,1년 전(수정됨)
318,  박동민,8:28 형 우산 안 쓰면 머리카락 빠진대!,2년 전
319,  이정현,혹시 한번 배운사람들을 위해 설명 빼고 시범 자세과 카운트 하는 걸로 다른영상 업로드 해주시면 좋을것 같아요. 매일 따라하게요.,2개월 전
320,  MJ J,빡빡이형. 자세나쁜 친구 체형이 올바르게 자리 잡혀가는 컨텐츠 함 만들면 좋겟다,2년 전
321,  Un real,와 진짜 두통이 사라졌어요...ㅠ,9개월 전
322,  박단비,따라할때마다 시원해서 찬양하고싶어지는 영상임ㄹㅇ,2년 전
323,  이투스,목 말고 모는 안 되는건가요??,2년 전
324,  33프로필,보면서 바로 따라하고 있었는데 냄새 맡지마에서 터짐ㅋㅋㅋ,3년 전
325,  리나이마버,선생님 덕분에 제 방에 있던 자라가 사람이 돼가고 있습니다.,7개월 전
326,  김민우,아조씨 한번 따라해봤는데 목이 넘나 개운한 것!,3년 전
327,  JY K,거북목으로 30년 즈음 산거 같습니다. 찾아가 몸 상태도 체크하고 치료를 받고싶습니다.,2년 전
328,  류덕균,빡형 뼈가 뚝뚝거리는데 이거 정상적인거에요? 아니죠....?ㅎㅎ,2년 전
329,  앙비떼뷰티,훙식호흡은 어떻게 고치나여???,3년 전
330,  햅삐,바르게 선 자세나  어깨를 피는방법? 자세가너무어려워요..어디에 힘을주고 서야되는건지 갈비뼈는어떻게해야되는건지...ㅠ 뭐가바른자세인지알려주세요11,3년 전
331,  Seha R,저번에는 브룩 다리로 했었는데... 그러고보니 요즘 브룩을 못 봤네요.(클로징 메트 때 빼고) 잘 지내고 있는 거겠죠?,3년 전
332,  한상명,턱당기기가 정확히 3초유지하면 되는건가요 계란님 카운트로는 8초는 되는거같은데ㅋㅋ,1년 전
333,  차현주,0:403:316:079:1911:4414:50,2년 전(수정됨)
334,  이승열,우산 이용전  운동까지 따라하다가  그냥  침대 다운 ...  포기...,3년 전
335,  뎡,흉쇄유돌근부분 방향이 왜 중구난방이죠?ㅠ뭐가 맞는건가요,1년 전
336,  Azooma Yuri,2:15 아 어지러... 간만에 따라해봄,2년 전
337,  Bongjin Chon,"흉쇄유돌근(Sternocleidomastoid)는 마사지가 필요한 근육은 맞으나 일반인은 가급적 손대지 않는것이 좋습니다. 뇌로 혈액을 공급하고, 혈류량에 대한 신호를 제공하는 경동맥이 인접해있어, 위험할 수 있으니 목 앞부분에 있는 근육들은 왠만하면 건드리지 마세요.",3년 전
338,  김아무개,저는 영상을 10초이상 보지않습니다(헬창의삶제외)와우 친구들 빡빡이아조씨야 들을려고 구독했어요,3년 전
339,  띵땡똥,0:40 3:30 6:07 9:20 11:45 14:51,1년 전
340,  stone kim,빡형 덕분에 무릎이 많이 좋아졌어요ㅋㅋ그러니까 맹신해서 이번 스트레칭도 따라해보렵니다ㅋㅋㅋㅋㅋㅋㅋ,3년 전
341,  강성진,인터넷에 판매하는  기구.밴드같은거도 도움이되나요?,1년 전
342,  문인영,형 미안한데..... 영상 썸네일만 수시로 봐도 자동으로 교정될것같아.,2년 전
343,  tjsgus45,고마워요 빡빡이형~!,3년 전
344,  Jihoon Lim,고마워요 계란아져씨!,3년 전
345,  yn c,덤벨 들다가 팔에 저림 증상이와서 병원에 가니 일자목이 신경을 누르는거 같대요. 그 뒤로 이 영상 보면서 꾸준히 했는데. 팔이 안저려요 ㅋㅋ 효과 본듯 합니다. 감사합니다,1년 전
346,  홍홍,헬창의삶 언제나와요...,3년 전
347,  ㅇㅈㄷㄹ,0:40 3:31 6:05 9:20 11:45 14:50,2년 전(수정됨)
348,  탕후루,"거북목이 심한건 아닌데 편두통이 너무 심해서.새해맞이 거북목 고치기 12주 루틴 도전 함께하실분.(20.01.04~20.03.27 도전~)1/4 O1/5 O (와씨; 하루만에 까먹고 안할뻔 6번째로 좋아요 눌러주신분 감사합니다;)1/6 O1/7 O1/8 O1/9 O1/10 O (1주차)1/11 O1/12 O1/13 O1/14 O (이전에는 잘 모르겠었는데 오늘 뭔가 디게 시원했음)1/15 O (오늘 처음 시간쟀는데 진짜 딱 10분 걸리는걸 깨달음)1/16 O (슬슬 좀 귀찮음)1/17 O (순서 완벽히 외워서 딴거 보면서하니 뚝딱,2주차)1/18 O1/19 O1/20 O1/21 O1/22 O1/23 O (할머니집에서 하는 목운동)1/24 O (3주차)1/25 O1/26 O1/27 O1/28 O1/29 O1/30 O1/31 O (4주차)2/1 O (와! 2월! 1월 뭐함...?, 함께하는 대략 200분들 모두 새해복 많이받으시고 목 건강하시길!)2/2 O2/3 O2/4 O2/5 O2/6 O2/7 O (이 날까지만 하고 오히려 목이 더 아픈거같아서.. 좀 쉬고있습니다.. 효과를 잘모르겠네요..)",2년 전(수정됨)
349,  불벅,이거 정말좋아 정말좋아,6일 전
350,  Warstein Tesalle,아조씨 안아픈게 중요하다는데 너무아파요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 암만천천히해도 아픈데 이건 치료각인가요,2년 전
351,  tobby Jay,00:38 3:28 6:05 9:07 11:42 14:48,2년 전
352,  Lee yj,일자목도 부탁드려요 pls,3년 전
353,  tobby Jay,00:38 3:28 6:05 9:07 11:42 14:48,2년 전
354,  흐뭇,입은 저렇게 벌려야하나여.....?,3년 전
355,  맨빵봉투,김계란씨가 덤벨 몇 킬로까지 들 수 있어 라는 헬스하는 애니 리뷰해줬으면 좋겠어요,3년 전
356,  Jennifer Park,아뭐지 전혀 되고있는건지 모르게씀 ㅜㅜㅜ,3년 전
357,  g g,00:38 3:28 6:05 9:07 11:42 14:48,2년 전
358,  라떼떼떼,일자목도요!!! 일자목도 올려주세요~,3년 전
359,  g g,00:38 3:28 6:05 9:07 11:42 14:48,2년 전
360,  Kim통통커비,대머리 가면 맞군요. 선글라스가 귀에 걸려있지 않고 귀밑에 걸려있네요.,3년 전
361,  3김,와 빡저씨 미쳤는데? 이거 완전 좋아 정말 좋아 ~,3년 전
362,  ᄒ,와 과장아니고 마지막 운동 할때 갑자기 시력이 좋아졌어요 ㅋㅋㅋㅋㅋㅋ 갑자기 눈에 촛점이 맞네,3년 전
363,  tobby Jay,00:38 3:28 6:05 9:07 11:42 14:48,2년 전
364,  ᄏᄏ,1. 쇄골잡고 목돌리기- 나비모양으로 쇄골 잡아주고(어머낫 하는 느낌)- 천천히 돌리고 돌리는 방향과 시선 일치- 왼쪽/오른쪽 20초씩,2년 전(수정됨)
365,  g g,00:38 3:28 6:05 9:07 11:42 14:48,2년 전
366,  메르엠,저번처럼 위에 시간바 만들어주면 좋을텐데... 그런거 때문에 피지컬 갤러리가 유명해 졌는데 다 빼셨네요 ㅠㅠ,3년 전
367,  raka,"9:20 ""하나~!"" 하시는데 이선균 봉골레 파스타 하나~!~! 떠오름요ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",2년 전
368,  JaeEun Lim,진짜 개쩐다 ㅠㅠ 사랑해 형.,3년 전
369,  tobby Jay,00:38 3:28 6:05 9:07 11:42 14:48,2년 전
370,  나나,막대기가지러가기귀찮아서 킵하고 수건가지러가기 귀찮아서 티벗어서 헐벗고 따라함,1년 전
371,  망고탱고,우와신기하다목못돌릴정도로아파서담도오고그랬는뎅하나도안아프다,1년 전
372,  Cola,목 스트레칭 치니까 두번째 빡빡이라 뜨네ㅋㅋㅋㅋ,1년 전
373,  HO DO,제가 이거 끝까지 해봤는데 확실히 좋아진게 느껴지네요  근데 가족들한테 우산들고 하는 부분에서 미친놈 소리 들었어요,3년 전
374,  유현준,누구는 이게 좋다그러고어떤의사는 또 안좋다그러고또 누군좋다고하고또어더앧ㄴ붸빼에ㅔ도대체가 ㅠㅠ...,3년 전
375,  tobby Jay,00:38 3:28 6:05 9:07 11:42 14:48,2년 전(수정됨)
376,  최영진,어릴때부터 꾸부정한 자세가지금 이렇게 나를 힘들게 할줄 몰랏엉ㅜ긴장성 두통 거북목 어깨통증 등등 너무힘든데빡빡이횽 믿구 매일자기전 따라해볼게횽 항상 고맙구 응원할게,3년 전
377,  tobby Jay,00:38 3:28 6:05 9:07 11:42 14:48,2년 전
378,  노,12주 해보고 안고쳐지면 ㄱㅊ털도 빡빡이로 만들거임,2년 전
379,  빠스 탑승러,침대에 누워서 영상만 봐도 치료되는 기술은 개발까지 멀었나요?,3년 전
380,  흥부자tv,이럴때가 있었는데 지금은..... 엔터테이너로 변모하셨다,2년 전
381,  어제와 다른 나,꼭 자기 전에 해야하나요?,1년 전
382,  DJ Varty,겨드랑이 잡고 있는거 왜케 웃기지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1년 전
383,  창일,이거 개쩌는게 턱밑살이 두툼해짐 그만큼 목이 뒤로 들어간듯,2년 전
384,  돈좀주으리,이상하게 어지럽고 그러던데...저만 그런가요 ㅜㅠㅠ 너무 목상태가 안좋아서 그런가...,3년 전
385,  Hyeonjun Park,동영상 보면서 따라할 수 있게 설명 없이 숫자만 세주는 동영상도 올려주세요.,3년 전
386,  민기,빡빡이형 사랑해,1년 전
387,  김모씨,쇄골을 내리는이유는 뭔가요ㅜㅜㅜ,1년 전
388,  sds,참고로 거북목을 고치려면 굽은등과 함께 고쳐야만 완치 할 수 있습니다.,3년 전
389,  윤가영,세상에 이렇게 목돌리는게 쉬워질줄이야,1년 전
390,  홍성곤,저만 그런지 모르겠는데 동작이 잘 구분이 안되기도 하고 시연해주시는 분도 잘몰라서 헷갈려 하시는거 같아여 방향도 중간에 바뀌는 것도 있고 뭐가 마스크 같은걸 하셔서 그런지 동작마다 뭐가 포인트 인지 모르겠어서 제가 제대로 하고 있는지 모르겠네요;;,3년 전
391,  jinny k,도전!3월15일 완료!3월 21일 완료!3월 23일 마지막 동작의 느낌을 찾았다!3월 24일 완료!4월10일 완료! 오프때라도 하루에 한번씩 하기7월 14일 완료! 다시 해보자7월 19일 완료!7월 24일 완료!8월 12일 완료!9월 5일 완료!9월 11일 완료!10월15일 완료10월16일완료10월29일 완료,2년 전(수정됨)
392,  red gallery,몇년동안 아침마다 괴로움에 몸부림쳤는데 이거하고나니 하루만에 아침이 쾌적해지네요ㄷㄷ 꾸준히 해야겠음,3년 전
393,  박상준,감사합니다,1년 전
394,  김성용,설명빼고 따라하기만목돌리기  00:40흉쇄유돌근  03:30소흉근  06:07전거근  09:20경추가동술  11:43턱당기기  14:51,2년 전(수정됨)
395,  기훈,닥터... 고맙습니다 ㅠㅠ,1년 전
396,  뀨,아 씨 ㅋㅋㅋ 수건 갖다 놨는데 갑자기 다시 필요하데 순간 영상 뒤로 간 줄 알았네,3년 전
397,  냠,이게 그 소련여자가 본다는 빡빡이 아저씨 ㅠㅋㅋㅋㅋㅋㅋ,3년 전
398,  농구,18:12 이노래 좋은데,2년 전
399,  쩜,첫번째 동작할 때 한쪽 쇄골이 찢어질 듯이 아파요 그 통증 때문에 계속 멈춰야 할 정도로요ㅠㅠ 제가 뭔가 동작을 잘못하고 있는 걸까요?,3년 전
400,  박정아,짱 좋은 목소리로 빡빡이 아저씨야 ㅌㅋㅋㅋ,3년 전
401,  라,"턱당기기..팔 앞으로 쭉욱 하고, 턱은 어떻게 하라는건지 헷갈려요. 팔 올릴때 목을 뒤로 살짝 신전했다가 턱 당기면서 목 일자로 하는거처럼 보이는데 맞나요?그리고, 경추가동술에서 목 위쪽을 돌려주고 유지하고 있는거 아니고 계속 올려주고 내려주고 반복인거죠?",3년 전
402,  라마침,정시간이 없으면 이거하나씩만 이라도  해라 뭐이런것도 해주셨으면 좋겠어요.목부위 어깨 허리 부위 고관절부위 모음집? 뭐이런식으로요.,3년 전(수정됨)
403,  재하,와 이분 요즘 커뮤니티에 짤방이 웃겨서 영상 봣는데 생각보다 너무 유익하고 목소리 너무 좋은데요? 이선균가 혹시 가면 쓰고 하는거 아니죠?,3년 전
404,  mooomin,거북목때문에 두통이 생겨서 켜서 바로 봤는데어메 ... 개운하다 개운해!!!!!!,1년 전
405,  Jitrawadee Faikratok,대한민국 최고의 유튜버,2년 전
406,  부먹,이런 영상 볼 때 마다 느끼는 거지만 실제 운동 시간 그대로 다 보여주는 편집 방법은 불필요한 거 같아요. 보통은 영상을 빨리 보고 정보를 습득하려고하지 실제 영상을 틀어놓고 그 시간 그대로 같이 운동하진 않을 거 같습니다,3년 전
407,  늘진심,수건잡고 목뒤아래에대고 쭉 늘리는 자세요 할떄 팔뚝이 아픈데 잘하고있는거겟죠?ㅠㅠ 힘안주는데도 팔에 근육이없는건지 근육당기는느낌이라,1년 전
408,  마법소녀케이,호에에 목돌리니깐 어지러워요 빡빡이 아조시,3년 전
409,  sea base,거북목이 195만명 이네요 목소리에 1인 추가,2년 전(수정됨)
410,  렬루,아니 형님 말만 3초 유지라고 하시고 시작한다음 멘트하다가 3초 카운트하시면...,2년 전
411,  우철이,이 루틴 일자목에도 좋습니까?,3년 전
412,  하시브,형 뒷통수가 겁나 땡겨,3년 전
413,  O l,거북목 교정될때까지 해봐야겠따2/20 O2/21 O,2년 전(수정됨)
414,  천천히 세계여행 앤젤리나_Angelina_lee,13:49턱 움직임 모르겠어요 ㅡㅜ,3년 전
415,  이스너LEEstner,고마워요 빡빡이형~,3년 전
416,  윤지넌,목 존나 시원함;,2년 전
417,  하승민,0:403:306:089:1814:57,2년 전(수정됨)
418,  무랑,하.. 빡빡 님의 스트레칭 대박시원해,2년 전
419,  tobby Jay,00:38 3:28 6:05 9:07 11:42,2년 전
420,  Ju♡,첨에 목돌리는거에서 어지러워서 스톱했네요..,1년 전
421,  jinho nam,11살에 거북목 초기정도같은데 스트레칭 잘해야겠어요 ㅠㅠㅠ,2년 전
422,  홍예승,와씨 목 개시원하다 엄청 부드러워젔어요 고맙습니다....,3년 전
423,  다람쥐,감사합니다,1년 전
424,  ᄋᄋ,빡빡이도 보는 쉘리 언제 둘이 콜랍해,3년 전
425,  안지영 남편,거북목이면 턱이 뒤로 들어가면서 무턱이 심해진다던데 진짜인가요?,10개월 전
426,  애씨,ㅠㅠㅠ저만 흉쇄유돌근 못찾나요ㅠㅠㅠ,3년 전(수정됨)
427,  이름,0:29 목돌리기3:21 흉쇄유돌근 5:56 소흉근 9:10 전거근 11:33 경추가동술  16:40 턱당기기 운동,1년 전(수정됨)
428,  Professor,처음부터 끝까지 다 따라했어요 형. 제가 굽은등하고 거북목이 많이 심해서 이런 영상 자주 올려주시면 정말 도움이 될거 같습니다!,3년 전
429,  sc m,0:39 0:31 6:07 9:20 11:4514:50,2년 전
430,  채린 김,"영상 잘 봤어요!! 완전 시원하고 도움 많이 되네요!!! 평소 목, 허리가 아파서 운동 하면서 자세교정 중인데... 허리큐 자세교정 의자 를 쓰고 난후 부터는 몸이 편해지더라구요!!특히 어깨 팔걸이 기능이 자세 교정 할수있게 유지 하는데 완전 신세계더라구요!!!",1년 전
431,  졸리폴리피싱,유익하다!!유익해!!!,3년 전
432,  라고하는데,누가 그런던데 거북목 교벙보다 바다로 돌아가는게 더 낫다고,3년 전
433,  RANIALOV,정말 목이 가벼워지는게 느껴지네요!감사합니다,1년 전
434,  이창호,목보호대 끼는것도 좋습니다 히어로인라이프꺼 추천요,1년 전(수정됨)
435,  김민준,거북목 교정할려고 하는데 이거하면서 교정 배개(?) 사용해도 되나요?? 잘 아시는 전문가분 구합니다 ㅠㅠ,6개월 전
436,  남궁현태,와 이걸 한지 1주일째인데 벌써 많이 좋아졌어요! 감사합니다!,3년 전
437,  운동하는 동금이,2019.8.7 7일차 완료!,3년 전
438,  이승예,동작이 잘 안보이고 어떻게 하는 건지 모르겠어요ㅠㅠ,2년 전
439,  Rurin Kou,따라할 땐 오잉?! 이러고 땡이야?이게 끝이야? 이러면서 하고 잤는데 진짜 한 날이랑 안 하고 그냥 잠든 날이랑 컨디션이 다릅니다. 목이 가뿐하니 하루를 보내는 기분도 달라지구요^^ 이런 영상 만들어주셔서 넘 감사해요!!,3년 전
440,  J,개인@0:38 목돌리기@3:30 흉쇄유돌근마사지@6:05 소흉근마사지@9:20 전거근마사지@11:35 경추가동술운동@14:45 턱당기기운동,1년 전(수정됨)
441,  라이카게,목보호대 쓰면 당겨줘서 아픈거 줄어듭니다,1년 전
442,  박중간,"나이 33에이영상보고 일주일정도 따라했더니 거북목이 싹 나았고, 키가 176에서 178 정도 컸습니다그리고 편두통도  싹 사라졌어요빡빡이형님 사랑합니다",2년 전(수정됨)
443,  김시윤,0:393:306:059:2011:4314:49,4개월 전(수정됨)
444,  호로록,영상길이 18:18....,3년 전
445,  칼럼,헬린이 형 영상만 봐도 참 좋은거같아,3년 전
446,  Sooyeon Park,우와.. 목이 이렇게 부드러워질수가 있나요...앞으로 이 영상 보면서 자주 스트레칭할게요ㅜㅠ 감사합니다..,2년 전
447,  애옹,흉쇄유돌근 스트레칭 할 때 관자놀이쪽이 아픈데 왜 그런거죠?...,2년 전
448,  paperbox1,와..  마지막 동작 하니까 코가 뻥 뚫려요,2년 전
449,  당신얼굴유죄,오ㅏ 해보니까 ㄹㅇ 천상계를 맛 보아버렸엉.. ㅇㅣ제 목 아픈거 목 참아..,1년 전
450,  나리,5:43   냄새 맡을 생각 1도 없었는데 괜히 이거 듣고 맡았다가 바로 입에서 씨ㅂ 튀어나왔네,10개월 전(수정됨)
451,  Junie2_EL,매일 느끼는거지만 저 활력적인 오른손을 봄으로써 그의 밤이 외롭지 않음을 유추해 볼 수 있다그리고 좋은 정보 감사해여 ㅋㅋ 목이 너무 시원해여,3년 전(수정됨)
452,  감자깎이,와 진짜 목돌리기랑 흉쇄유돌근만 해도 목이 확편해지네여 ㄷㄷㄷ,2년 전
453,  뎅구르르,전에꺼가 더 맘에 드는데 전에꺼 해도 되는건가요?,2년 전
454,  이은철,목돌리기 20초 오른쪽/왼쪽 2번흉쇄유돌근 8초 3세트소흉근 40초 양쪽전거근 8개 2세트경추가동술  30초 2세트턱당기기 8개씩 2세트,1년 전(수정됨)
455,  ᄀᄀᄌᄀᄌ,영상위에 그림이나 색칠해서 말하시고 강조하시는 근육이 어딘지 표시해주심 안될까요? 정확히 모르겠어요ㅠ,3년 전
456,  부우마인,0:45 안경을 누가 저렇게 써요 ㅋㅋㅋ,3년 전
457,  김설하,"영상 잘 봤어요!  항상 재밌게 보면서 따라하고 있는데 완전 시원하구  도움 너무 많이 되네요!!! 평소에  자세가 안좋아서 목부터 허리까지 좋지 않아서 꾸준히 운동, 스트레칭, 물리치료 하면서 자세교정 중인데 오래 앉아  있을때마다 너무 몸이 무겁더라구요 자세에 도움 될만한거 알아보다가 친척이 추천해  줘서 새로 알게된 허리큐 자세교정 의자 로 바꾼 후 부터는 하루가 다르게 몸이 가볍고 편하더라구요 허리큐 자세교정 의자 에 있는 여러가지 기능중에 팔걸이 기능이 자세 유지시켜 주는데 완전 신세계더라구요 허리큐 자세교정 의자 도움도 받으면서 이런 운동도 같이 해주면 효과가 두배는 빠르게 좋아지더라구요 !!!!!! 특히 스트레칭 꾸준히 해주는것두 자세교정 하는데 너무 중요하더라구요 !!!",1년 전
458,  호롱,마지막 턱 당기기 운동하면 턱이 완전 이중턱 무턱 되는데 저만 그런가요? 빢빢이형은 똑같은데...,3년 전
459,  이멍뭉,목돌리기 하는데 쇄골 잡고 하는데 쇄골잡은 오른 쪽 어깨 미친듯이 아픈데 깜짝놀랐어요 이거 어애해야함?,2년 전
460,  D A,오빠 난 오빠가 시연해주는게 더 좋은거같애. 근육이크니까 더 잘보이잖아,3년 전
461,  쮸비's life,자세가 잘못된건지.. 하나도 안시원해요 ㅜㅜ 아무 느낌이 없어요,3년 전
462,  코끼리아재,상남자라 우산이 없는게 아니라 우산이 없어서 머리가 없는거 아닌.......ㅠ,3년 전
463,  Jeje Kim,서이 너이ㅋㅋㅋ,3년 전
464,  HO DO,스마트폰이 불러온 질병 ㅠㅡㅠ,3년 전
465,  박찬준,13:55,3년 전
466,  z생갈치1호의행방불명,엉빡이아저씨...만들어주신 알람 덕분에 잘 일어나는데..매일아침 빡빡이ㅅㅂ하면서 일어나요..형이 싫어지려고 하는데...계속써야 할까요??,3년 전
467,  0 0,샘.... 목만 돌리는데 머리가 너무 어지럽고 토할거같아요ㅠ,3년 전
468,  윤선우,0:23 내가 아는 빡빡이형이랑 다른 느낌인데?,3년 전
469,  Tayon Jin,16:34,3년 전
470,  nene,따라해봤눈데 동작이 불분명하고 잘 안보여서ㅠㅠ 제가 제대로 하고 있는지 잘 모르겠네요 더 정확한 동작과 설명이 있으면 좋을 것 같아요ㅜㅠ!,3년 전
471,  JTJ,저분이 너무 무섭게 생겼어여~~~~ㅠㅠㅠ,1년 전
472,  개떵,1번동작하는데 어지러워서 토 할거같아요,3년 전
473,  Joshua An,소련여자 보고오신분 손,3년 전
474,  균또회,맨날 하는 사람 ver.0:383:306:059:1511:4214:48,2년 전(수정됨)
475,  임예린,병원에서 교정은 아픈건가요?,2년 전
476,  DAT,초반에 설명할때 확대해서 부위를 잘보여주셨으면 좀더 좋았을텐데 아쉽네요 영상감사합니다 항상잘보고있어요~,3년 전
477,  궁디팡,수건스트레칭은 대중목욕탕 에서 배워온거죠?만성두통이라 아침마다 몇분씩 으어버버 하는대 효과잇길바람다,3년 전
478,  Bebee,소흉근 마사지는 왜 필요한거에요?,3년 전
479,  함공모함(함윤호 공들고 모함 이라는 뜻),00:4003:2006:0008:4011:3014:50,1년 전
480,  어나니무스,쪼그려앉기가 어릴때부터 안되는사람들이 있는데 이거 진짜 고칠수있는거냐 아니냐 꼭좀 고쳐주세요 빡빡이님,3년 전
481,  Bc A,빡빡이형 투턱에 대한 운동은 없나여?,3년 전
482,  고정민,오늘부터 1일차 들어갈게요7/207/217/227/237/247/257/26 술 취해서 안하고 그냥 자버림7/277/287/297/307/318/18/28/38/48/5~7x8/88/98/108/118/12 x8/138/14~15x8/168/17,2년 전(수정됨)
483,  태연김,4/24(금)o4/25(토)o4/26(일)o4/28(화)o4/29(수)o4/30(목)o5/1(금)o5/2(토)o5/3(일)x5/4(월)x5/5(화)o5/6(수)o5/7(목)x 풀업하다가 힘이 과도하게 들어간건지 목에 계속 담이걸려서 쉬었음5/8(금)o5/9(토)x5/10(일)x5/11(월)o7/8 목 7/9금 7/10토 :o  7/11일 7/12월 7/13화:o7/14수:o 7/15목:x 7/16금:o7/17토 7/18일 7/19월 7/20화:x7/21수:o7/24토:o8/13 목:o,2년 전(수정됨)
484,  꿈꾸는 삶,"선생님.. 목이 너무 아파 거북목 진단을 받고, 신경차단술 까지 받았습니다. 제일 마지막 동작을 할때  목을 살짝 올렸다가 손을 앞으로 밀어줄때 고개를 내려주는 것인가요?",5개월 전
485,  밍맹모로로로옹ㅇ,와이거 맨날 해야하는데 왜케 하기힘드냐 ㅠㅠ아이고 아프면또하고,2년 전
486,  리엘YouTube,목돌리기를 하니 정말 어지럽습니다 형님,2년 전
487,  슬이,"열심히 할께요,,, ",2년 전
488,  삐얌,흉쇄유돌근마사지는 목 스트레칭 방향이 중구난방이네요   ㅠㅠ,1년 전
489,  강백호,형 승모근을 한쪽밖에 못올리겠으면 어떡해...,3년 전
490,  빵가루,무에타이하는데 거북목 고쳐질까요?,2년 전
491,  YG HAN,턱당기기 운동할 때 팔에 힘 빼라는데 불가능... 팔이 너무아픈데ㅠ 그냥 앉아서 스트레칭하다가 땀난거 처음;;;,1년 전
492,  초밥맛프로틴,"흉쇄유돌근 마사지할때 머리가 아픈느낌이드는데 정상인가요,,?",1년 전
493,  서늘지,오늘부터 12주 (84일 챌린지),1년 전
494,  김학준,1일차 완료,1년 전
495,  한태희,13:09 턱 당기기 운동을 하는데 이때 두통이 느껴지거든요...정상인걸까요?,3년 전
496,  JunWoo Shin,"피지컬갤러리형, 목돌리기할때 목뒤가 아픈데 이거 거북목이라서 그런거에요??",2년 전
497,  HI O,와 대박 거북목인데 이거하니까 뭉친게 없어짐ㄷㄷㄷㄷㄷㄷ,3년 전
498,  장ᅨ영,오 조금 이라도 목이 가벼워진 느낌이네요 ㅠ,3년 전
499,  0찬미,빡빡이 아저씨... 그동안 젊은 몸으로 몇번 목 까딱까딱하면 풀리는 느낌이라 신경안쓰고 살았는데 이제 그렇게 해도 안풀리고...툭하면 담오고 목어깨 너무 아파.... 턱땡겨도 c커브가 잘 안보여...ㅠㅜ 이거 진짜 3개월 해볼게요ㅠㅜ c커브 살리기 프로젝트 시작함다....,1년 전
500,  Ey Young Lee,버섯목 증후군도 이거해도되나요,1년 전
501,  윤현민,선글라스 끼는 법 좀 알려드려요ㅋㅋ 저걸 어케 저렇게썼는데 안벗겨지지ㅋㅋ,3년 전
502,  이경용,감솨해요,1년 전
503,  Jeongwoo Heo,소흉근 마사지는 전혀 느낌이 없는데... 별로 안 뭉친거겠죠?,1년 전
504,  오늘도,형 난 우산 가져오는건 귀찮은데 그냥 턱걸이 8개씩 해도 되지?,3년 전
505,  노경빈,14:49 턱 당기기 운동,11개월 전(수정됨)
506,  bada style,이거 역c자목이 해도 될까요?,3년 전
507,  R Nelson,1일차 시작!,3년 전
508,  그린보틀,저는 목을 돌리면 어지럽고 울렁거리는 이유가 뭘까요?,1년 전
509,  zero,모이 확 풀려요~,2년 전
510,  김도연,목돌리기 하는데 속이 울렁거려요 ㅠㅠ.. 눈 감고 해도 되죠? 그러면 좀 낫던데,2년 전
511,  Mol?Ru,형님 수건으로 턱을 감싸서 돌리는데 목이 졸려서그런지 눈 앞이 흐려지고 하늘이 노란것이 저 멀리서 누군가가 손을 흔드는게 보이는데여,3년 전
512,  둥둥천둥,14분때 운동에 턱을 이렇게 움직여라고 하시는게 어떻게 하라는건지 모르겠어요,2년 전
513,  om g,목디스크가 있는데 좌우로 돌리기만 해도아퍼요,3년 전
514,  아라한,이걸 보고 동작이 불분명하다거나 따라하기 힘들다 하는 분들은 뭐지??,3년 전
515,  범이,자기전 1일차2일차3일차,1년 전(수정됨)
516,  yourjung,잔꾀말고 12주 꽉채워 목건강 광명찾자ㅠ,3년 전
517,  박세윤,아침엔.허리 저녕엔 거북목!!,3년 전
518,  찬느,형 자고일어나서 허리아픈건 없낭?,3년 전
519,  지숙,거북목이 심해서 따라해봤는데 어디쪽을 꼬집어야되는지..ㅋ잘못하는거같네여.. 다른운동도 열심히 해볼게요 목이잘안돌아가요 ㅋ,1년 전
