,아이디,댓글 내용,댓글 시간
473,  김 별화,5/65/75/85/95/105/115/12(어제 못해서 2번했어요!)5/13~16아파서 잠시 쉬러갑니다....5/175/185/195/205/215/225/235/24,1년 전(수정됨)
474,  짝남한테 이 계정 들키면 계정삭제,1일차: 겁나 개운함2일차: 완전 개운함(가족들한테 전파중)3일차: 엄마꼬셔서 같이하는중,1년 전(수정됨)
475,  911구일일,지긋이 눌러줍니다~~~~스트레칭 열심히 할게요!! 영상 감사합니다,4년 전
476,  고구마,작년에 하다가 효과보고 안한지 꽤 됐는데 여름에 오프숄더를 위해서 다시 도전3/4 ㅇ3/5 ㅇ,1년 전(수정됨)
477,  풉킥,이거랑 승모근 얼굴 붓기 같이 하는데 이거 하고 나면 척추측만증 때문에 왼쪽이 유독 승모근이 미친듯이 솟아있는데 그 딱딱한게 덜 아파짐… 없어지는 건 아직 잘 모르겠지만 확실히 이거 하면 승모근 많이 풀림 진짜 감사해요 ㅠㅠ,1년 전
478,  우현지,넥 숄더 릴리프 할 때 어깨 관절에서 뚝뚝 소리가 나는데 계속 해도 괜찮은걸까요?,10개월 전
479,  제리,12월 5일에 웨딩촬영해요!! 힘내서 매일 해보겠슴돠!!!!!️,1년 전
480,  ISFP,요즘따라 올라간 승모근이 내려가길! 8/17 하고나니까 승모근이 가벼워요!8/18,1년 전(수정됨)
481,  사람살려,아니 승모근~ 없다~ 할 때 옷깃 잡아당기는 것도 하는 건 줄 알고 따라 함 너무 웃겨 ㅠㅠ ㅋㅋㅋㅋㅋㅋㅋ,3년 전
482,  아빈,정말 궁금한게 있는데용 일자어깨 만들때 스트레칭밴드 쓰는방법도 있던데 그러면 더 근육이 생기는거 아닌가요? 오히려 승모근이 더 생길것 같은데.. 그냥 궁금해서 여쭤봐요..,1년 전
483,  이벱베,꺄 넘나리시원,1년 전
484,  ㅈㅅㅇ,승모근 릴리프? 할 때마다 어깨에서 뭐가 두두둑 움직여요ㅋㅋㅋㅋㅋ 얼마나 굳어 있었던 거야 10월 18일까지!10/5 10/610/710/810/9,1개월 전(수정됨)
485,  jun12,오늘 시작인데 쉬원합니다~,1년 전
486,  박하은,최대한 매일!7/11(월) ️ ️7/12(화) ️ ️7/13(수)  ️7/19(화)️ ️7/20(수) ️ ️7/21(목) ️ ️7/26(화) ️ ️7/27(수) ️ ️7/28(목) ️ ️--------------8/5(금) ️ ️8/6(토) ️ ️8/24(수) ️ ️8/25(목) ️ ️8/26(금) ️ ️8/27(토) ️ ️8/28(일) ️ ️8/29(월)  ️8/30(화)  ️,9개월 전(수정됨)
487,  재니,팔뚝살 운동영상 후에 바로 이 영상 이어서 하려는데 괜찮은가용??항상 좋은 영상 올려주셔서 너무 감사함ㄴ다!!️️,3년 전
488,  집에가고싶다,제가 어깨가 완전 앞으로 축 쳐져있었는데 이상하게 이 운동 때문인지 땅끄부부의 다른 운동 때문인지는 모르겠는데 쳐져있던 어깨가 조금씩 펴지면서 발달해있던 승모근에서 점점 직각이 되어가는게 눈에 보여요.. ㅎㅎ여러분들도 하루에 6분만 투자해서 열심히 해보세요 ㅜㅜ 몇십년 동안 뭉쳐있던게 운동 한번 하고 하루만에 달라지길 바라시는건 아니겠죠? 꾸준히가 가장 중요합니다 효과 없는 것 같다고 포기하지 말고 꾸준히 해 보세요 몸은 정직하기 때문에 힘들었던 만큼 그만큼의 보상이 따라옵니다!!,8개월 전
489,  기요미,항상 땅끄부부 영상 보면서 느끼는 건데 오드리님 어깨라인 너무 예쁜듯요...,1년 전
490,  김보경,승모근이 사라지는건 목도 얇아질수 있는건가요?,1년 전
491,  옐로파이,오늘부터 꾸준히 해보려합니다!승모근 스트레칭을 한 후 승모근 쪽이 당기는데 올바르게 스트레칭이 된 건가요?사실 승모근 스트레칭을 하기 전에 팔꿈치 바닥에 놓고 핸드폰하는 습관을 고쳐야 되는데ㅠㅠ 지금 댓글을 쓰면서도 무의식적으로 이 자세를 하고있는.....열심히 꾸준히 해보도록하겠습니당,1년 전(수정됨)
492,  m s,땅끄부부님 !! 제가 거북목이 심한데 이 동작들이 거북목에도 도움이 되는건가요?!!?,1년 전
493,  아잉,완전 게으름뱅이도 쉽게 따라할 수 있어서 좋네요 ㅠ,4년 전
494,  냐옹,7/12 (하루 한 번)7/13 일이 있어서 못 하고 잤어요 ㅠㅠ7/14 (1번)7/15 (2번)7/16 (2번)7/17 (1번)7/18  (1번)7/19  (2번)7/20  (2번)7/26  (1번)7/28  (1번)7/31  (2번)8/2  (2번)8/5  (2번)8/11  (2번),1년 전(수정됨)
495,  양갱,이거 연속으로 2~3번 해도 될까요?,1년 전
496,  유나 flora,몇개월간 아침마다 하는즁기록해보깅11/28 월 ️11/29 화 ️11/30 수 ️,2일 전(수정됨)
497,  안녕하세요?,"한달 후기하루에 1~2번 함어깨, 승모근 통증이 60% 정도 사라진 느낌승모근이 사라졌다고 생각하진 않지만 어깨라인이 잡히면서 밸런스가 맞춰진 것 같음 전에는 둥글 어깨여서 에코백 하면 흘러내렸는데 굽은 어깨가 펴지고 살짝 직각어깨가 되면서 흘러내리는 빈도가 줄어듬",1년 전
498,  카롱이,고정댓글보고 5일째 따라하고 있습니다♡,1년 전
499,  뚱이,저 이거 하면서 진짜 없던 쇄골 생기고있어여ㅋㅋㅋ 땅끄부부 짱!,1년 전
500,  밍밍이,우와 천만뷰 축하드려요,9개월 전(수정됨)
501,  이서서서서서현현현,일주일했거든요ㅜㅜㅜ돌같던 어깨가 말랑젤리가 되고쇄골도 드러나고있어요,1년 전
502,  ㅎㅇ,혹시 이거 하면 쇄골도 점점 나타나나요???,10개월 전
503,  jins H,꽃신D-21일 예쁜 그날까지 파이팅!!!3.22 3.23 3.24  3.25 3.29,1년 전(수정됨)
504,  이혜선,승모근에 살이 많이 쪄서 울퉁불퉁 해졌는데 이것도 교정 가능한가요?? ㅠㅠ잘못하면 더 악화될 수도 있다고 들어서..,10개월 전
505,  김은서,일주일 후기안 보이던 쇄골이 조금씩 보이기 시작합니다ㅜㅜ 한 달 도전합니다,1년 전
506,  S oo2,승모근 깡패입니다오늘부터 시작해보겠습니다6/15 ️6/16 ️6/17 6/18 ️6/19 ️다시 시작합니다!!…7/9 ️7/14 ️7/15 ️,1년 전(수정됨)
507,  shane k,시원해요옹~~,7개월 전
508,  김예은,건강을 위해 승모근 스트레칭!!7/26,1년 전
509,  준라Music teacher,6/17목 오늘도 시원♡,1년 전
510,  bluMoon,For myself: Starts 0:51,1개월 전
511,  soojin Jeong,"제가 자세불량때문에 진짜 어깨랑 목이 안좋아서, 스트레칭하려고 목을 돌리는 동작을 하고 싶어도 통증때문에 하기가 겁날 정도였는데요. 심지어 동작을 하더라도 통증을 줄이고자 구분동작처럼 천천히 했어야하는 정도였어요.근데 이 영상 동작들을 따라하니까 정말 어깨도 가벼워지고 땅땅했던 승모근이 많이 없어져서 일자어깨가 되더라구요!동작 따라한 첫날부터 어깨가 진짜 한결 가벼웠고 항상 긴장된 상태였던 승모근부근도 풀리면서 자연스럽게 떨어지는 어깨라인이 보였습니다.꾸준히 하다보니까 어쩌다 한번 못하는 날에도 이 동작 따라하기 전에 비해 어깨가 가벼운 상태였어요(물론 동작을 한 날에 비해선 무겁지만)동작들도 진짜 우리가 평소에 알고있는 그 동작들이고 ^^; 너무 간단하고 전 그저 따라했을뿐인데도 어깨가 너무 가벼워지니까 아침 출근길도 가볍고 진짜 좋습니다ㅜㅜ 직장인분들 사무실 자리에 앉아서도 충분히 할수있는 동작들이니까 꼭 해보세요!!!!!",2년 전
512,  강김메롱이,별의별거 다해봤는데 이게 제일 시원해요,6개월 전
513,  포도맛,요즘 어깨 돌릴때마다 자꾸 어깨가 결리는 느낌이라고 해야할지 자꾸 뼈소리처럼 뚝뚝 거렸는데... 최근 운동을 시작했더니 어깨쪽이 아파 승모근 스트레칭 시작했네요...ㅜㅜ 꾸준히하면 괜찮아지겠죠...?,5개월 전
514,  진숙 박,승모근완료♡,1년 전
515,  공주,방학동안 해본다7/18 o7/19 o7/20 o7/21 o7/22 o7/23 x7/24 o7/25 o7/26 o o7/27 o x<효과> 쇄골 라인이 조금씩 보이기 시작했어요오늘부턴 그냥 생각날 때마다 할게용7/28 o o7/29 o o7/30 o o7/31 o o8/1 o o<효과> 음 일단 승모근은 정리된 거 같긴 한데 눈바디로는 잘 모르겟어요 ㅠㅠ8/2 o8/3 o<효과> 어깨라인 확실히 첫날보다는 예뻐졌어요!8/4 o8/9 o 오랜만에 와찌요 ㅠ 다시 열심히 시작!8/12 o8/13 o,1년 전(수정됨)
516,  타로,승모 불균형이 있는 맨몸운동러 19 살 남입니다 운동을 해서 생긴것도 도움이되는지 깔짝깔짝하다 오늘부터 꾸준히 해보겠습니다 9/7 : 저녁 O9/8 : 저녁 O9/9 : 저녁 O9/10 : 저녁 O9/11 : 저녁 O9/12 : 저녁 O9/13 : 저녁 O9/14 : 저녁 O9/15 : 저녁 O9/16 : 저녁 O,1년 전(수정됨)
517,  떠우,할때마다  시원하다 매일 숙이고 하는 일 해서 어깨랑 목이 너무 아팠는데 시원해서 매일 하게됨,2년 전
518,  Myeong,이 영상도 같이 해야지!1:01 2-7 ️2-8 ️2-9 2-10 ️2-11 ️2-12 ️2-13 ️ <1주>2-14 ️2-15 ️2-16 ️2-17 ️2-18 ️2-19 ️2-20 ️ <2주>,1년 전(수정됨)
519,  박규희,진짜 넘나 사랑스러우시다 두 분 >ㅁ<,4개월 전
520,  진숙 박,승모근완료♡,1년 전
521,  홍포니테일,우와 목에서 열이 나네요..,1개월 전
522,  진숙 박,승모근완료♡,1년 전
523,  Daisy,내일이 이제 4월 시작이고 학교 개강이 미뤄지기도 해서 승모근 확실히 없애려고 왔습니다일단 한 달 해볼 테니까 같이 열심히 해봐요 !Start 4.1 ️ 4.11 ️ 4.21 ️4.2 ️ 4.12 ️ 4.22 ️4.3 ️ 4.13 ️ 4.23 ️4.4 ️ 4.14 ️ 4.24 ️4.5 ️ 4.15 ️ 4.25 ️4.6  4.16 ️ 4.26 ️4.7 ️ 4.17 ️ 4.27 ️4.8 ️ 4.18 ️ 4.28 ️4.9 ️ 4.19 ️ 4.29 ️4.10️4.20 ️ 4.30 ️어제를 마지막으로 드디어 한 달 간의 홈트가 마무리되었는데요 ! 우선 저는 유튜브 기록 그대로 하루에 한 번 이 영상을 보면서 따라했습니다. 그 대신에 승모근 부자였던 저는 또 다른 승모근 영상과 같이 병행해서 그 영상도 하루에 한번 한 달을 꾸준히 했습니다.결과적으로는 하루에 두번 승모근 운동을 한 셈인데요 ㅎㅎ 사실 사람마다 개인 차이가 있겠지만 저는 한번 운동으로도 굉장히 개운함을 느꼈고 단 며칠만의 운동으로도 효과를 봤습니다 그러나 이것이 더욱 놀라운 이유는 제가 굉장한 승모근 부자였다는 사실입니다 단기간에 효과를 본 저는 한 달을 꾸준히 하게되면 정말 큰 효과가 나타나겠다 싶어서 매일매일 늦게라도 빠지지 않고 하려고 노력했습니다 !! 그 결과 승모근의 90%이상이 없어지게 되었는데요 진짜 제가 이렇게 바뀔줄은 몰랐어요.....ㅠㅠ 너무 감격스럽고 기분이 좋습니다 효과가 의심되시거나 하기 망설여지는 분들은 저믿고 꼭 한번 도전해보셨으면 좋겠어요 !!! 제가 어깨가 좁은 편이라 승모근이 더 도드라져 보였었는데 이제는 이쁜 어깨가 되었네요️ 상체살 조금만 더 빼면 정말 제가 원하던 어깨라인이 될 것 같아요 ㅎㅎ(상체살 홈트도 땅끄 부부 영상으로 했어유)그리고 무엇보다 이렇게 꾸준히 할 수 있었던 가장 큰 원동력 땅끄 부부의 재밌는 홈트&알람주시면서 함께 해주셨던 많은 분들 덕분에 여기까지 무사히 클리어 할 수 있었습니다  정말 감사드려요:)저는 오늘 다시 5월이 시작되는 이 시점에서 이 영상과 또다른 승모근 영상 2개를 다시 병행해서 또 한달을 채워가려고 합니다 그만큼 영상 효과 200%앞으로도 영상 보면서 열심히 운동할게요 땅끄 부부 최고~~~~~~️,2년 전(수정됨)
524,  Harri Shim,얼굴에 편마비 또오나 싶을정도로 어깨도아프고 얼굴도 뻐근하구 아팠는데 이거 동작 몇개 안되는데 뭐죠? 언제 아팠는지 모르게 풀렸어요 !! 너무아파서 1세트만 대충..따라했는데와 꾸준히 해야겠어요 감사합니다 ㅠ,1년 전
525,  발키리는 종교,여러분 이거 학교나 집에서 생각이 날 때 마다 하시는것도 좋아요 동장이 큰것도 아니라서 좋습니다,1년 전
526,  이현빈,삼각형 어깨라서 친구들이 맨날 피라미드라고 놀리는데... 일자 어깨 만들어서 친구들 놀라게 해보겠습니다!7/27 ●,1년 전
527,  에어랩상남자,제가 어깨도 뻐근하고 자세도 안좋고 등이 많이 굽어서 이 스트레칭을 해보고 싶은데 여자치고 어깨가 좀 많이 넓습니다 ㅠ ㅠ 진짜  남자 어깨 같을 정도로요...완전 튼튼한 일자형 어깨인데 혹시 어깨가 더 넓어지거나 그런건 없을까요?,1년 전
528,  오호호,밤 10시 이후에 합니다!7/29 7/30 ,1년 전(수정됨)
529,  Jenrubybyjen,13일14일15일16일17일18일 아침 : 저녁19일  (쇄골라인이 생기고 솟아난 승모근이 점점 내려가요)20일21일22일23일24일25일26일27일28일29일3월1일2일3일4일5일6일7일8일9일,2년 전(수정됨)
530,  김지희,오늘 1일차 화이팅 ~~^_^,1년 전
531,  우리가족사랑해,승모근이 매우심한데 평소 자세를 어떻게 하는게 승모근이 덜생길까요ㅜ,1년 전
532,  박시현,운동일지12/27️12/28️12/29 ️12/30 ️1/1️1/2️,11개월 전(수정됨)
533,  히,공부하는데 어깨가 진짜 너무 아파서 찾아왔어요 ㅠㅠ 승모근.. 진짜 내가 뿌신다 너 뿌샤뿌셔 1/7 1/8 1/9 1/10 ㅠㅠ 1/11 1/12 1/13 1/14 1/15 1/16 1/17 1/18 1/19 1/20 1/21 1/22 1/23 ㅠㅠ1/24 1/25 1/26 1/27 1/28 1/29 1/30 1/31 2/1 2/2 2/3 2/4 2/5 2/6 2/7 2/8 2/9 2/10 2/11 2/12 2/13 약 한달 후기 : 초반에는 진짜 그냥 동작하기 바빴는데 이제는 어떻게 동작을해야 풀리는지 알고 해서 진짜 하고나서 아침이 너무 조아요 ㅠㅠ 2/14 2/15 2/16 2/17  2/18 ㅠㅠ 2/19 2/20 어깨 힘 빼구 하는거 진짜 중요한거같아요 ..! 괜히 일자어깨만들겠다구 일자로 펴서 지그시 눌렀더니 담날 하루종일 아팠습니당 ㅠㅠㅠ 2/21 2/22 2/23 화장실에서 거울보는데.. 진짜 이거모야 잔뜩 말린 제 어깨가 사실 일자이긴 했나바요 ... 2/24 2/25 2/26 2/27 2/28 3/1 3/2 오랜만에 와서 두번 했쑤요.. 3/3 3/4 3/5 3/6 ㅠㅠ 친구들하구 호캉스하느라.. 3/7 ㅠㅠ3/8 3/9 3/10 3/11 3/12 3/13 ㅠㅠ 3/14 ㅠㅠ3/15 3/16 3/17 3/18 3/19 ㅠㅠ 3/20 3/21 3/22 3/23 3/24 3/25 3/26 ㅠㅠ3/27 ㅠㅠ3/28 3/29 3/30 ㅠㅠ 3/31 4/1 4/2 ㅠㅠ 4/3 4/4 ㅠㅠ4/5 ㅠㅠ4/6 ㅠㅠ4/7 4/8-12 ㅎ..4/13 4/14 4/15 4/16 ㅠㅠ 4/17 4/18-24 ㅠㅠ4/25 4/26 ㅠㅠ 4/27 4/28 4/29-5/4 ㅠㅠ5/5 5/6 5/7 5/8 5/9 5/10 ㅠㅠ 5/11 5/12 5/13 5/14 평일 필라테스 등록했어용 ㅎㅎ 주말마다 올게여5/15 ㅠㅠ5/16 5/29 6/1 6/12 6/13 6/15 6/19 ㅠㅠ6/20 6/23 3개월이나 쉬다닝 ... 허허 다시 새로운 맘으루 시쟉 !!!9/5 ,1년 전(수정됨)
534,  쿠로미,오늘부터 시작해요 얼굴살빼기도 병행해서 할거에요 ㅠㅠ7/26 ️,1년 전
535,  사랑,오 시원한느낌저도 오늘부터 시작입니당9.22  스타트!!!9.23  퐛팅9.24~25 놓쳐버렸네요..,3년 전(수정됨)
536,  우,아니 진짜 뭐죠???????? 어제 딱 하루 하고 일어났는데 승모근이 반 이상 사라졌어요 와우 일어나서 거울 보는데 진짜 놀랐어요 ㅋㅋㅋㅋㅋ 감사합니다 하...... 매일 올게요,3개월 전
537,  채미,승모근 진짜 너무 없애고 싶어요 다시 시작해봅니다..1.15엥...어떻게 하는지 모르겠어요ㅠㅠ 자극 하나도 안오고 자세가 잘못된거 같은데..1.161.17엄청 간단하니까 새벽에라도 생각나서 왔어요ㅎㅎ1.181.19시원하다,1년 전(수정됨)
538,  시현,땅끄부부님..! 혹시 제가 어깨가 평균보다 좀 많이 넓은데 이거 하면 그것도 좁아질 수 있을까여,8개월 전
539,  구름빵,210209 화요일 ️210210 수요일 ️210211 목요일 ️210212 금요일 ️210213 토요일 ️210214 일요일 ️210215 월요일 ️210216 화요일 ️우왕 승모근 진짜 없어졌어요ㅛ.. 완전히는 아니지만 많이 없어졌어욮ㅎㅎㅎ 체크는 안해도 앞으로 매일 할게요 감사합니닷ㅎㅎ,1년 전(수정됨)
540,  곰탱이,"오늘 거울보고 내 승모근이 이렇게까지 뿔난 줄 몰랐다.., 시작할게요8/18 ㅇ8/19 ㅇ8/20 ㅇ 어우 시원해",1년 전(수정됨)
541,  핳허,오늘은 어깨가 많이 아픈 날이어서 풀어주러 왔어용 아프지만 아이 시원하다아..!ㅠ,4년 전
542,  호글동백강,백풀 할 때처음 팔 앞으로 필 때는 어깨에 힘을 뺄 수가 있는데등을 뒤로 마는 과정에서 어깨쪽에 힘이 들어가게 되는 것 같아요요 자세때 어깨 말고 등 가운데(?) 날갯죽지(?)쪽에 자극이 가게 하면 옳바른 자세일까요?,5개월 전
543,  지은하은,아쿠 땅끄부부 양말도 똑같고부부인데 30대 초반 부부같해요!!!!ㅋㅋㅋ진짜 너무 귀여우세용!!!!ㅎㅎ마지막에 승모근 없다!!ㅋㅋㅋㅋ너무 귀여우세용 두분다!!,1년 전
544,  dotom,"오늘부터 아침, 저녁으로 하루에 두 번씩 해야지 안 오면 불러주세요!!11/14 - 저녁밤11/15 - 아침 밤11/16 - 점심(아침에 못 해서 점심에 했어요) 밤11/17 - 아침 밤11/18 - 저녁오늘은 한 번밖에 못 했네요ㅠㅠ11/19 - 아침 밤11/20 - 아침 밤11/21 - 아침 밤11/22 - 아침 밤11/23 - 아침 밤11/24 - 아침 낮 밤(어제 한 번밖에 못해서 오늘 3번 했어용)11/25 - 아침 (땅끄부부 승모근,일자어깨,얼굴살 3종 스트레칭도 같이 할게요!)",1년 전(수정됨)
545,  수정,타이 마사지 받는것 보다 5분 투자하는게 더 시원하네요 최곱니당,1년 전
546,  ͡° ͜ʖ ͡°,왕 1달 출첵 도전합니당.. 알람 울리게 도와줄 사람1일차:  처음 해봤는데 지금까지 본 두분 영상 중 가장 쉬워서 놀랐네요ㅋㅋ,1년 전(수정됨)
547,  ?내가 제일 패션 여자,악기전공이어서 앉아있는 시간이 대부분이라 승모근이 결리는 때가 참 많았습니다. 오늘부터 꼭!! 꾸준히 해보겠습니다. 제가 까먹을 수도 있어서 안오면 불러주세용. 알림 떠있는거 보고 오겠습니다️11월 16일-11월 17일-11월 18일-11월 19일-(ㅋㅋㅋㅋ)11월 20일-11월 21일-11월 22일-11월 23일-11월 24일-11월 25일-11월 26일-11월 27일-11월 28일-11월 29일-11월 30일-12월 1일- 반쪽만...한 세트밖에 못했어요..너무 바빠서....12월 2일-12월 3일-12월 4일-12월 5일-12월 6일-12월 7일-12월 8일-12월 9일-12월 10일~12월 15일(..)12월 16ㄹ-12월 17일-12월 18일-12월 19일-,2년 전(수정됨)
548,  우리집!!!!!!!,"개학 전까지 해보려고합니다2/15 2/16 2/172/18 2/19 2/20 2/21 2/222/232/242/252/262/272/283/1꾸준히 올 수 있게 응원해주시면 감사하겠습니다 ,,",1년 전(수정됨)
549,  율유율,"2일차 두번째 나만의 미션완료,!!!",1년 전
550,  파슽하,땅끄부부님! 매일매일 이 영상 보면서 따라하고 있는데요! 넥 숄더 릴리프 어깨 돌리는 동작에서 살살해도 돌릴때마다 어깨에서 뚝뚝 소리가 나는데 원래 그런건가요..? 제 어깨가 이상한건가유ㅠㅠ 특히 왼쪽 어깨만 계속 소리가 나네요,7개월 전(수정됨)
551,  임연희,16개월 아들램이 있는 집이라 층간소음땜에 손 걸레질을 해서 그런지 어깨가 찌릿거리면서 아프더라구요... 그래서 스트레칭 하면 나아질까 싶어 한달째 육퇴 후 어깨스트레칭이랑 전신스트레칭 같이 하고 자는데 하고나면 엄청 시원하고 다음날이면 안아프더라구요.. 또 자고일어나면 종아리랑 발이 부엇는데 스트레칭하면서 많이 좋아졌어요!!(출산하니 체질이 아예 바뀌어서 아직도 제몸에 적응이 안되네요ㅜㅜ) 앞으로도 꾸준히 할 생각입니다!  정말 마약같은 땅끄부부 감사합니다,1년 전(수정됨)
552,  준라Music teacher,완료!♡,1년 전
553,  예디,오늘부터 매일매일 하루 3번!! 화이팅 안오면 댓글로 불러주세요 승모근 부자 승모근 없애자 화이팅 ㅠ3/23 3/24 3/25 ,2년 전(수정됨)
554,  하보현,다음주에 졸사 찍어서 하루에 4번씩 해볼게요........혹시 많이하면 안 좋거나 더 생기진 않겠죠...?,1년 전
555,  유남생,5월 29일 시작5월 30일5월 31일6월 1일6월 2일 (오늘 승모근 빠졌다는 얘기 들었어요 효과 보기 시작하는 듯 )6월 3일6월 4일 (신나서 수시로 하기 시작함)6월 5일6월 6일6월 7일6월 8일6월 9일6월 10일6월 11일6월 12일6월16일 (4일 쉼...)6월 17일 6월 18일 6월 19일6월 20일,1년 전(수정됨)
556,  광하,땅끄부부 삼백만명 구독자 축하해,10개월 전
557,  동글동글,"7/1 땅끄님 링크보고 호다닥 달려와서 시작근데 지긋~이 눌러줍니다. 계속 듣는데 구수하니 정감가서 갑자기 얼음을 동동띄운 시원하고 꼬수운 미숫가루가 생각났어요. 네 그저 먹기위한 핑계예요.. 다행이다. 집에 미숫가루가 없어서,,",1년 전(수정됨)
558,  김정인,넥 숄더 릴리프 할 때 어께에서 우드득 소리가 나는데 괜찮은건가요ㅠㅠ,7개월 전
559,  나루,"내가 거북목이어서 매일 어깨가 뭉쳐서 아프다 하시는 분들은 꼭 이거 해보셨음 좋겠어요! 제가 1월 말에 문득 부모님과 놀다가 제 목이 정말 심각하게 많이 나왔다는걸 알게 되었어요. 그래서 처음에는 원래 병원에 가서 진단을 받고 물리치료를 좀 받자고 부모님이 권하셨어요. 하지만 그것도 돈이 꽤 나가는 일이잖아요...! 거북목 교정에 관련해서 네이버에도 검색하고 유튜브에 검색했는데 땅끄부부님께서 거북목 교정 영상 을 올리신게 있길래 의심치 않고 바로 따라해 봤어요. (서론이 길어서 죄송해요...)여튼 본론으로 들어가자면저는 2월 1일부터 이 스트레칭을 해서 현재까지도 꾸준히 계속 해주고 있어요. 그 결과 목이 많이 들어갔고 항상 뭉쳐서 주물렀던 어깨가 하나도 안 아파지고 승모근도 많이 없어졌어요. 물론 현재는 싸강을 듣다보니까 자세가 아직 좀 안 좋은 저는 아직 쪼끔 나와있긴 한데 거의 다 들어간 정도에요!! 거북목 교정하시고 싶은 분들에게 정말 적극추런 하고 싶은 그런 영상입니다!+) 거북목은 굽은등과 같이 오는 현상이죠..! 제가 공부하면서 알게된건데 굽은등 자세로 계속 있다보면 신경이 눌러져서 나중에 팔이 저릴수도 있다더라구요. 이 스트레칭 하시면서 틈틈이 굽은 어깨를 펴주는 스트레칭도 (양손을 잡고 뒤로 무리하지 않는 선까지 쭉 펴주시는 정도로..?) 해주시면 더 효과가 있을거에요~ 다들 거북목, 굽은등 잘 이겨내갑시당..!!!땅끄부부 정말 감사해요 ㅜㅜ 앞으로도 계속 꾸준히하겠습니당..!!",2년 전
560,  유리,3/10 자기전에해봄 팔늘리는부분에서 아무리 노력을해도 어깨에 힘이들어감,8개월 전
561,  은,저 이거 한지 몇달 됐는데요 승모근도 많이 줄었고 좋긴한데..! 이거를 많이 해서 그런가 넥 풀 할때 전혀 땡겨지는 느낌이 안들어서 제대로 운동이 되고 있는지 잘 모르겠네요ㅜ 땡겨진다는 느낌이 없어도 효과는 있는 건가요??,1년 전
562,  김민정,감사합니다,1년 전
563,  똥낀도너츠,척추가 휘어진 상태여도 이 운동 꾸준히 하다보면 효과 있을까요?,4개월 전
564,  김슬기,모야.. 다들 일주일만에 효과본다.. 나도 일주일 한다..!7/31 ♡8/1 ♡8/2 ♡,1년 전(수정됨)
565,  뚀릔,친구들이 넌 말랐다는데 승모근 때문에 옷 핏이 안산다고 많이 들어요... 댓글도 효과 봤다는 사람 많길래 오늘부터 꾸준히 해볼게요!!!안오면 좋아요 눌러주시는 거 아시죠...?9.30 영상에 두세트 되어있는 거 영상 세 번 보고 해서 6번 정도 해주었어요!!! 힘들지도 않고 오히려 시원해서 편하더라구요 ㅎㅎ10.1 영상에 두 세트 나와있는 거 영상 두 번 봤으니까 네번 정도 해줬어요10.210.310.410 510.610.710.810.9,2년 전(수정됨)
566,  재하재리,30일 챌린지7.29 ️7.30 ️7.31 ️8.2 ️8.8 ️8.22 ️,1년 전(수정됨)
567,  혜윤꿍,일단 가볍게 일주일 첼린지1일차: 약간 시원함,1년 전
568,  동동,직각어깨 만들기!-! 0:508.18.28.38.48.58.68.78.88.98.10 쇄골이 희미하게 보여용8.118.128.138.148.158.168.178.188.198.208.218.22틈틈히 매일 해야지 !,1년 전(수정됨)
569,  요호호,수험생 뉴비..1일차 - ️ﾟﾟ(나도 어깨미녀 쌉가능!)2일차,2개월 전(수정됨)
570,  빔틈,8/3 끝~!8/5 새벽 1:38 ,3개월 전(수정됨)
571,  박혜림,승모근!!!!!어없~따아~ㅎㅎㅎㅎ이 부분만 6번 봤어욬ㅋㅋㅋㅋㅋ오늘도 귀여우신 땅끄부부 쨩 ️,4년 전(수정됨)
572,  박한이,일단 3월 1일까지 해볼게요! 1:002/11 ㅇ2/12 ㅇ2/13 ㅇ2/14 ㅇ2/15 ㅇ2/16 ㅇ2/17 ㅇ2/18 ㅇ2/19 ㅇ2/20 x2/21 ㅇ2/22 ㅇ2/23 ㅇ2/24 ㅇ2/25 ㅇ2/26 ㅇ2/27 x2/28 ㅇ3/1,1년 전(수정됨)
573,  꾸꾸,"제가 3주동안 첫주는 아침,점심,저녁 반식 두번째 주는 아침,점심 반식 (저녁 안 먹고)세번째 주는 아침,점심 샐러드 (저녁 안 먹고)이렇게 해서 6kg을 뺐는데요아직 원하는 목표까지 가려면 6kg더 빼야하는데식단 어떻게 하면 좋을까요?운동은 하루에 땀나게 1시간 반은 하고 있어요ㅠㅡㅠ도와주세요 땅끄 부부님...",1년 전
574,  트월킹,3일 후에 개학이라 해봐용 8/ 16  ️8/ 178/ 19,3개월 전
575,  Abcdefg_,5/24 시작 하루에 두번씩,1년 전
576,  Lynn,개시원헤진짜,1년 전
577,  해하,일주일전부터했는데 다들 기록하면서 하네요!!! 한지 일주일 됐는데 안보이던 쇄골이 드러나기 시작해요!! 저도 열심히하겠습니다12/1 ️12/2 ️12/3 ️12/4 ️12/5 ️12/6 ️12/7 ️12/8 ️12/9 ️12/10️( 거울로 봤을때 승모근이 조금 사라진것 같아보이는데 어깨랑 승모근쪽을 눌러봤을때 훨씬 부드러워지고 어깨가 펴진느낌도 들고 또렷하진 않지만 쇄골이 없던 저에게 쇄골이 보이는게 너무 신기해요 ㅠㅠ 더 열심히 할 겁니다)12/11 ️12/12 ️12/13 12/14 ️12/15 ️12/16 ️12/17 ️12/18 12/19 ️12/20 ️12/21 ️12/22 ️12/2312/2412/2512/26,2년 전(수정됨)
