,아이디,댓글 내용,댓글 시간
319,  권근택,숨은 키를 검색하다 왔는데 자세교정효과를통해 키도 클까요?,1년 전
320,  Pp Llli,앉아서 해도 괜찮을까요?앉아서 머리로만 지탱하고 휴대폰하게..,2년 전
321,  CH Park,영상 보고 따라해 보니까 팔이 좀 저린데 자세가 잘못되서 그런건가요 ?,2년 전
322,  김경태(WN),조코조코!!,1년 전
323,  ho d,이닦으면서 해도 되나요,3년 전
324,  강현우,거북목은 반대로 해야하는거 아닌가요.. 전지금 반대로 해보겠습니다.ㄷ,2년 전
325,  ??,뭐야 마술인가,1년 전
326,  박참새,이거 뒤통수가 아픈데 정상인가요?,1년 전
327,  J J,이운동의원리가뭔가요?,3개월 전
328,  심심타,엉덩이랑 허리가 어떻게 붙어요??,1년 전
329,  hs m,턱을 당길필요는 없는거죠 선생님?,2년 전
330,  털바퀴살묘남,거북목이어서 뒤로 당기게되면 이중턱되는데 어쩜? 또 다른 문제가 생기네 ㅋㅋㅋ살안찜 ㅋㅋㅋ,3년 전
331,  은잣두두두두해봐봐봐봣쟈,머리를 어떻게 대야될지...,1년 전
332,  jungbin,굿,2년 전
333,  Tomáš Rosický,해봐야겠네요,2년 전
334,  파린즈,이거하다가  발미끌어지고 앉으면서 엉덩방아 찧는거아닌가,4년 전
335,  Dh,제가턱살이많은데 거북목과턱살이랑 연관이있나요?,2년 전
336,  금화(숙),일자목도효과있는거죠거북목이라고만하셔서,1년 전
337,  이석환,읭??? 하고나서 시원한 느낌 나는데 이거 잘 한건가요??,1년 전
338,  졍졍,️,2년 전
339,  김라브레송,저 거북왕 김거북인데 계속 해봐야겠군열,1년 전
340,  녕끄,저는 뒷통수가.. 벽에 아예 안다요 똑바로 슬때요...,3년 전
341,  노래하는물리치료사,괜찮은데요?ㅎㅎ,1년 전
342,  꿈코더,굿,1년 전
343,  물병이,이 자세를 하면 목쪽에서 뭔가 모세혈관이 춤추는 느낌? 이라고 해야하나 그런 이상한 느낌이 드는게 수축하고 운동하는 느낌일까요? 아프진 않고 시원한거 같아요,2년 전
344,  Oo K,저는 왜 해보니까 엄한 허리가 아프죠ㅠㅠ 자세가 잘못된걸까요 ㅠㅠ?,2년 전
345,  최현서,우와 지린다,2년 전
346,  맵찔이,지금 다른사람 눈에띄게 거북목이 좀 심한데 그걸로 교정하기에는 너무 늦엇나요..? 진짜 열심히 고쳐보고싶은데,2년 전(수정됨)
347,  달콤이오빠,일자목은 없나요 ?,2년 전
348,  ᄆᄆᄆᄆᄆ,저 이거 학생때부터했는데 뒤통수가 납작해졌어요,3년 전
349,  풀이심심,오늘부터 한달동안 해볼게여,4년 전
350,  기무엉,뒤통수가 좀 눌려서 아픈건 정상인가요? 제대로된 자세인지 걱정되네요,2년 전
351,  꿀꾸리,누워서보고잇는데 일어나면 해야지...,2년 전
352,  면봉,음 스마트폰 거북목 스마트폰 잘 못하는 어르신들 보면 자세가 빳빳함,1년 전
353,  헝니,자기 전 시간 날 때 하려하는데 몇 분 정도 하는 게 좋을까요?,2년 전
354,  빡또,남성분 부동자세 오지네요 처음에 전원 끈 로보트이신줄 알았습니다,2년 전
355,  Flashman,엉덩이에 힘을 어떻게 주나요?똥 참을 때 처럼 똥꾸멍 땡기라는 말인가요?,3년 전
356,  Twosometime,눕는걸로도 되나요?,2년 전
357,  SP,난 효과가 안느껴지는데... 내가 거북목이 없어서인가...?,3년 전
358,  ᄋᄋ,엉덩이부터 이해가 안가는데 힘을 준다는게 무슨뜻인지 모르겠어요 똥꼬에 힘주는건 아닌것같은데,3년 전
359,  웅웅,오늘부터 해야겠다,3년 전
360,  5pmHazyblue,"하이라이트: 0:08 - 0:09 ""어깨에서 이르----케""",3년 전
361,  Jay Seo,한국가면 무조건 강남세란병원 가야겠다교정비용은 얼마인가요?,2년 전
362,  Like Gugok,한발이 아니라  두발 맞죠?,2년 전
363,  아초옹,목디스크도 해도될까요? 아버지가 목땜에 손끝이 져리셔요,3년 전(수정됨)
364,  최영제,이거 저 벽에 허리가 안붙는데 어떡하죠 허리를 붙이려하면 엉덩이가 떨어져요,2년 전
365,  귱귱,미친 ㅋㅋㅋㅋㅋ,1년 전
366,  가나다바,옿,2년 전
367,  윤영현,안녕 하세요 채널 처음 들어 왔어요 수신함에 하트하고 답글 보내 주세요 세란 한의원님,2년 전
368,  최민주,정이랑 의사된 줄 알았네,3년 전
369,  G G,저거하니깐 어지럽고 구토나올거같아서 포기,2년 전
370,  ㅎㅅㅁ,매일 10분씩할때저자세로 10분간 있어야는거예요 아니면 저저세로 5초하고 제자리 또 5초 하고 제자리 이렇게 하는거예용?,2년 전
371,  상승기류,이 와중에 의사아주머니 왜 이렇게 이쁨.,2년 전
372,  잡식 고라니,재형형님 옛날모습인가요?,10개월 전
373,  특공대Y-,저 자세에서 앉았다가 일어서기,1년 전
374,  김승준,기록2020 8/25  저녁o8/26   아침o   저녁o8/27  아침o   저녁o8/28  아침ㅇ저녁ㅇ8/29  아침ㅇ8/30  아침ㅇ  저녁ㅇ8/31   저녁ㅇ9/1   아침ㅇ  저녁ㅇ9/2  아침ㅇ저녁ㅇ,2년 전(수정됨)
375,  ㅡ,한국인이 이 영상을 좋아합니다.,2년 전
376,  ᄆᄂᄍ,한의사분은  왜안하시죠?  같이하면서  충분히  설명이될텐데요,3년 전
377,  Jackson Lee,나 한국가면 강남세란병원 갈거다,2년 전
378,  임재흥,하 ㅠㅠ 머리모양이 반달모양인 저는 도저히 할수가없네요 ..,2년 전
379,  네시스제,상체를 띄웠을때 벽에 닿는 후두부가 머리의 어느지점에 위치해야 하나요? 그리고 턱은 중립상태여야 하는건지...영상이 다소 불친절하네요..,1년 전(수정됨)
380,  ilililji j,머리 뒷통수가 압박을 받아요 잘하는 건가요?,3년 전
381,  은고나,일단 와드,1년 전(수정됨)
382,  막끌리,오와 이거개쩜,2년 전
383,  쎄쎄킴,헐....머리쥐날거같은..ㅠ,3년 전
384,  나랑드,목이 앞으로 계속 나오게끔하는 운동 아닌가,3년 전
385,  Youn Jaehyuk,그와중에 데상트 일본제품 입고 계시네 ㅎㅎ,3년 전
386,  Sn H,못믿어서 해보고 후기쓰기4/26 일 ●,2년 전
387,  완두콩,이제 바다 탈출하겠습니다,1년 전
388,  W성진,민감한 시기에 민감한 티셔츠 입고 영상 올리셨네요~ ㅠ,3년 전
389,  윤윤영현,안녕 하세요  김수연님 채널 처음 들어 왔어요 수신함 눌러  주세요,2년 전(수정됨)
390,  우모띠,제대로못하는건가ㅠㅠ 전혀 아프지도 힘들지도않네,4년 전
391,  Pathos derDistanz,욕쟁이 개그우먼인 줄...,3년 전
392,  anothername to create,그나저나 변희재인줄 알았네....,3년 전
393,  이하연,1일차?,3년 전
394,  결가ASMR,진짜네,3년 전
395,  김동현,한발만 나오라 하시는데 영상은 왜 두발다 앞으로 하죠???,3년 전
396,  Ji hwan Park,근데 장기적인게 아니라 순간적으로 괜찮아진다고 말했는데.그렇다면 일시적인 효과네.,3년 전
397,  쿠키 루나 뽀송TV,효과직빵,2년 전
398,  한여름,목 다 일자로 버티는건가요 아니면 목 윗부분 만으로 버티는건가요 어깨도 떼고 버티는거죠? 저분은 머리로만 버티시는것같은데,1개월 전
399,  Grow A,2020.11.12. 시작,2년 전
400,  토마토,이해가 안돼요,3년 전
401,  남자 마네킹,ㅇㄷ,1개월 전
402,  D Frost,일시적으로 되는거면 무슨 의미가 있노하나 마나 아닌가,11개월 전
403,  josteak,그라샤,3년 전
404,  냐옹멍멍이,머가 먼지 모르겠다,3년 전
405,  김성시,데쌍트,3년 전
406,  대구 로맨티스트,ㅇㄷ ㄷㅅㅂㄱ,2년 전
407,  딕드롱달,의사샘이 이뻐서 플라시보효과 엄청나는거 같음~ㅋ,2년 전
408,  STAR K,으이그...  그냥  crevical 등척성 저항운동이구만... 참...,4년 전
409,  성시리의 사부작,5/2 @5/3 @5/4 @9월 20일 @,2년 전(수정됨)
